,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,heat,cool,snowfall,preciptotal,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
355,5,2013-05-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,22, ,0418,1904
356,5,2013-05-23,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,23, ,0417,1905
357,5,2013-05-24,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,24, ,0416,1906
358,5,2013-05-25,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,25, ,0415,1907
359,5,2013-05-26,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,26, ,0415,1908
360,5,2013-05-27,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,27, ,0414,1909
361,5,2013-05-28,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,28, ,0413,1910
362,5,2013-05-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,29, ,0413,1911
363,5,2013-05-30,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,30, ,0412,1912
364,5,2013-05-31,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,5,31, ,0412,1912
365,5,2013-06-01,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,1, ,0411,1913
366,5,2013-06-02,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,2, ,0411,1914
367,5,2013-06-03,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,3, ,0410,1915
368,5,2013-06-04,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,4, ,0410,1915
369,5,2013-06-05,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,5, ,0409,1916
370,5,2013-06-06,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,6, ,0409,1917
371,5,2013-06-07,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,7, ,0409,1918
372,5,2013-06-08,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,8, ,0409,1918
373,5,2013-06-09,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,9, ,0408,1919
374,5,2013-06-10,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,10, ,0408,1919
375,5,2013-06-11,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,11, ,0408,1920
376,5,2013-06-12,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,12, ,0408,1920
377,5,2013-06-13,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,13, ,0408,1921
378,5,2013-06-14,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,14, ,0408,1921
379,5,2013-06-15,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,15, ,0408,1922
380,5,2013-06-16,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,16, ,0408,1922
381,5,2013-06-17,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,17, ,0408,1923
382,5,2013-06-18,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,18, ,0408,1923
383,5,2013-06-19,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,19, ,0408,1923
384,5,2013-06-20,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,20, ,0408,1924
385,5,2013-06-21,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,21, ,0408,1924
386,5,2013-06-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,22, ,0409,1924
387,5,2013-06-23,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,23, ,0409,1924
388,5,2013-06-24,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,24, ,0409,1924
389,5,2013-06-25,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,25, ,0409,1925
390,5,2013-06-26,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,26, ,0410,1925
391,5,2013-06-27,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,27, ,0410,1925
392,5,2013-06-28,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,28, ,0411,1925
393,5,2013-06-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,29, ,0411,1925
394,5,2013-06-30,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,6,30, ,0411,1925
395,5,2013-07-01,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,1, ,0412,1925
396,5,2013-07-02,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,2, ,0412,1924
397,5,2013-07-03,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,3, ,0413,1924
398,5,2013-07-04,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,4, ,0414,1924
399,5,2013-07-05,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,5, ,0414,1924
400,5,2013-07-06,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,6, ,0415,1924
401,5,2013-07-07,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,7, ,0415,1923
402,5,2013-07-08,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,8, ,0416,1923
403,5,2013-07-09,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,9, ,0417,1923
404,5,2013-07-10,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,10, ,0417,1922
405,5,2013-07-11,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,11, ,0418,1922
406,5,2013-07-12,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,12, ,0419,1921
407,5,2013-07-13,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,13, ,0420,1921
408,5,2013-07-14,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,14, ,0420,1920
409,5,2013-07-15,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,15, ,0421,1920
410,5,2013-07-16,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,16, ,0422,1919
411,5,2013-07-17,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,17, ,0423,1918
412,5,2013-07-18,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,18, ,0424,1918
413,5,2013-07-19,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,19, ,0425,1917
414,5,2013-07-20,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,20, ,0426,1916
415,5,2013-07-21,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,21, ,0426,1915
416,5,2013-07-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,22, ,0427,1915
417,5,2013-07-23,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,23, ,0428,1914
418,5,2013-07-24,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,24, ,0429,1913
419,5,2013-07-25,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,25, ,0430,1912
420,5,2013-07-26,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,26, ,0431,1911
421,5,2013-07-27,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,27, ,0432,1910
422,5,2013-07-28,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,28, ,0433,1909
423,5,2013-07-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,29, ,0434,1908
424,5,2013-07-30,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,30, ,0435,1907
425,5,2013-07-31,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,7,31, ,0436,1906
426,5,2013-09-01,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,9,1, ,0509,1819
427,5,2013-09-02,79.0,67.0,73.0,7.0,71.0,0.0,8.0,0.0,0.43,29.81,10.3,18.0,11.1,2013,9,2, ,0510,1817
428,5,2013-09-03,79.0,61.0,70.0,4.0,66.0,0.0,5.0,0.0,0.0,29.78,8.2,23.0,9.6,2013,9,3, ,0511,1815
429,5,2013-09-04,78.0,57.0,68.0,2.0,56.0,0.0,3.0,0.0,0.0,29.91,10.9,27.0,11.8,2013,9,4, ,0513,1814
430,5,2013-09-05,66.0,51.0,59.0,7.0,55.0,6.0,0.0,0.0,0.08,30.01,1.8,33.0,8.3,2013,9,5, ,0514,1812
431,5,2013-09-06,68.0,46.0,57.0,8.0,41.0,8.0,0.0,0.0,0.0,30.2,5.4,28.0,8.5,2013,9,6, ,0515,1810
432,5,2013-09-07,78.0,51.0,65.0,1.0,48.0,0.0,0.0,0.0,0.0,30.0,10.7,23.0,11.6,2013,9,7, ,0516,1809
433,5,2013-09-08,74.0,50.0,62.0,2.0,49.0,3.0,0.0,0.0,0.0,29.89,8.9,30.0,12.7,2013,9,8, ,0517,1807
434,5,2013-09-09,69.0,47.0,58.0,6.0,44.0,7.0,0.0,0.0,0.0,30.2,5.6,22.0,10.5,2013,9,9, ,0518,1805
435,5,2013-09-10,73.0,56.0,65.0,1.0,62.0,0.0,0.0,0.0,0.03,30.13,14.0,20.0,15.3,2013,9,10, ,0519,1803
436,5,2013-09-11,93.0,68.0,81.0,17.0,71.0,0.0,16.0,0.0,0.0,30.05,11.6,21.0,12.2,2013,9,11, ,0520,1802
437,5,2013-09-12,85.0,66.0,76.0,13.0,69.0,0.0,11.0,0.0,0.47,29.84,13.3,19.0,14.8,2013,9,12, ,0521,1760
438,5,2013-09-13,79.0,58.0,69.0,6.0,62.0,0.0,4.0,0.0,0.17,29.67,3.7,30.0,7.5,2013,9,13, ,0522,1758
439,5,2013-09-14,67.0,52.0,60.0,3.0,51.0,5.0,0.0,0.0,0.0,29.94,9.3,30.0,9.9,2013,9,14, ,0523,1756
440,5,2013-09-15,70.0,48.0,59.0,4.0,49.0,6.0,0.0,0.0,0.0,30.13,6.8,26.0,8.4,2013,9,15, ,0524,1755
441,5,2013-09-16,66.0,46.0,56.0,6.0,48.0,9.0,0.0,0.0,0.02,30.11,7.9,30.0,10.6,2013,9,16, ,0525,1753
442,5,2013-09-17,60.0,40.0,50.0,12.0,37.0,15.0,0.0,0.0,0.0,30.37,5.7,35.0,9.0,2013,9,17, ,0526,1751
443,5,2013-09-18,73.0,47.0,60.0,1.0,43.0,5.0,0.0,0.0,0.0,30.26,8.2,26.0,9.5,2013,9,18, ,0527,1749
444,5,2013-09-19,78.0,51.0,65.0,4.0,49.0,0.0,0.0,0.0,0.0,30.12,7.2,26.0,8.7,2013,9,19, ,0528,1748
445,5,2013-09-20,78.0,54.0,66.0,5.0,53.0,0.0,1.0,0.0,0.0,30.07,4.5,22.0,8.3,2013,9,20, ,0529,1746
446,5,2013-09-21,74.0,57.0,66.0,6.0,62.0,0.0,1.0,0.0,0.0,30.13,14.0,20.0,16.0,2013,9,21, ,0530,1744
447,5,2013-09-22,70.0,49.0,60.0,0.0,49.0,5.0,0.0,0.0,0.39,29.89,8.9,30.0,13.7,2013,9,22, ,0531,1742
448,5,2013-09-23,63.0,43.0,53.0,7.0,41.0,12.0,0.0,0.0,0.0,29.92,6.6,31.0,11.9,2013,9,23, ,0533,1741
449,5,2013-09-24,65.0,40.0,53.0,6.0,41.0,12.0,0.0,0.0,0.0,29.92,6.6,31.0,9.8,2013,9,24, ,0534,1739
450,5,2013-09-25,64.0,45.0,55.0,4.0,48.0,10.0,0.0,0.0,0.0,30.11,7.9,30.0,7.3,2013,9,25, ,0535,1737
451,5,2013-09-26,63.0,52.0,58.0,1.0,47.0,7.0,0.0,0.0,0.0,30.07,4.9,4.0,6.2,2013,9,26, ,0536,1735
452,5,2013-09-27,64.0,53.0,59.0,1.0,49.0,6.0,0.0,0.0,0.0,30.23,4.2,1.0,7.4,2013,9,27, ,0537,1734
453,5,2013-09-28,70.0,52.0,61.0,3.0,51.0,4.0,0.0,0.0,0.0,30.31,5.6,4.0,8.3,2013,9,28, ,0538,1732
454,5,2013-09-29,65.0,50.0,58.0,1.0,50.0,7.0,0.0,0.0,0.0,30.21,5.6,8.0,6.5,2013,9,29, ,0539,1730
455,5,2013-09-30,64.0,51.0,58.0,1.0,49.0,7.0,0.0,0.0,0.0,30.06,2.2,3.0,4.8,2013,9,30, ,0540,1728
456,5,2013-10-01,65.0,40.0,53.0,6.0,50.0,12.0,0.0,0.0,0.0,29.94,5.8,31.0,9.8,2013,10,1, ,0541,1727
457,5,2013-10-02,78.0,57.0,68.0,2.0,56.0,0.0,3.0,0.0,0.0,29.92,13.3,27.0,11.8,2013,10,2, ,0542,1725
458,5,2013-10-03,66.0,46.0,56.0,6.0,48.0,9.0,0.0,0.0,0.02,30.06,8.9,29.0,10.6,2013,10,3, ,0543,1723
459,5,2013-10-04,66.0,51.0,59.0,7.0,52.0,6.0,0.0,0.0,0.08,30.08,2.3,33.0,8.3,2013,10,4, ,0544,1721
460,5,2013-10-05,65.0,50.0,58.0,1.0,56.0,7.0,0.0,0.0,0.0,30.12,4.1,7.0,6.5,2013,10,5, ,0546,1720
461,5,2013-10-06,65.0,50.0,58.0,1.0,55.0,7.0,0.0,0.0,0.0,30.19,8.8,8.0,6.5,2013,10,6, ,0547,1718
462,5,2013-10-07,73.0,56.0,65.0,1.0,64.0,0.0,0.0,0.0,0.03,29.97,14.5,18.0,15.3,2013,10,7, ,0548,1716
463,5,2013-10-08,73.0,47.0,60.0,1.0,42.0,5.0,0.0,0.0,0.0,30.21,9.3,33.0,9.5,2013,10,8, ,0549,1715
464,5,2013-10-09,70.0,52.0,61.0,3.0,44.0,4.0,0.0,0.0,0.0,30.42,10.2,6.0,8.3,2013,10,9, ,0550,1713
465,5,2013-10-10,70.0,52.0,61.0,3.0,50.0,4.0,0.0,0.0,0.0,30.28,8.3,5.0,8.3,2013,10,10, ,0551,1711
466,5,2013-10-11,63.0,52.0,58.0,1.0,50.0,7.0,0.0,0.0,0.0,30.15,8.7,4.0,6.2,2013,10,11, ,0552,1710
467,5,2013-10-12,70.0,52.0,61.0,3.0,52.0,4.0,0.0,0.0,0.0,30.31,12.5,5.0,8.3,2013,10,12, ,0553,1708
468,5,2013-10-13,70.0,52.0,61.0,3.0,45.0,4.0,0.0,0.0,0.0,30.42,7.9,6.0,8.3,2013,10,13, ,0555,1706
469,5,2013-10-14,69.0,47.0,58.0,6.0,42.0,7.0,0.0,0.0,0.0,30.34,4.1,21.0,10.5,2013,10,14, ,0556,1705
470,5,2013-10-15,65.0,50.0,58.0,1.0,48.0,7.0,0.0,0.0,0.0,30.25,3.0,10.0,6.5,2013,10,15, ,0557,1703
471,5,2013-10-16,63.0,52.0,58.0,1.0,53.0,7.0,0.0,0.0,0.0,30.06,4.5,6.0,6.2,2013,10,16, ,0558,1702
472,5,2013-10-17,76.0,67.0,72.0,5.0,57.0,0.0,7.0,0.0,2.32,29.84,9.7,21.0,11.1,2013,10,17, ,0559,1700
473,5,2013-10-18,78.0,57.0,68.0,2.0,48.0,0.0,3.0,0.0,0.0,29.79,11.8,26.0,11.8,2013,10,18, ,0600,1659
474,5,2013-10-19,65.0,40.0,53.0,6.0,41.0,12.0,0.0,0.0,0.0,29.91,7.4,21.0,9.8,2013,10,19, ,0601,1657
475,5,2013-10-20,78.0,57.0,68.0,2.0,37.0,0.0,3.0,0.0,0.0,29.88,11.4,28.0,11.8,2013,10,20, ,0603,1655
476,5,2013-10-21,78.0,51.0,65.0,1.0,38.0,0.0,0.0,0.0,0.0,30.08,9.1,23.0,11.6,2013,10,21, ,0604,1654
477,5,2013-10-22,74.0,50.0,62.0,2.0,45.0,3.0,0.0,0.0,0.0,29.84,8.3,22.0,12.7,2013,10,22, ,0605,1652
478,5,2013-10-23,65.0,40.0,53.0,6.0,32.0,12.0,0.0,0.0,0.0,29.71,4.9,29.0,9.8,2013,10,23, ,0606,1651
479,5,2013-10-24,78.0,57.0,68.0,2.0,27.0,0.0,3.0,0.0,0.0,29.81,13.4,27.0,11.8,2013,10,24, ,0607,1650
480,5,2013-10-25,78.0,51.0,65.0,1.0,27.0,0.0,0.0,0.0,0.0,30.06,11.0,28.0,11.6,2013,10,25, ,0609,1648
481,5,2013-10-26,78.0,51.0,65.0,1.0,29.0,0.0,0.0,0.0,0.0,30.05,13.9,22.0,11.6,2013,10,26, ,0610,1647
482,5,2013-10-27,78.0,57.0,68.0,2.0,32.0,0.0,3.0,0.0,0.0,29.93,12.6,27.0,11.8,2013,10,27, ,0611,1645
483,5,2013-10-28,73.0,47.0,60.0,1.0,29.0,5.0,0.0,0.0,0.0,30.2,9.2,28.0,9.5,2013,10,28, ,0612,1644
484,5,2013-10-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,10,29, ,0613,1643
485,5,2013-10-30,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,10,30, ,0615,1641
486,5,2013-10-31,73.0,56.0,65.0,1.0,51.0,0.0,0.0,0.0,0.03,30.09,14.5,18.0,15.3,2013,10,31, ,0616,1640
487,5,2013-11-01,85.0,66.0,76.0,13.0,56.0,0.0,11.0,0.0,0.47,29.61,22.7,21.0,14.8,2013,11,1, ,0617,1639
488,5,2013-11-02,79.0,58.0,69.0,6.0,42.0,0.0,4.0,0.0,0.17,29.68,3.6,26.0,7.5,2013,11,2, ,0618,1637
489,5,2013-11-03,66.0,46.0,56.0,6.0,29.0,9.0,0.0,0.0,0.02,30.12,9.1,34.0,10.6,2013,11,3, ,0620,1636
490,5,2013-11-04,70.0,52.0,61.0,3.0,18.0,4.0,0.0,0.0,0.0,30.62,5.2,1.0,8.3,2013,11,4, ,0621,1635
491,5,2013-11-05,69.0,47.0,58.0,6.0,25.0,7.0,0.0,0.0,0.0,30.65,2.4,22.0,10.5,2013,11,5, ,0622,1634
492,5,2013-11-06,73.0,56.0,65.0,1.0,42.0,0.0,0.0,0.0,0.03,30.13,15.1,20.0,15.3,2013,11,6, ,0623,1633
493,5,2013-11-07,78.0,51.0,65.0,1.0,49.0,0.0,0.0,0.0,0.0,29.83,12.0,24.0,11.6,2013,11,7, ,0625,1631
494,5,2013-11-08,67.0,52.0,60.0,3.0,25.0,5.0,0.0,0.0,0.0,29.95,13.6,29.0,9.9,2013,11,8, ,0626,1630
495,5,2013-11-09,73.0,47.0,60.0,1.0,22.0,5.0,0.0,0.0,0.0,30.15,10.5,26.0,9.5,2013,11,9, ,0627,1629
496,5,2013-11-10,78.0,51.0,65.0,1.0,35.0,0.0,0.0,0.0,0.0,29.86,10.4,23.0,11.6,2013,11,10, ,0628,1628
497,5,2013-11-11,78.0,51.0,65.0,1.0,26.0,0.0,0.0,0.0,0.0,30.01,11.9,26.0,11.6,2013,11,11, ,0630,1627
498,5,2013-11-12,66.0,46.0,56.0,6.0,24.0,9.0,0.0,0.0,0.02,30.06,12.6,30.0,10.6,2013,11,12, ,0631,1626
499,5,2013-11-13,73.0,47.0,60.0,1.0,13.0,5.0,0.0,0.0,0.0,30.24,12.2,29.0,9.5,2013,11,13, ,0632,1625
500,5,2013-11-14,78.0,51.0,65.0,1.0,17.0,0.0,0.0,0.0,0.0,30.12,13.1,23.0,11.6,2013,11,14, ,0633,1624
501,5,2013-11-15,73.0,56.0,65.0,1.0,22.0,0.0,0.0,0.0,0.03,30.18,13.4,22.0,15.3,2013,11,15, ,0635,1623
502,5,2013-11-16,68.0,46.0,57.0,8.0,28.0,8.0,0.0,0.0,0.0,30.29,5.2,25.0,8.5,2013,11,16, ,0636,1622
503,5,2013-11-17,69.0,47.0,58.0,6.0,47.0,7.0,0.0,0.0,0.0,30.19,8.8,15.0,10.5,2013,11,17, ,0637,1622
504,5,2013-11-18,78.0,51.0,65.0,1.0,46.0,0.0,0.0,0.0,0.0,29.62,14.0,22.0,11.6,2013,11,18, ,0638,1621
505,5,2013-11-19,67.0,52.0,60.0,3.0,20.0,5.0,0.0,0.0,0.0,29.97,16.6,30.0,9.9,2013,11,19, ,0639,1620
506,5,2013-11-20,60.0,40.0,50.0,12.0,11.0,15.0,0.0,0.0,0.0,30.51,9.5,33.0,9.0,2013,11,20, ,0641,1619
507,5,2013-11-21,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,11,21, ,0642,1619
508,5,2013-11-22,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,11,22, ,0643,1618
509,5,2013-11-23,74.0,50.0,62.0,2.0,25.0,3.0,0.0,0.0,0.0,29.84,15.9,29.0,12.7,2013,11,23, ,0644,1617
510,5,2013-11-24,67.0,52.0,60.0,3.0,2.0,5.0,0.0,0.0,0.0,29.95,23.3,30.0,9.9,2013,11,24, ,0645,1617
511,5,2013-11-25,73.0,47.0,60.0,1.0,1.0,5.0,0.0,0.0,0.0,30.33,10.8,26.0,9.5,2013,11,25, ,0647,1616
512,5,2013-11-26,73.0,47.0,60.0,1.0,23.0,5.0,0.0,0.0,0.0,30.27,8.5,19.0,9.5,2013,11,26, ,0648,1616
513,5,2013-11-27,79.0,67.0,73.0,7.0,50.0,0.0,8.0,0.0,0.43,29.46,11.2,18.0,11.1,2013,11,27, ,0649,1615
514,5,2013-11-28,78.0,51.0,65.0,1.0,14.0,0.0,0.0,0.0,0.0,30.06,16.8,28.0,11.6,2013,11,28, ,0650,1615
515,5,2013-11-29,76.0,67.0,72.0,5.0,70.0,0.0,7.0,0.0,2.32,29.89,9.4,19.0,11.1,2013,11,29, ,0651,1614
516,5,2013-11-30,70.0,52.0,61.0,3.0,13.0,4.0,0.0,0.0,0.0,30.68,0.9,5.0,8.3,2013,11,30, ,0652,1614
517,5,2013-12-01,69.0,47.0,58.0,6.0,34.0,7.0,0.0,0.0,0.0,30.19,4.6,14.0,10.5,2013,12,1, ,0653,1614
518,5,2013-12-02,65.0,40.0,53.0,6.0,36.0,12.0,0.0,0.0,0.0,29.97,4.3,33.0,9.8,2013,12,2, ,0654,1613
519,5,2013-12-03,65.0,40.0,53.0,6.0,33.0,12.0,0.0,0.0,0.0,29.91,8.9,32.0,9.8,2013,12,3, ,0655,1613
520,5,2013-12-04,68.0,46.0,57.0,8.0,27.0,8.0,0.0,0.0,0.0,30.11,6.5,29.0,8.5,2013,12,4, ,0656,1613
521,5,2013-12-05,78.0,51.0,65.0,1.0,42.0,0.0,0.0,0.0,0.0,30.11,11.4,16.0,11.6,2013,12,5, ,0657,1613
522,5,2013-12-06,65.0,40.0,53.0,6.0,45.0,12.0,0.0,0.0,0.0,29.99,6.4,28.0,9.8,2013,12,6, ,0658,1613
523,5,2013-12-07,73.0,47.0,60.0,1.0,26.0,5.0,0.0,0.0,0.0,30.26,10.1,32.0,9.5,2013,12,7, ,0659,1613
524,5,2013-12-08,60.0,40.0,50.0,12.0,14.0,15.0,0.0,0.0,0.0,30.54,3.9,34.0,9.0,2013,12,8, ,0700,1612
525,5,2013-12-09,63.0,52.0,58.0,1.0,32.0,7.0,0.0,0.0,0.0,30.13,3.7,7.0,6.2,2013,12,9, ,0701,1612
526,5,2013-12-10,78.0,57.0,68.0,2.0,27.0,0.0,3.0,0.0,0.0,29.91,10.6,26.0,11.8,2013,12,10, ,0702,1612
527,5,2013-12-11,78.0,51.0,65.0,1.0,16.0,0.0,0.0,0.0,0.0,30.16,13.3,24.0,11.6,2013,12,11, ,0703,1613
528,5,2013-12-12,73.0,47.0,60.0,1.0,6.0,5.0,0.0,0.0,0.0,30.2,9.6,28.0,9.5,2013,12,12, ,0704,1613
529,5,2013-12-13,78.0,51.0,65.0,4.0,9.0,0.0,0.0,0.0,0.0,30.12,12.3,26.0,8.7,2013,12,13, ,0704,1613
530,5,2013-12-14,70.0,52.0,61.0,3.0,7.0,4.0,0.0,0.0,0.0,30.46,6.3,4.0,8.3,2013,12,14, ,0705,1613
531,5,2013-12-15,65.0,40.0,53.0,6.0,25.0,12.0,0.0,0.0,0.0,29.64,5.6,34.0,9.8,2013,12,15, ,0706,1613
532,5,2013-12-16,78.0,51.0,65.0,1.0,10.0,0.0,0.0,0.0,0.0,29.98,13.9,27.0,11.6,2013,12,16, ,0707,1614
