,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
356,16,2012-12-22,40.0,29.0,35.0,21.0,30.0,30.0,0.0,0.0,29.21,29.37,12.1,26.0,13.3,2012,12,22, ,-,-
357,16,2012-12-23,40.0,24.0,32.0,17.0,27.0,33.0,0.0,0.0,29.63,29.77,9.4,26.0,10.0,2012,12,23, ,-,-
358,16,2012-12-24,41.0,25.0,33.0,17.0,28.0,32.0,0.0,0.0,29.85,29.98,4.4,27.0,5.1,2012,12,24, ,-,-
359,16,2012-12-25,34.0,24.0,29.0,22.0,28.0,36.0,0.0,0.0,29.91,30.05,6.0,33.0,6.2,2012,12,25,SN,-,-
360,16,2012-12-26,38.0,17.0,28.0,21.0,27.0,37.0,0.0,0.22,30.11,30.2,5.6,4.0,8.0,2012,12,26,RA BR,-,-
361,16,2012-12-27,47.0,31.0,39.0,35.0,37.0,26.0,0.0,2.65,29.4,29.47,14.0,2.0,17.6,2012,12,27,RA FZRA SN BR UP,-,-
362,16,2012-12-28,37.0,28.0,33.0,21.0,28.0,32.0,0.0,0.0,29.68,29.85,11.6,31.0,11.8,2012,12,28, ,-,-
363,16,2012-12-29,37.0,25.0,31.0,25.0,29.0,34.0,0.0,0.53,29.7,29.75,4.4,1.0,5.9,2012,12,29,RA SN FG FZFG BR,-,-
364,16,2012-12-30,30.0,21.0,26.0,15.0,23.0,39.0,0.0,0.03,29.5,29.65,15.4,31.0,15.6,2012,12,30,SN BR,-,-
365,16,2012-12-31,34.0,15.0,25.0,16.0,26.0,40.0,0.0,0.0,29.8,29.9,7.9,25.0,8.2,2012,12,31, ,-,-
366,16,2013-01-01,37.0,19.0,28.0,13.0,26.0,37.0,0.0,0.0,29.63,29.76,11.6,29.0,13.3,2013,1,1, ,-,-
367,16,2013-01-02,29.0,9.0,19.0,4.0,16.0,46.0,0.0,0.0,29.82,29.95,8.9,29.0,9.4,2013,1,2, ,-,-
368,16,2013-01-03,24.0,5.0,15.0,3.0,11.0,50.0,0.0,0.0,29.95,30.06,6.5,30.0,6.9,2013,1,3, ,-,-
369,16,2013-01-04,37.0,16.0,27.0,18.0,26.0,38.0,0.0,0.0,29.75,29.86,9.2,25.0,9.3,2013,1,4, ,-,-
370,16,2013-01-05,42.0,20.0,31.0,17.0,27.0,34.0,0.0,0.0,29.91,30.07,5.6,28.0,6.9,2013,1,5, ,-,-
371,16,2013-01-06,43.0,21.0,32.0,23.0,30.0,33.0,0.0,0.0,29.91,30.01,3.9,26.0,4.6,2013,1,6,SN,-,-
372,16,2013-01-07,39.0,23.0,31.0,24.0,29.0,34.0,0.0,0.0,30.06,30.22,1.9,33.0,4.2,2013,1,7,BR HZ,-,-
373,16,2013-01-08,46.0,28.0,37.0,25.0,33.0,28.0,0.0,0.0,30.19,30.3,7.9,23.0,8.7,2013,1,8, ,-,-
374,16,2013-01-09,45.0,22.0,34.0,26.0,32.0,31.0,0.0,0.11,30.11,30.19,4.5,23.0,5.2,2013,1,9, ,-,-
375,16,2013-01-10,47.0,31.0,39.0,22.0,34.0,26.0,0.0,0.0,30.12,30.29,13.4,31.0,14.0,2013,1,10, ,-,-
376,16,2013-01-11,41.0,23.0,32.0,27.0,32.0,33.0,0.0,0.1,30.3,30.38,1.7,14.0,3.5,2013,1,11,RA BR,-,-
377,16,2013-01-12,46.0,39.0,43.0,39.0,41.0,22.0,0.0,0.02,30.04,30.15,2.7,15.0,2.9,2013,1,12,FG+ FG BR,-,-
378,16,2013-01-13,53.0,42.0,48.0,45.0,46.0,17.0,0.0,0.01,29.96,30.06,5.0,20.0,5.2,2013,1,13,FG+ FG BR,-,-
379,16,2013-01-14,63.0,41.0,52.0,40.0,47.0,13.0,0.0,0.0,29.86,30.01,7.2,27.0,10.1,2013,1,14, ,-,-
380,16,2013-01-15,42.0,31.0,37.0,23.0,32.0,28.0,0.0,0.0,30.14,30.25,3.9,34.0,4.0,2013,1,15, ,-,-
381,16,2013-01-16,34.0,30.0,32.0,28.0,31.0,33.0,0.0,0.46,29.9,29.96,3.0,35.0,3.8,2013,1,16,RA SN BR UP,-,-
382,16,2013-01-17,42.0,29.0,36.0,24.0,30.0,29.0,0.0,0.0,29.8,29.94,7.6,28.0,9.6,2013,1,17, ,-,-
383,16,2013-01-18,29.0,16.0,23.0,1.0,16.0,42.0,0.0,0.0,30.14,30.29,7.6,32.0,9.5,2013,1,18, ,-,-
384,16,2013-01-19,49.0,23.0,36.0,20.0,32.0,29.0,0.0,0.0,30.02,30.08,11.8,22.0,12.3,2013,1,19, ,-,-
385,16,2013-01-20,54.0,29.0,42.0,22.0,35.0,23.0,0.0,0.0,29.58,29.69,13.1,25.0,15.4,2013,1,20, ,-,-
386,16,2013-01-21,30.0,19.0,25.0,7.0,20.0,40.0,0.0,0.01,29.85,29.96,6.0,27.0,7.8,2013,1,21,SN BR,-,-
387,16,2013-01-22,26.0,12.0,19.0,6.0,17.0,46.0,0.0,0.0,29.72,29.86,9.5,29.0,9.7,2013,1,22, ,-,-
388,16,2013-01-23,16.0,6.0,11.0,11.0,7.0,54.0,0.0,0.0,29.96,30.08,9.7,29.0,10.2,2013,1,23, ,-,-
389,16,2013-01-24,19.0,2.0,11.0,13.0,7.0,54.0,0.0,0.0,29.96,30.09,14.0,30.0,14.4,2013,1,24, ,-,-
390,16,2013-01-25,24.0,8.0,16.0,9.0,12.0,49.0,0.0,0.0,30.06,30.17,8.1,29.0,8.3,2013,1,25,SN,-,-
391,16,2013-01-26,25.0,11.0,18.0,0.0,14.0,47.0,0.0,0.0,29.93,30.06,11.0,31.0,11.3,2013,1,26, ,-,-
392,16,2013-01-27,31.0,12.0,22.0,2.0,16.0,43.0,0.0,0.0,30.19,30.34,10.9,31.0,11.1,2013,1,27, ,-,-
393,16,2013-01-28,31.0,16.0,24.0,9.0,21.0,41.0,0.0,0.15,30.18,30.25,0.7,30.0,2.7,2013,1,28,SN BR UP,-,-
394,16,2013-01-29,35.0,26.0,31.0,26.0,29.0,34.0,0.0,0.05,29.99,30.12,2.9,35.0,3.1,2013,1,29,RA SN BR,-,-
395,16,2013-01-30,62.0,34.0,48.0,46.0,48.0,17.0,0.0,0.07,29.73,29.77,10.8,19.0,11.5,2013,1,30,RA BR,-,-
396,16,2013-01-31,62.0,31.0,47.0,34.0,43.0,18.0,0.0,0.33,29.14,29.25,15.4,24.0,20.6,2013,1,31,RA BR,-,-
397,16,2013-02-01,34.0,22.0,28.0,6.0,22.0,37.0,0.0,0.0,29.61,29.78,11.5,28.0,12.1,2013,2,1, ,-,-
398,16,2013-02-02,44.0,17.0,31.0,4.0,21.0,34.0,0.0,0.0,29.99,30.11,6.3,25.0,7.2,2013,2,2, ,-,-
399,16,2013-02-03,41.0,24.0,33.0,17.0,27.0,32.0,0.0,0.01,29.78,29.85,6.3,33.0,6.9,2013,2,3,SN HZ,-,-
400,16,2013-02-04,40.0,21.0,31.0,8.0,23.0,34.0,0.0,0.0,29.63,29.77,11.0,28.0,11.1,2013,2,4, ,-,-
401,16,2013-02-05,37.0,20.0,29.0,10.0,23.0,36.0,0.0,0.01,29.85,29.96,1.7,24.0,4.0,2013,2,5,SN BR,-,-
402,16,2013-02-06,40.0,22.0,31.0,17.0,26.0,34.0,0.0,0.02,29.87,30.02,5.8,28.0,6.7,2013,2,6,SN BR,-,-
403,16,2013-02-07,29.0,16.0,23.0,0.0,18.0,42.0,0.0,0.0,30.31,30.45,5.5,33.0,6.4,2013,2,7, ,-,-
404,16,2013-02-08,33.0,19.0,26.0,24.0,28.0,39.0,0.0,0.56,30.09,30.11,12.6,7.0,13.5,2013,2,8,SN FG+ FG FZFG BR UP,-,-
405,16,2013-02-09,22.0,15.0,19.0,10.0,16.0,46.0,0.0,0.21,29.64,29.81,15.7,27.0,18.9,2013,2,9,SN FG+ FZFG HZ,-,-
406,16,2013-02-10,38.0,10.0,24.0,0.0,17.0,41.0,0.0,0.0,30.17,30.31,5.5,31.0,5.8,2013,2,10,SN UP,-,-
407,16,2013-02-11,42.0,12.0,27.0,27.0,30.0,38.0,0.0,0.23,29.91,29.94,3.0,16.0,4.4,2013,2,11,RA SN FG+ FG BR HZ,-,-
408,16,2013-02-12,44.0,35.0,40.0,26.0,34.0,25.0,0.0,0.0,29.54,29.68,12.2,27.0,12.4,2013,2,12,BR,-,-
409,16,2013-02-13,41.0,28.0,35.0,22.0,30.0,30.0,0.0,0.0,29.68,29.78,3.7,28.0,5.1,2013,2,13, ,-,-
410,16,2013-02-14,43.0,30.0,37.0,21.0,30.0,28.0,0.0,0.0,29.72,29.86,1.9,35.0,4.9,2013,2,14, ,-,-
411,16,2013-02-15,49.0,29.0,39.0,29.0,35.0,26.0,0.0,0.0,29.83,29.94,6.5,19.0,6.9,2013,2,15,BR HZ,-,-
412,16,2013-02-16,39.0,27.0,33.0,26.0,31.0,32.0,0.0,0.01,29.77,29.85,6.7,35.0,7.1,2013,2,16,SN BR,-,-
413,16,2013-02-17,32.0,17.0,25.0,8.0,19.0,40.0,0.0,0.01,29.37,29.47,19.0,31.0,20.6,2013,2,17,SN UP,-,-
414,16,2013-02-18,30.0,15.0,23.0,1.0,17.0,42.0,0.0,0.0,29.75,29.91,16.0,29.0,16.5,2013,2,18,UP,-,-
415,16,2013-02-19,46.0,19.0,33.0,21.0,31.0,32.0,0.0,0.38,29.88,29.93,4.2,18.0,6.4,2013,2,19,RA FG BR,-,-
416,16,2013-02-20,41.0,27.0,34.0,19.0,28.0,31.0,0.0,0.0,29.48,29.61,12.6,27.0,12.7,2013,2,20, ,-,-
417,16,2013-02-21,30.0,25.0,28.0,11.0,22.0,37.0,0.0,0.0,29.7,29.86,13.1,31.0,14.0,2013,2,21, ,-,-
418,16,2013-02-22,37.0,23.0,30.0,19.0,27.0,35.0,0.0,0.0,30.19,30.31,4.3,36.0,6.7,2013,2,22, ,-,-
419,16,2013-02-23,38.0,31.0,35.0,28.0,32.0,30.0,0.0,0.21,30.07,30.14,5.6,13.0,6.6,2013,2,23,RA SN BR UP,-,-
420,16,2013-02-24,39.0,31.0,35.0,32.0,33.0,30.0,0.0,0.5,29.67,29.77,9.6,2.0,10.2,2013,2,24,RA SN BR UP,-,-
421,16,2013-02-25,40.0,29.0,35.0,27.0,31.0,30.0,0.0,0.01,29.93,30.08,4.3,35.0,4.7,2013,2,25, ,-,-
422,16,2013-02-26,41.0,27.0,34.0,27.0,32.0,31.0,0.0,0.0,30.16,30.27,3.3,11.0,3.9,2013,2,26,BR,-,-
423,16,2013-02-27,42.0,38.0,40.0,36.0,38.0,25.0,0.0,1.57,29.78,29.83,12.3,7.0,13.7,2013,2,27,RA BR,-,-
424,16,2013-02-28,47.0,34.0,41.0,33.0,36.0,24.0,0.0,0.01,29.44,29.55,3.3,31.0,4.4,2013,2,28,BR,-,-
425,16,2013-03-01,41.0,34.0,38.0,29.0,34.0,27.0,0.0,0.0,29.47,29.6,5.7,33.0,5.9,2013,3,1, ,-,-
426,16,2013-03-02,43.0,31.0,37.0,26.0,33.0,28.0,0.0,0.0,29.52,29.63,5.4,31.0,6.1,2013,3,2, ,-,-
427,16,2013-03-03,41.0,32.0,37.0,27.0,32.0,28.0,0.0,0.0,29.48,29.58,7.8,31.0,7.9,2013,3,3,RA SN,-,-
428,16,2013-03-04,40.0,30.0,35.0,22.0,30.0,30.0,0.0,0.0,29.47,29.6,14.0,31.0,14.1,2013,3,4,SN,-,-
429,16,2013-03-05,45.0,30.0,38.0,26.0,32.0,27.0,0.0,0.02,29.77,29.92,6.7,34.0,7.9,2013,3,5,RA,-,-
430,16,2013-03-06,41.0,35.0,38.0,31.0,35.0,27.0,0.0,0.1,29.96,30.07,14.0,6.0,15.0,2013,3,6,RA SN BR,-,-
431,16,2013-03-07,37.0,32.0,35.0,29.0,32.0,30.0,0.0,0.23,29.91,30.01,17.4,2.0,17.7,2013,3,7,RA SN FG+ FG BR,-,-
432,16,2013-03-08,43.0,29.0,36.0,24.0,31.0,29.0,0.0,0.53,29.88,30.0,14.4,1.0,14.7,2013,3,8,SN FG+ FG FZFG BR,-,-
433,16,2013-03-09,40.0,24.0,32.0,23.0,31.0,33.0,0.0,0.0,30.11,30.24,7.8,3.0,8.6,2013,3,9, ,-,-
434,16,2013-03-10,41.0,24.0,33.0,27.0,31.0,32.0,0.0,0.0,30.24,30.35,1.6,13.0,6.5,2013,3,10, ,-,-
435,16,2013-03-11,48.0,35.0,42.0,34.0,38.0,23.0,0.0,0.0,30.12,30.21,6.7,19.0,7.8,2013,3,11, ,-,-
436,16,2013-03-12,52.0,41.0,47.0,44.0,45.0,18.0,0.0,0.29,29.86,29.92,8.3,14.0,8.8,2013,3,12,RA BR,-,-
437,16,2013-03-13,51.0,33.0,42.0,28.0,38.0,23.0,0.0,0.0,29.6,29.72,8.4,29.0,8.6,2013,3,13, ,-,-
438,16,2013-03-14,36.0,22.0,29.0,14.0,26.0,36.0,0.0,0.0,29.62,29.73,11.3,29.0,11.9,2013,3,14, ,-,-
439,16,2013-03-15,41.0,19.0,30.0,11.0,25.0,35.0,0.0,0.0,29.64,29.73,11.2,29.0,12.7,2013,3,15, ,-,-
440,16,2013-03-16,39.0,27.0,33.0,11.0,26.0,32.0,0.0,0.0,29.65,29.79,5.7,32.0,7.2,2013,3,16, ,-,-
441,16,2013-03-17,37.0,20.0,29.0,6.0,23.0,36.0,0.0,0.0,29.9,30.06,8.2,32.0,8.7,2013,3,17, ,-,-
442,16,2013-03-18,34.0,16.0,25.0,11.0,23.0,40.0,0.0,0.05,30.24,30.35,2.0,16.0,7.1,2013,3,18,SN BR,-,-
443,16,2013-03-19,36.0,26.0,31.0,29.0,31.0,34.0,0.0,0.78,29.75,29.82,10.1,6.0,14.7,2013,3,19,RA SN FG FZFG BR UP,-,-
444,16,2013-03-20,37.0,25.0,31.0,18.0,27.0,34.0,0.0,0.0,29.61,29.73,9.5,26.0,9.9,2013,3,20, ,-,-
445,16,2013-03-21,36.0,24.0,30.0,20.0,27.0,35.0,0.0,0.01,29.6,29.69,1.6,24.0,3.2,2013,3,21,SN BR,-,-
446,16,2013-03-22,39.0,29.0,34.0,17.0,28.0,31.0,0.0,0.0,29.52,29.64,7.2,29.0,8.1,2013,3,22, ,-,-
447,16,2013-03-23,42.0,28.0,35.0,17.0,29.0,30.0,0.0,0.0,29.57,29.67,13.2,29.0,13.9,2013,3,23, ,-,-
448,16,2013-03-24,45.0,30.0,38.0,22.0,32.0,27.0,0.0,0.0,29.65,29.76,5.3,31.0,7.7,2013,3,24, ,-,-
449,16,2013-03-25,41.0,28.0,35.0,29.0,34.0,30.0,0.0,0.01,29.54,29.62,8.7,3.0,9.5,2013,3,25,SN BR,-,-
450,16,2013-03-26,50.0,32.0,41.0,22.0,34.0,24.0,0.0,0.06,29.52,29.65,6.9,33.0,7.8,2013,3,26, ,-,-
451,16,2013-03-27,54.0,31.0,43.0,24.0,35.0,22.0,0.0,0.0,29.65,29.77,8.8,33.0,9.8,2013,3,27,RA,-,-
452,16,2013-03-28,48.0,36.0,42.0,31.0,38.0,23.0,0.0,0.03,29.8,29.92,3.7,35.0,5.7,2013,3,28,RA,-,-
453,16,2013-03-29,57.0,35.0,46.0,30.0,39.0,19.0,0.0,0.01,29.88,29.99,5.5,31.0,6.1,2013,3,29,RA,-,-
454,16,2013-03-30,54.0,30.0,42.0,27.0,37.0,23.0,0.0,0.0,29.91,30.03,0.7,30.0,5.5,2013,3,30, ,-,-
455,16,2013-03-31,58.0,27.0,43.0,29.0,37.0,22.0,0.0,0.03,29.93,29.99,6.8,16.0,7.5,2013,3,31,RA,-,-
456,16,2013-04-01,61.0,34.0,48.0,33.0,41.0,17.0,0.0,0.13,29.49,29.6,8.8,27.0,12.4,2013,4,1,RA BR,-,-
457,16,2013-04-02,40.0,27.0,34.0,9.0,27.0,31.0,0.0,0.0,29.72,29.84,12.9,27.0,13.3,2013,4,2, ,-,-
458,16,2013-04-03,47.0,29.0,38.0,8.0,29.0,27.0,0.0,0.0,29.83,29.96,13.7,28.0,13.9,2013,4,3, ,-,-
459,16,2013-04-04,55.0,26.0,41.0,15.0,33.0,24.0,0.0,0.0,30.04,30.13,7.7,24.0,9.8,2013,4,4, ,-,-
460,16,2013-04-05,57.0,37.0,47.0,25.0,37.0,18.0,0.0,0.0,29.72,29.81,5.6,26.0,10.8,2013,4,5, ,-,-
461,16,2013-04-06,46.0,27.0,37.0,7.0,28.0,28.0,0.0,0.0,30.01,30.17,10.2,31.0,10.6,2013,4,6, ,-,-
462,16,2013-04-07,54.0,25.0,40.0,28.0,37.0,25.0,0.0,0.0,30.08,30.14,10.0,19.0,10.3,2013,4,7, ,-,-
463,16,2013-04-08,62.0,42.0,52.0,37.0,44.0,13.0,0.0,0.0,29.9,30.02,2.8,20.0,7.6,2013,4,8, ,-,-
464,16,2013-04-09,71.0,44.0,58.0,42.0,47.0,7.0,0.0,0.11,29.83,29.93,1.6,27.0,6.6,2013,4,9,RA BR VCTS,-,-
465,16,2013-04-10,56.0,45.0,51.0,43.0,46.0,14.0,0.0,0.27,29.83,29.92,2.9,12.0,4.2,2013,4,10,RA BR,-,-
466,16,2013-04-11,51.0,42.0,47.0,36.0,42.0,18.0,0.0,0.06,29.86,29.99,2.9,5.0,4.6,2013,4,11,RA BR,-,-
467,16,2013-04-12,43.0,36.0,40.0,33.0,36.0,25.0,0.0,0.46,29.93,30.0,9.8,7.0,10.8,2013,4,12,RA BR,-,-
468,16,2013-04-13,51.0,35.0,43.0,35.0,38.0,22.0,0.0,0.02,29.71,29.83,2.5,2.0,7.0,2013,4,13,RA BR,-,-
469,16,2013-04-14,55.0,37.0,46.0,30.0,39.0,19.0,0.0,0.0,29.87,30.01,6.8,29.0,7.4,2013,4,14,RA,-,-
470,16,2013-04-15,52.0,29.0,41.0,32.0,39.0,24.0,0.0,0.0,30.21,30.33,5.4,13.0,7.7,2013,4,15, ,-,-
471,16,2013-04-16,66.0,39.0,53.0,40.0,47.0,12.0,0.0,0.02,30.16,30.23,11.3,20.0,12.0,2013,4,16,RA,-,-
472,16,2013-04-17,66.0,41.0,54.0,33.0,46.0,11.0,0.0,0.0,30.03,30.17,7.4,31.0,9.6,2013,4,17, ,-,-
473,16,2013-04-18,56.0,39.0,48.0,34.0,43.0,17.0,0.0,0.0,30.22,30.31,9.1,15.0,11.0,2013,4,18, ,-,-
474,16,2013-04-19,75.0,50.0,63.0,56.0,59.0,2.0,0.0,0.11,29.8,29.85,13.6,20.0,13.9,2013,4,19,RA BR,-,-
475,16,2013-04-20,66.0,42.0,54.0,37.0,46.0,11.0,0.0,0.47,29.7,29.86,10.0,28.0,11.8,2013,4,20,RA BR,-,-
476,16,2013-04-21,51.0,30.0,41.0,22.0,34.0,24.0,0.0,0.0,30.35,30.5,2.4,32.0,7.0,2013,4,21, ,-,-
477,16,2013-04-22,51.0,29.0,40.0,28.0,36.0,25.0,0.0,0.0,30.57,30.67,7.3,9.0,7.9,2013,4,22, ,-,-
478,16,2013-04-23,43.0,38.0,41.0,37.0,40.0,24.0,0.0,0.15,30.29,30.35,10.2,4.0,10.9,2013,4,23,RA BR,-,-
479,16,2013-04-24,65.0,42.0,54.0,44.0,48.0,11.0,0.0,0.02,29.78,29.87,1.3,34.0,11.6,2013,4,24,RA BR,-,-
480,16,2013-04-25,64.0,38.0,51.0,36.0,45.0,14.0,0.0,0.05,29.91,30.06,5.9,29.0,9.2,2013,4,25,RA,-,-
481,16,2013-04-26,57.0,43.0,50.0,36.0,43.0,15.0,0.0,0.0,30.25,30.37,5.2,4.0,5.6,2013,4,26, ,-,-
482,16,2013-04-27,59.0,37.0,48.0,34.0,43.0,17.0,0.0,0.0,30.25,30.35,4.7,14.0,5.5,2013,4,27,BR,-,-
483,16,2013-04-28,63.0,40.0,52.0,36.0,45.0,13.0,0.0,0.0,30.17,30.27,6.5,14.0,7.1,2013,4,28, ,-,-
484,16,2013-04-29,63.0,44.0,54.0,35.0,46.0,11.0,0.0,0.0,30.12,30.23,6.3,16.0,7.1,2013,4,29, ,-,-
485,16,2013-04-30,64.0,41.0,53.0,30.0,43.0,12.0,0.0,0.0,30.19,30.31,3.8,14.0,4.1,2013,4,30, ,-,-
486,16,2013-05-01,62.0,35.0,49.0,38.0,45.0,16.0,0.0,0.0,30.32,30.43,3.5,14.0,4.5,2013,5,1, ,-,-
487,16,2013-05-02,72.0,41.0,57.0,40.0,47.0,8.0,0.0,0.0,30.3,30.42,2.9,8.0,4.8,2013,5,2, ,-,-
488,16,2013-05-03,55.0,37.0,46.0,39.0,43.0,19.0,0.0,0.0,30.35,30.45,6.1,4.0,7.2,2013,5,3, ,-,-
489,16,2013-05-04,57.0,34.0,46.0,37.0,42.0,19.0,0.0,0.0,30.22,30.34,3.6,8.0,5.3,2013,5,4, ,-,-
490,16,2013-05-05,56.0,33.0,45.0,37.0,42.0,20.0,0.0,0.0,30.19,30.29,3.5,13.0,5.7,2013,5,5,BR,-,-
491,16,2013-05-06,55.0,35.0,45.0,43.0,46.0,20.0,0.0,0.0,30.11,30.22,3.6,15.0,4.1,2013,5,6,BR,-,-
492,16,2013-05-07,68.0,41.0,55.0,50.0,54.0,10.0,0.0,0.0,30.03,30.14,5.4,15.0,5.8,2013,5,7,FG,-,-
493,16,2013-05-08,68.0,49.0,59.0,55.0,56.0,6.0,0.0,0.45,30.03,30.13,6.7,13.0,6.8,2013,5,8,RA FG+ FG BR VCTS,-,-
494,16,2013-05-09,62.0,53.0,58.0,55.0,55.0,7.0,0.0,0.24,29.85,29.94,1.6,7.0,3.4,2013,5,9,RA FG+ BR,-,-
495,16,2013-05-10,73.0,53.0,63.0,55.0,56.0,2.0,0.0,0.01,29.8,29.91,2.3,18.0,4.6,2013,5,10,FG+ FG BR,-,-
496,16,2013-05-11,70.0,55.0,63.0,57.0,59.0,2.0,0.0,0.02,29.68,29.75,9.2,19.0,9.9,2013,5,11,RA BR,-,-
497,16,2013-05-12,69.0,47.0,58.0,48.0,54.0,7.0,0.0,0.06,29.52,29.63,6.0,26.0,8.1,2013,5,12,RA BR,-,-
498,16,2013-05-13,57.0,38.0,48.0,29.0,40.0,17.0,0.0,0.0,29.8,29.92,7.9,27.0,8.9,2013,5,13, ,-,-
499,16,2013-05-14,59.0,36.0,48.0,29.0,41.0,17.0,0.0,0.0,29.88,29.99,7.6,32.0,8.4,2013,5,14, ,-,-
500,16,2013-05-15,64.0,34.0,49.0,39.0,46.0,16.0,0.0,0.01,29.81,29.88,6.4,18.0,7.7,2013,5,15, ,-,-
501,16,2013-05-16,80.0,51.0,66.0,39.0,53.0,0.0,1.0,0.0,29.53,29.65,9.9,28.0,10.7,2013,5,16, ,-,-
502,16,2013-05-17,68.0,45.0,57.0,40.0,48.0,8.0,0.0,0.0,29.87,30.02,5.1,32.0,8.0,2013,5,17, ,-,-
503,16,2013-05-18,70.0,41.0,56.0,44.0,50.0,9.0,0.0,0.0,30.14,30.25,3.1,12.0,5.7,2013,5,18,FG+,-,-
504,16,2013-05-19,66.0,49.0,58.0,50.0,53.0,7.0,0.0,0.22,30.18,30.28,1.4,11.0,4.0,2013,5,19,RA FG+ BR,-,-
505,16,2013-05-20,51.0,30.0,41.0,30.0,37.0,24.0,0.0,0.03,29.91,30.1,8.4,34.0,8.9,2013,5,20,BR,-,-
506,16,2013-05-21,53.0,31.0,42.0,22.0,34.0,23.0,0.0,0.0,29.84,29.95,1.8,35.0,5.8,2013,5,21, ,-,-
507,16,2013-05-22,50.0,23.0,37.0,19.0,31.0,28.0,0.0,0.0,29.81,29.9,10.0,24.0,10.2,2013,5,22,BR,-,-
508,16,2013-05-23,79.0,53.0,66.0,59.0,61.0,0.0,1.0,0.08,29.75,29.85,5.9,19.0,7.0,2013,5,23,RA FG BR,-,-
509,16,2013-05-24,70.0,52.0,61.0,59.0,61.0,4.0,0.0,0.85,29.61,29.71,1.2,25.0,7.1,2013,5,24,RA BR,-,-
510,16,2013-05-25,54.0,41.0,48.0,45.0,47.0,17.0,0.0,0.4,29.62,29.71,10.5,33.0,11.4,2013,5,25,RA BR,-,-
511,16,2013-05-26,59.0,40.0,50.0,38.0,44.0,15.0,0.0,0.08,29.7,29.84,11.8,30.0,12.1,2013,5,26,RA BR,-,-
512,16,2013-05-27,71.0,41.0,56.0,38.0,48.0,9.0,0.0,0.0,29.97,30.09,6.3,29.0,6.8,2013,5,27, ,-,-
513,16,2013-05-28,69.0,41.0,55.0,44.0,50.0,10.0,0.0,0.0,30.08,30.19,3.9,13.0,4.5,2013,5,28, ,-,-
514,16,2013-05-29,68.0,56.0,62.0,58.0,59.0,3.0,0.0,0.58,29.97,30.06,3.6,14.0,4.5,2013,5,29,TSRA RA BR,-,-
515,16,2013-05-30,89.0,64.0,77.0,63.0,68.0,0.0,12.0,0.0,29.9,30.01,6.4,27.0,6.8,2013,5,30, ,-,-
516,16,2013-05-31,92.0,65.0,79.0,63.0,70.0,0.0,14.0,0.0,29.88,29.98,6.3,25.0,7.0,2013,5,31, ,-,-
517,16,2013-06-01,91.0,68.0,80.0,64.0,70.0,0.0,15.0,0.0,29.79,29.88,7.8,23.0,8.1,2013,6,1, ,-,-
518,16,2013-06-02,89.0,71.0,80.0,65.0,70.0,0.0,15.0,0.0,29.68,29.78,11.6,21.0,11.9,2013,6,2, ,-,-
519,16,2013-06-03,77.0,59.0,68.0,60.0,64.0,0.0,3.0,0.29,29.67,29.78,4.2,23.0,6.2,2013,6,3,RA BR,-,-
520,16,2013-06-04,70.0,52.0,61.0,43.0,52.0,4.0,0.0,0.0,29.79,29.92,8.4,31.0,8.8,2013,6,4, ,-,-
521,16,2013-06-05,71.0,50.0,61.0,46.0,54.0,4.0,0.0,0.0,30.01,30.12,1.7,17.0,6.4,2013,6,5, ,-,-
522,16,2013-06-06,71.0,50.0,61.0,50.0,55.0,4.0,0.0,0.05,30.03,30.13,5.9,14.0,6.3,2013,6,6,RA,-,-
523,16,2013-06-07,58.0,1.0,30.0,25.0,27.0,35.0,0.0,2.65,29.91,30.01,6.2,6.0,6.8,2013,6,7,RA BR UP,-,-
524,16,2013-06-08,50.0,35.0,43.0,32.0,38.0,22.0,0.0,0.58,29.65,29.67,6.5,32.0,10.0,2013,6,8,RA BR,-,-
525,16,2013-06-09,78.0,53.0,66.0,54.0,60.0,0.0,1.0,0.0,29.95,30.07,4.8,30.0,5.1,2013,6,9, ,-,-
526,16,2013-06-10,67.0,53.0,60.0,55.0,57.0,5.0,0.0,0.66,30.04,30.13,4.2,11.0,5.4,2013,6,10,RA BR,-,-
527,16,2013-06-11,63.0,54.0,59.0,55.0,56.0,6.0,0.0,1.15,29.63,29.69,4.6,2.0,6.3,2013,6,11,RA BR,-,-
528,16,2013-06-12,69.0,55.0,62.0,54.0,57.0,3.0,0.0,0.15,29.51,29.64,7.9,31.0,8.8,2013,6,12,RA,-,-
529,16,2013-06-13,68.0,51.0,60.0,53.0,55.0,5.0,0.0,0.62,29.65,29.74,0.9,11.0,3.6,2013,6,13,RA BR,-,-
530,16,2013-06-14,73.0,52.0,63.0,52.0,56.0,2.0,0.0,0.86,29.57,29.69,4.3,36.0,5.4,2013,6,14,RA BR,-,-
531,16,2013-06-15,77.0,54.0,66.0,47.0,56.0,0.0,1.0,0.0,29.73,29.86,6.2,30.0,7.0,2013,6,15, ,-,-
532,16,2013-06-16,75.0,51.0,63.0,53.0,59.0,2.0,0.0,0.04,29.72,29.81,5.4,23.0,6.3,2013,6,16,RA,-,-
533,16,2013-06-17,84.0,57.0,71.0,59.0,62.0,0.0,6.0,0.17,29.7,29.81,4.5,25.0,5.8,2013,6,17,RA BR,-,-
