,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
341,20,2012-12-07,74.0,53.0,64.0,51.0,55.0,1.0,0.0,0.0,0.0,29.13,29.83,3.0,22.0,5.9,2012,12,7,BR,-,-
342,20,2012-12-08,72.0,51.0,62.0,52.0,56.0,3.0,0.0,0.0,0.0,29.11,29.83,0.7,12.0,4.5,2012,12,8,BR HZ,-,-
343,20,2012-12-09,71.0,41.0,56.0,50.0,55.0,9.0,0.0,0.0,0.0,29.17,29.84,9.0,31.0,14.4,2012,12,9,BR HZ,-,-
344,20,2012-12-10,44.0,29.0,37.0,18.0,31.0,28.0,0.0,0.0,0.0,29.39,30.11,13.6,33.0,13.8,2012,12,10,SN,-,-
345,20,2012-12-11,51.0,23.0,37.0,12.0,29.0,28.0,0.0,0.0,0.0,29.44,30.17,1.0,10.0,2.1,2012,12,11, ,-,-
346,20,2012-12-12,58.0,28.0,43.0,19.0,34.0,22.0,0.0,0.0,0.0,29.52,30.25,6.0,15.0,6.3,2012,12,12, ,-,-
347,20,2012-12-13,66.0,33.0,50.0,22.0,38.0,15.0,0.0,0.0,0.0,29.49,30.23,7.6,16.0,8.0,2012,12,13, ,-,-
348,20,2012-12-14,61.0,49.0,55.0,42.0,50.0,10.0,0.0,0.0,0.34,29.26,30.01,11.6,15.0,12.1,2012,12,14,RA BR,-,-
349,20,2012-12-15,74.0,52.0,63.0,40.0,51.0,2.0,0.0,0.0,0.02,29.15,29.86,5.2,23.0,6.1,2012,12,15,BR,-,-
350,20,2012-12-16,74.0,51.0,63.0,38.0,50.0,2.0,0.0,0.0,0.0,29.05,29.76,5.1,26.0,5.9,2012,12,16, ,-,-
351,20,2012-12-17,62.0,43.0,53.0,35.0,45.0,12.0,0.0,0.0,0.0,29.13,29.84,5.9,28.0,7.2,2012,12,17,HZ,-,-
352,20,2012-12-18,81.0,41.0,61.0,33.0,48.0,4.0,0.0,0.0,0.0,29.07,29.78,5.3,20.0,6.4,2012,12,18, ,-,-
353,20,2012-12-19,79.0,59.0,69.0,55.0,61.0,0.0,4.0,0.0,0.11,28.97,29.66,9.9,20.0,14.4,2012,12,19,BR HZ,-,-
354,20,2012-12-20,59.0,36.0,54.0,14.0,34.0,11.0,0.0,0.0,0.0,29.58,30.25,17.6,31.0,18.2,2012,12,20, ,-,-
355,20,2012-12-21,66.0,30.0,48.0,11.0,36.0,17.0,0.0,0.0,0.0,29.62,30.34,4.5,23.0,6.1,2012,12,21, ,-,-
356,20,2012-12-22,68.0,37.0,53.0,29.0,44.0,12.0,0.0,0.0,0.0,29.42,30.17,6.1,19.0,7.3,2012,12,22, ,-,-
357,20,2012-12-23,65.0,43.0,54.0,37.0,48.0,11.0,0.0,0.0,0.0,29.18,29.91,4.3,25.0,7.6,2012,12,23, ,-,-
358,20,2012-12-24,55.0,31.0,43.0,27.0,37.0,22.0,0.0,0.0,0.0,29.18,29.92,4.9,34.0,6.7,2012,12,24,HZ,-,-
359,20,2012-12-25,48.0,28.0,38.0,33.0,36.0,27.0,0.0,0.0,1.39,29.14,29.84,13.9,33.0,17.3,2012,12,25,RA SN FG+ FZFG BR HZ,-,-
360,20,2012-12-26,33.0,21.0,27.0,19.0,25.0,38.0,0.0,0.0,0.0,29.45,30.18,9.3,33.0,10.5,2012,12,26, ,-,-
361,20,2012-12-27,45.0,22.0,34.0,31.0,33.0,31.0,0.0,0.0,0.1,29.23,30.0,7.1,13.0,7.2,2012,12,27,RA BR,-,-
362,20,2012-12-28,43.0,30.0,37.0,32.0,38.0,28.0,0.0,0.0,0.0,29.31,30.11,10.7,33.0,11.9,2012,12,28,RA BR,-,-
363,20,2012-12-29,45.0,25.0,35.0,21.0,30.0,30.0,0.0,0.0,0.0,29.67,30.37,3.7,30.0,5.5,2012,12,29, ,-,-
364,20,2012-12-30,48.0,29.0,39.0,23.0,33.0,26.0,0.0,0.0,0.0,29.62,30.35,7.9,15.0,8.1,2012,12,30, ,-,-
365,20,2012-12-31,49.0,38.0,44.0,40.0,41.0,21.0,0.0,0.0,0.23,29.31,30.07,4.0,13.0,5.9,2012,12,31,FG+ BR,-,-
366,20,2013-01-01,46.0,35.0,41.0,35.0,38.0,24.0,0.0,0.0,0.0,29.48,30.19,10.4,33.0,10.6,2013,1,1,RA BR,-,-
367,20,2013-01-02,40.0,28.0,34.0,28.0,32.0,31.0,0.0,0.0,0.0,29.56,30.29,5.9,33.0,6.2,2013,1,2,HZ,-,-
368,20,2013-01-03,50.0,27.0,39.0,27.0,35.0,26.0,0.0,0.0,0.0,29.68,30.41,5.6,35.0,6.9,2013,1,3,BR,-,-
369,20,2013-01-04,50.0,39.0,45.0,30.0,38.0,20.0,0.0,0.0,0.0,29.7,30.43,1.2,11.0,3.5,2013,1,4,RA,-,-
370,20,2013-01-05,52.0,36.0,44.0,36.0,40.0,21.0,0.0,0.0,0.0,29.56,30.3,3.6,20.0,4.8,2013,1,5,RA BR,-,-
371,20,2013-01-06,57.0,32.0,45.0,28.0,37.0,20.0,0.0,0.0,0.0,29.6,30.34,5.6,34.0,6.0,2013,1,6,BR,-,-
372,20,2013-01-07,56.0,28.0,42.0,29.0,38.0,23.0,0.0,0.0,0.0,29.47,30.23,3.9,13.0,4.1,2013,1,7, ,-,-
373,20,2013-01-08,48.0,44.0,46.0,41.0,44.0,19.0,0.0,0.0,1.43,29.31,30.04,5.1,5.0,6.6,2013,1,8,RA BR,-,-
374,20,2013-01-09,57.0,48.0,53.0,52.0,52.0,12.0,0.0,0.0,1.45,29.29,30.04,9.3,6.0,10.7,2013,1,9,RA BR,-,-
375,20,2013-01-10,58.0,49.0,54.0,48.0,51.0,11.0,0.0,0.0,0.06,29.23,29.94,3.8,18.0,6.5,2013,1,10,RA FG BR,-,-
376,20,2013-01-11,72.0,48.0,60.0,50.0,55.0,5.0,0.0,0.0,0.0,29.12,29.85,9.1,18.0,9.4,2013,1,11, ,-,-
377,20,2013-01-12,66.0,36.0,51.0,50.0,52.0,14.0,0.0,0.0,0.38,29.1,29.8,7.0,33.0,12.1,2013,1,12,RA FG+ FG BR,-,-
378,20,2013-01-13,44.0,31.0,38.0,24.0,33.0,27.0,0.0,0.0,0.0,29.46,30.15,13.9,34.0,14.6,2013,1,13, ,-,-
379,20,2013-01-14,45.0,29.0,37.0,21.0,30.0,28.0,0.0,0.0,0.0,29.52,30.25,8.8,2.0,9.4,2013,1,14, ,-,-
380,20,2013-01-15,37.0,30.0,34.0,25.0,31.0,31.0,0.0,0.0,0.08,29.46,30.2,9.4,1.0,10.4,2013,1,15,SN FZFG BR UP,-,-
381,20,2013-01-16,49.0,26.0,38.0,20.0,30.0,27.0,0.0,0.0,0.0,29.49,30.23,5.1,30.0,5.6,2013,1,16, ,-,-
382,20,2013-01-17,60.0,36.0,48.0,28.0,39.0,17.0,0.0,0.0,0.0,29.68,30.39,6.6,32.0,7.4,2013,1,17, ,-,-
383,20,2013-01-18,63.0,32.0,48.0,31.0,41.0,17.0,0.0,0.0,0.0,29.65,30.39,4.3,17.0,5.1,2013,1,18, ,-,-
384,20,2013-01-19,65.0,40.0,53.0,40.0,46.0,12.0,0.0,0.0,0.0,29.47,30.21,5.3,18.0,6.3,2013,1,19, ,-,-
385,20,2013-01-20,70.0,36.0,53.0,39.0,46.0,12.0,0.0,0.0,0.0,29.41,30.14,3.1,15.0,3.9,2013,1,20,BR,-,-
386,20,2013-01-21,58.0,37.0,48.0,32.0,41.0,17.0,0.0,0.0,0.0,29.5,30.22,6.3,34.0,6.9,2013,1,21, ,-,-
387,20,2013-01-22,66.0,35.0,51.0,38.0,44.0,14.0,0.0,0.0,0.0,29.51,30.23,3.1,15.0,4.4,2013,1,22, ,-,-
388,20,2013-01-23,73.0,53.0,63.0,50.0,56.0,2.0,0.0,0.0,0.0,29.47,30.19,7.7,20.0,8.4,2013,1,23, ,-,-
389,20,2013-01-24,79.0,51.0,65.0,54.0,58.0,0.0,0.0,0.0,0.0,29.37,30.1,4.8,17.0,6.1,2013,1,24,BR,-,-
390,20,2013-01-25,57.0,49.0,53.0,43.0,47.0,12.0,0.0,0.0,0.0,29.42,30.12,6.2,34.0,7.6,2013,1,25,BR HZ,-,-
391,20,2013-01-26,52.0,46.0,49.0,46.0,47.0,16.0,0.0,0.0,0.0,29.42,30.14,3.5,8.0,5.4,2013,1,26,FG+ FG BR,-,-
392,20,2013-01-27,76.0,49.0,63.0,56.0,59.0,2.0,0.0,0.0,0.0,29.28,30.01,8.4,17.0,9.2,2013,1,27,FG+ FG BR HZ,-,-
393,20,2013-01-28,78.0,67.0,73.0,62.0,66.0,0.0,8.0,0.0,0.0,29.19,29.91,11.8,17.0,11.9,2013,1,28, ,-,-
394,20,2013-01-29,80.0,53.0,67.0,56.0,61.0,0.0,2.0,0.0,0.17,28.94,29.64,11.0,19.0,14.8,2013,1,29,RA BR,-,-
395,20,2013-01-30,55.0,36.0,46.0,27.0,39.0,19.0,0.0,0.0,0.0,29.29,29.98,13.4,30.0,14.5,2013,1,30, ,-,-
396,20,2013-01-31,69.0,36.0,53.0,21.0,40.0,12.0,0.0,0.0,0.0,29.46,30.14,2.4,24.0,8.0,2013,1,31, ,-,-
397,20,2013-02-01,60.0,32.0,46.0,27.0,38.0,19.0,0.0,0.0,0.0,29.53,30.28,3.7,9.0,7.7,2013,2,1, ,-,-
398,20,2013-02-02,68.0,44.0,56.0,36.0,46.0,9.0,0.0,0.0,0.0,29.51,30.22,2.4,32.0,6.7,2013,2,2, ,-,-
399,20,2013-02-03,69.0,37.0,53.0,30.0,43.0,12.0,0.0,0.0,0.0,29.49,30.17,3.5,17.0,6.2,2013,2,3, ,-,-
400,20,2013-02-04,72.0,53.0,63.0,48.0,56.0,2.0,0.0,0.0,0.02,29.13,29.93,6.8,16.0,8.4,2013,2,4,RA BR,-,-
401,20,2013-02-05,70.0,57.0,64.0,56.0,59.0,1.0,0.0,0.0,0.01,29.23,29.94,5.6,7.0,6.0,2013,2,5,RA FG+ FG BR HZ,-,-
402,20,2013-02-06,75.0,56.0,66.0,56.0,59.0,0.0,1.0,0.0,0.05,29.21,29.93,9.6,13.0,9.9,2013,2,6,RA BR,-,-
403,20,2013-02-07,81.0,56.0,69.0,52.0,58.0,0.0,4.0,0.0,0.0,29.21,29.9,5.0,28.0,13.1,2013,2,7,BR HZ,-,-
404,20,2013-02-08,65.0,43.0,54.0,31.0,44.0,11.0,0.0,0.0,0.0,29.44,30.15,6.0,1.0,8.2,2013,2,8, ,-,-
405,20,2013-02-09,60.0,46.0,53.0,46.0,48.0,12.0,0.0,0.0,0.34,29.21,29.97,11.6,13.0,11.8,2013,2,9,RA BR HZ,-,-
406,20,2013-02-10,68.0,46.0,57.0,35.0,48.0,8.0,0.0,0.0,0.55,29.16,29.85,5.0,26.0,8.4,2013,2,10,RA BR VCTS,-,-
407,20,2013-02-11,55.0,47.0,51.0,34.0,44.0,14.0,0.0,0.0,0.02,29.35,30.06,8.1,7.0,8.7,2013,2,11, ,-,-
408,20,2013-02-12,50.0,42.0,46.0,43.0,46.0,19.0,0.0,0.0,0.35,29.21,29.93,4.0,36.0,8.0,2013,2,12,TSRA RA BR,-,-
409,20,2013-02-13,57.0,39.0,48.0,34.0,41.0,17.0,0.0,0.0,0.0,29.35,30.07,4.2,31.0,7.3,2013,2,13, ,-,-
410,20,2013-02-14,69.0,42.0,56.0,34.0,45.0,9.0,0.0,0.0,0.0,29.33,30.04,3.2,20.0,5.1,2013,2,14, ,-,-
411,20,2013-02-15,53.0,36.0,45.0,26.0,39.0,20.0,0.0,0.0,0.0,29.58,30.28,9.8,1.0,10.6,2013,2,15, ,-,-
412,20,2013-02-16,56.0,27.0,42.0,24.0,36.0,23.0,0.0,0.0,0.0,29.55,30.3,1.7,28.0,5.2,2013,2,16, ,-,-
413,20,2013-02-17,71.0,36.0,54.0,32.0,45.0,11.0,0.0,0.0,0.0,29.28,30.03,10.3,18.0,10.5,2013,2,17, ,-,-
414,20,2013-02-18,79.0,51.0,65.0,42.0,51.0,0.0,0.0,0.0,0.0,29.18,29.88,6.5,24.0,15.0,2013,2,18, ,-,-
415,20,2013-02-19,62.0,39.0,51.0,26.0,41.0,14.0,0.0,0.0,0.0,29.48,30.19,8.0,7.0,9.0,2013,2,19,RA,-,-
416,20,2013-02-20,52.0,41.0,47.0,36.0,41.0,18.0,0.0,0.0,0.18,29.23,30.0,12.6,9.0,13.3,2013,2,20,RA,-,-
417,20,2013-02-21,69.0,43.0,56.0,37.0,46.0,9.0,0.0,0.0,0.1,29.03,29.74,1.7,26.0,11.0,2013,2,21,RA BR,-,-
418,20,2013-02-22,50.0,32.0,41.0,26.0,35.0,24.0,0.0,0.0,0.0,29.34,30.04,8.6,35.0,9.0,2013,2,22, ,-,-
419,20,2013-02-23,55.0,30.0,43.0,26.0,36.0,22.0,0.0,0.0,0.0,29.26,30.0,3.1,2.0,4.9,2013,2,23, ,-,-
420,20,2013-02-24,71.0,32.0,52.0,35.0,45.0,13.0,0.0,0.0,0.0,29.05,29.81,9.7,14.0,9.9,2013,2,24, ,-,-
421,20,2013-02-25,61.0,40.0,51.0,37.0,44.0,14.0,0.0,0.0,0.02,28.84,29.56,10.8,26.0,16.7,2013,2,25,RA,-,-
422,20,2013-02-26,59.0,40.0,50.0,31.0,40.0,15.0,0.0,0.0,0.0,29.11,29.81,13.6,30.0,14.1,2013,2,26, ,-,-
423,20,2013-02-27,59.0,36.0,48.0,26.0,38.0,17.0,0.0,0.0,0.0,29.38,30.07,11.3,33.0,12.4,2013,2,27, ,-,-
424,20,2013-02-28,59.0,34.0,47.0,24.0,38.0,18.0,0.0,0.0,0.0,29.49,30.21,12.5,33.0,12.7,2013,2,28, ,-,-
425,20,2013-03-01,56.0,32.0,44.0,27.0,37.0,21.0,0.0,0.0,0.0,29.52,30.24,8.2,33.0,8.5,2013,3,1, ,-,-
426,20,2013-03-02,56.0,30.0,43.0,22.0,34.0,22.0,0.0,0.0,0.0,29.58,30.32,7.1,34.0,8.6,2013,3,2, ,-,-
427,20,2013-03-03,71.0,38.0,55.0,28.0,45.0,10.0,0.0,0.0,0.0,29.31,30.03,11.2,17.0,11.3,2013,3,3, ,-,-
428,20,2013-03-04,87.0,56.0,72.0,41.0,54.0,0.0,7.0,0.0,0.0,28.97,29.71,9.8,20.0,12.0,2013,3,4, ,-,-
429,20,2013-03-05,65.0,41.0,54.0,23.0,39.0,11.0,0.0,0.0,0.0,29.55,30.24,18.1,34.0,18.4,2013,3,5, ,-,-
430,20,2013-03-06,62.0,37.0,50.0,19.0,38.0,15.0,0.0,0.0,0.0,29.58,30.31,2.5,7.0,5.4,2013,3,6, ,-,-
431,20,2013-03-07,71.0,36.0,54.0,27.0,43.0,11.0,0.0,0.0,0.0,29.42,30.16,9.4,15.0,9.7,2013,3,7, ,-,-
432,20,2013-03-08,63.0,52.0,58.0,49.0,53.0,7.0,0.0,0.0,0.01,29.34,30.08,10.9,14.0,11.0,2013,3,8,RA,-,-
433,20,2013-03-09,70.0,60.0,65.0,59.0,61.0,0.0,0.0,0.0,0.49,29.07,29.79,11.9,17.0,12.3,2013,3,9,TSRA RA BR HZ VCTS,-,-
434,20,2013-03-10,63.0,38.0,51.0,37.0,44.0,14.0,0.0,0.0,0.2,29.22,29.92,13.4,31.0,14.0,2013,3,10,RA,-,-
435,20,2013-03-11,61.0,32.0,47.0,25.0,38.0,18.0,0.0,0.0,0.0,29.34,30.05,5.6,31.0,7.9,2013,3,11, ,-,-
436,20,2013-03-12,68.0,40.0,54.0,26.0,42.0,11.0,0.0,0.0,0.0,29.46,30.16,3.5,9.0,6.7,2013,3,12, ,-,-
437,20,2013-03-13,69.0,42.0,56.0,33.0,46.0,9.0,0.0,0.0,0.0,29.63,30.34,3.8,11.0,6.3,2013,3,13, ,-,-
438,20,2013-03-14,77.0,44.0,61.0,40.0,51.0,4.0,0.0,0.0,0.0,29.52,30.25,7.5,18.0,7.8,2013,3,14, ,-,-
439,20,2013-03-15,81.0,56.0,69.0,46.0,56.0,0.0,4.0,0.0,0.0,29.28,30.02,9.0,19.0,9.8,2013,3,15, ,-,-
440,20,2013-03-16,81.0,57.0,69.0,53.0,60.0,0.0,4.0,0.0,0.0,29.05,29.78,12.7,18.0,12.8,2013,3,16, ,-,-
441,20,2013-03-17,75.0,55.0,65.0,54.0,60.0,0.0,0.0,0.0,0.0,29.0,29.71,4.3,23.0,7.3,2013,3,17, ,-,-
442,20,2013-03-18,71.0,54.0,63.0,48.0,56.0,2.0,0.0,0.0,0.0,29.14,29.82,5.0,1.0,10.8,2013,3,18,BR HZ,-,-
443,20,2013-03-19,69.0,48.0,59.0,37.0,49.0,6.0,0.0,0.0,0.0,29.31,30.0,9.0,7.0,9.7,2013,3,19, ,-,-
444,20,2013-03-20,69.0,45.0,57.0,29.0,45.0,8.0,0.0,0.0,0.0,29.43,30.15,5.5,5.0,6.6,2013,3,20, ,-,-
445,20,2013-03-21,70.0,49.0,60.0,43.0,52.0,5.0,0.0,0.0,0.0,28.98,29.74,13.8,15.0,14.2,2013,3,21, ,-,-
446,20,2013-03-22,66.0,47.0,57.0,47.0,50.0,8.0,0.0,0.0,0.0,29.03,29.74,4.6,1.0,9.0,2013,3,22,BR HZ,-,-
447,20,2013-03-23,56.0,47.0,52.0,47.0,49.0,13.0,0.0,0.0,0.3,29.05,29.74,4.5,36.0,7.4,2013,3,23,RA BR VCTS,-,-
448,20,2013-03-24,54.0,38.0,46.0,26.0,38.0,19.0,0.0,0.0,0.0,29.36,30.06,17.2,33.0,18.1,2013,3,24,RA,-,-
449,20,2013-03-25,55.0,29.0,42.0,19.0,35.0,23.0,0.0,0.0,0.0,29.6,30.3,9.9,33.0,10.5,2013,3,25, ,-,-
450,20,2013-03-26,59.0,31.0,45.0,19.0,35.0,20.0,0.0,0.0,0.0,29.64,30.38,1.7,7.0,4.3,2013,3,26, ,-,-
451,20,2013-03-27,70.0,40.0,55.0,31.0,45.0,10.0,0.0,0.0,0.0,29.47,30.2,10.1,16.0,10.4,2013,3,27, ,-,-
452,20,2013-03-28,71.0,50.0,61.0,50.0,55.0,4.0,0.0,0.0,0.0,29.42,30.14,10.5,16.0,10.6,2013,3,28, ,-,-
453,20,2013-03-29,77.0,59.0,68.0,55.0,60.0,0.0,3.0,0.0,0.0,29.38,30.1,10.5,16.0,10.9,2013,3,29,RA,-,-
454,20,2013-03-30,78.0,55.0,67.0,58.0,62.0,0.0,2.0,0.0,0.55,29.23,29.96,4.5,17.0,6.3,2013,3,30,RA BR,-,-
455,20,2013-03-31,76.0,57.0,67.0,55.0,60.0,0.0,2.0,0.0,0.02,29.21,29.91,2.9,3.0,7.8,2013,3,31,RA BR,-,-
456,20,2013-04-01,80.0,50.0,65.0,48.0,57.0,0.0,0.0,0.0,0.0,29.28,29.99,3.8,11.0,4.8,2013,4,1, ,-,-
457,20,2013-04-02,70.0,50.0,60.0,57.0,60.0,5.0,0.0,0.0,0.16,29.24,29.95,6.8,11.0,10.8,2013,4,2,RA BR HZ,-,-
458,20,2013-04-03,53.0,44.0,49.0,45.0,47.0,16.0,0.0,0.0,1.35,29.34,30.06,7.1,2.0,9.4,2013,4,3,RA BR HZ,-,-
459,20,2013-04-04,52.0,43.0,48.0,40.0,43.0,17.0,0.0,0.0,0.02,29.44,30.14,9.5,32.0,9.7,2013,4,4,BR,-,-
460,20,2013-04-05,69.0,39.0,54.0,43.0,49.0,11.0,0.0,0.0,0.0,29.39,30.14,1.4,20.0,5.4,2013,4,5, ,-,-
461,20,2013-04-06,76.0,55.0,66.0,51.0,57.0,0.0,1.0,0.0,0.0,29.19,29.91,11.0,17.0,11.4,2013,4,6, ,-,-
462,20,2013-04-07,74.0,61.0,68.0,58.0,62.0,0.0,3.0,0.0,0.0,29.1,29.82,11.9,16.0,12.0,2013,4,7, ,-,-
463,20,2013-04-08,76.0,66.0,71.0,61.0,65.0,0.0,6.0,0.0,0.0,29.0,29.7,13.2,17.0,13.5,2013,4,8, ,-,-
464,20,2013-04-09,82.0,68.0,75.0,64.0,67.0,0.0,10.0,0.0,0.0,28.97,29.66,14.6,15.0,15.0,2013,4,9,BR HZ,-,-
465,20,2013-04-10,73.0,40.0,57.0,43.0,48.0,8.0,0.0,0.0,0.6,29.18,29.87,14.0,32.0,15.7,2013,4,10,RA BR,-,-
466,20,2013-04-11,62.0,39.0,51.0,34.0,43.0,14.0,0.0,0.0,0.0,29.16,29.88,5.0,34.0,6.0,2013,4,11, ,-,-
467,20,2013-04-12,76.0,45.0,61.0,42.0,51.0,4.0,0.0,0.0,0.0,29.21,29.92,2.8,15.0,4.4,2013,4,12, ,-,-
468,20,2013-04-13,77.0,52.0,65.0,46.0,55.0,0.0,0.0,0.0,0.0,29.14,29.87,8.5,15.0,8.9,2013,4,13, ,-,-
469,20,2013-04-14,81.0,57.0,69.0,58.0,62.0,0.0,4.0,0.0,0.0,28.92,29.64,10.3,16.0,10.5,2013,4,14, ,-,-
470,20,2013-04-15,86.0,69.0,78.0,64.0,68.0,0.0,13.0,0.0,0.0,29.0,29.68,12.4,17.0,12.7,2013,4,15, ,-,-
471,20,2013-04-16,87.0,72.0,80.0,65.0,69.0,0.0,15.0,0.0,0.0,29.13,29.81,11.9,16.0,12.1,2013,4,16,HZ,-,-
472,20,2013-04-17,84.0,72.0,78.0,67.0,71.0,0.0,13.0,0.0,0.01,29.02,29.73,16.0,15.0,16.1,2013,4,17,RA BR HZ,-,-
473,20,2013-04-18,75.0,42.0,59.0,43.0,48.0,6.0,0.0,0.0,1.28,29.24,29.91,11.9,32.0,16.4,2013,4,18,RA BR HZ VCTS,-,-
474,20,2013-04-19,63.0,38.0,51.0,31.0,43.0,14.0,0.0,0.0,0.0,29.47,30.17,7.4,31.0,9.0,2013,4,19, ,-,-
475,20,2013-04-20,71.0,47.0,59.0,31.0,46.0,6.0,0.0,0.0,0.0,29.38,30.11,9.6,16.0,10.3,2013,4,20, ,-,-
476,20,2013-04-21,71.0,45.0,58.0,45.0,52.0,7.0,0.0,0.0,0.0,29.39,30.12,6.8,14.0,7.2,2013,4,21, ,-,-
477,20,2013-04-22,79.0,52.0,66.0,52.0,58.0,0.0,1.0,0.0,0.0,29.23,29.96,10.7,16.0,10.9,2013,4,22, ,-,-
478,20,2013-04-23,67.0,41.0,54.0,47.0,50.0,11.0,0.0,0.0,0.02,29.31,29.99,6.5,32.0,14.3,2013,4,23,RA BR,-,-
479,20,2013-04-24,63.0,39.0,51.0,35.0,44.0,14.0,0.0,0.0,0.01,29.53,30.24,7.8,36.0,9.6,2013,4,24, ,-,-
480,20,2013-04-25,74.0,52.0,63.0,40.0,51.0,2.0,0.0,0.0,0.0,29.5,30.24,6.7,12.0,8.3,2013,4,25, ,-,-
481,20,2013-04-26,79.0,59.0,69.0,55.0,61.0,0.0,4.0,0.0,0.0,29.34,30.07,8.7,14.0,9.5,2013,4,26, ,-,-
482,20,2013-04-27,75.0,57.0,66.0,57.0,61.0,0.0,1.0,0.0,0.0,29.33,30.03,3.5,32.0,7.1,2013,4,27, ,-,-
483,20,2013-04-28,81.0,53.0,67.0,59.0,62.0,0.0,2.0,0.0,0.55,29.21,29.93,3.8,13.0,5.2,2013,4,28,RA BR,-,-
484,20,2013-04-29,85.0,62.0,74.0,59.0,65.0,0.0,9.0,0.0,0.0,29.13,29.84,5.4,16.0,7.0,2013,4,29, ,-,-
485,20,2013-04-30,83.0,60.0,72.0,61.0,65.0,0.0,7.0,0.0,0.0,29.08,29.78,7.7,14.0,8.2,2013,4,30,BR,-,-
486,20,2013-05-01,82.0,64.0,73.0,63.0,66.0,0.0,8.0,0.0,0.0,29.18,29.86,5.8,12.0,7.1,2013,5,1,BR,-,-
487,20,2013-05-02,68.0,43.0,56.0,44.0,48.0,9.0,0.0,0.0,0.02,29.51,30.19,18.0,33.0,18.6,2013,5,2,RA BR,-,-
488,20,2013-05-03,67.0,39.0,53.0,31.0,44.0,12.0,0.0,0.0,0.0,29.41,30.15,11.5,33.0,12.5,2013,5,3, ,-,-
489,20,2013-05-04,75.0,44.0,60.0,31.0,47.0,5.0,0.0,0.0,0.0,29.24,29.96,8.9,32.0,10.7,2013,5,4, ,-,-
490,20,2013-05-05,70.0,43.0,57.0,41.0,49.0,8.0,0.0,0.0,0.0,29.37,30.07,7.5,35.0,8.1,2013,5,5, ,-,-
491,20,2013-05-06,77.0,49.0,63.0,48.0,55.0,2.0,0.0,0.0,0.0,29.33,30.04,3.3,29.0,4.5,2013,5,6, ,-,-
492,20,2013-05-07,85.0,55.0,70.0,51.0,60.0,0.0,5.0,0.0,0.0,29.27,29.99,3.7,15.0,4.0,2013,5,7, ,-,-
493,20,2013-05-08,86.0,61.0,74.0,54.0,62.0,0.0,9.0,0.0,0.0,29.21,29.92,9.5,16.0,9.6,2013,5,8, ,-,-
494,20,2013-05-09,73.0,66.0,70.0,63.0,65.0,0.0,5.0,0.0,0.31,29.2,29.9,4.7,16.0,6.3,2013,5,9,RA BR,-,-
495,20,2013-05-10,82.0,65.0,74.0,62.0,66.0,0.0,9.0,0.0,0.0,29.25,29.94,3.3,1.0,4.9,2013,5,10,BR HZ,-,-
496,20,2013-05-11,81.0,61.0,71.0,50.0,59.0,0.0,6.0,0.0,0.0,29.4,30.08,7.8,36.0,8.2,2013,5,11, ,-,-
497,20,2013-05-12,79.0,59.0,69.0,38.0,53.0,0.0,4.0,0.0,0.0,29.49,30.18,5.0,8.0,7.0,2013,5,12, ,-,-
498,20,2013-05-13,86.0,60.0,73.0,45.0,58.0,0.0,8.0,0.0,0.0,29.44,30.16,4.5,19.0,6.3,2013,5,13, ,-,-
499,20,2013-05-14,86.0,64.0,75.0,55.0,63.0,0.0,10.0,0.0,0.0,29.35,30.06,7.1,17.0,8.4,2013,5,14, ,-,-
500,20,2013-05-15,76.0,63.0,70.0,65.0,67.0,0.0,5.0,0.0,1.88,29.16,29.91,10.1,15.0,11.5,2013,5,15,TSRA RA BR VCTS,-,-
501,20,2013-05-16,81.0,62.0,72.0,66.0,68.0,0.0,7.0,0.0,0.0,29.07,29.78,6.2,15.0,7.5,2013,5,16, ,-,-
502,20,2013-05-17,89.0,73.0,81.0,70.0,73.0,0.0,16.0,0.0,0.0,29.1,29.79,8.2,16.0,8.8,2013,5,17,BR HZ,-,-
503,20,2013-05-18,92.0,72.0,82.0,68.0,73.0,0.0,17.0,0.0,0.0,29.11,29.8,11.0,17.0,11.7,2013,5,18,HZ,-,-
504,20,2013-05-19,89.0,71.0,80.0,67.0,71.0,0.0,15.0,0.0,0.0,29.03,29.74,13.7,17.0,13.8,2013,5,19, ,-,-
505,20,2013-05-20,90.0,75.0,83.0,68.0,72.0,0.0,18.0,0.0,0.0,29.01,29.72,13.7,17.0,13.9,2013,5,20, ,-,-
506,20,2013-05-21,83.0,58.0,71.0,64.0,67.0,0.0,6.0,0.0,0.78,29.08,29.75,4.0,22.0,10.4,2013,5,21,RA,-,-
507,20,2013-05-22,85.0,53.0,69.0,58.0,63.0,0.0,4.0,0.0,0.0,29.18,29.87,2.9,13.0,4.1,2013,5,22,BR,-,-
508,20,2013-05-23,87.0,69.0,78.0,68.0,71.0,0.0,13.0,0.0,0.0,29.26,29.95,7.0,14.0,7.9,2013,5,23,BR HZ,-,-
509,20,2013-05-24,86.0,68.0,77.0,68.0,71.0,0.0,12.0,0.0,0.24,29.38,30.06,5.2,13.0,7.1,2013,5,24,RA BR HZ,-,-
510,20,2013-05-25,83.0,67.0,75.0,67.0,69.0,0.0,10.0,0.0,0.29,29.38,30.08,7.0,14.0,7.4,2013,5,25,RA BR,-,-
