,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,sunrise,codesum
338,17,2012-12-04,65.0,34.0,50.0,32.0,44.0,15.0,0.0,0.0,0.0,29.56,30.22,7.4,1.0,7.5,2012,12,4,-,-, 
339,17,2012-12-05,63.0,28.0,46.0,29.0,40.0,19.0,0.0,0.0,0.0,29.51,30.22,3.5,15.0,3.8,2012,12,5,-,-, 
340,17,2012-12-06,64.0,39.0,52.0,42.0,47.0,13.0,0.0,0.0,0.0,29.21,29.92,6.3,17.0,6.4,2012,12,6,-,-,BR
341,17,2012-12-07,56.0,46.0,51.0,49.0,50.0,14.0,0.0,0.0,0.03,29.18,29.87,0.5,1.0,0.8,2012,12,7,-,-,RA BR HZ
342,17,2012-12-08,56.0,43.0,50.0,46.0,49.0,15.0,0.0,0.0,0.09190831556503205,29.2,29.89,3.7,2.0,3.9,2012,12,8,-,-,BR HZ
343,17,2012-12-09,53.0,30.0,42.0,34.0,41.0,23.0,0.0,0.0,0.02,29.28,29.94,8.9,35.0,9.2,2012,12,9,-,-,RA BR HZ
344,17,2012-12-10,38.0,17.0,28.0,12.0,23.0,37.0,0.0,0.0,0.0,29.46,30.14,3.8,32.0,5.2,2012,12,10,-,-, 
345,17,2012-12-11,52.0,13.0,33.0,11.0,25.0,32.0,0.0,0.0,0.0,29.48,30.18,2.2,19.0,2.3,2012,12,11,-,-, 
346,17,2012-12-12,54.0,19.0,37.0,11.0,29.0,28.0,0.0,0.0,0.0,29.54,30.24,6.4,18.0,6.6,2012,12,12,-,-, 
347,17,2012-12-13,62.0,37.0,50.0,18.0,36.0,15.0,0.0,0.0,0.0,29.49,30.19,9.1,18.0,9.3,2012,12,13,-,-, 
348,17,2012-12-14,56.0,34.0,45.0,29.0,40.0,20.0,0.0,0.0,0.11,29.28,30.0,7.8,16.0,7.9,2012,12,14,-,-,RA
349,17,2012-12-15,64.0,41.0,53.0,37.0,45.0,12.0,0.0,0.0,0.0,29.07,29.75,6.8,21.0,7.2,2012,12,15,-,-, 
350,17,2012-12-16,69.0,33.0,51.0,33.0,43.0,14.0,0.0,0.0,0.0,29.03,29.72,2.4,29.0,3.5,2012,12,16,-,-, 
351,17,2012-12-17,57.0,34.0,46.0,32.0,39.0,19.0,0.0,0.0,0.0,29.14,29.82,1.8,31.0,3.9,2012,12,17,-,-,HZ
352,17,2012-12-18,63.0,31.0,47.0,30.0,38.0,18.0,0.0,0.0,0.0,29.11,29.79,0.6,24.0,1.3,2012,12,18,-,-, 
353,17,2012-12-19,70.0,33.0,52.0,44.0,49.0,13.0,0.0,0.0,0.0,28.92,29.62,5.2,20.0,7.3,2012,12,19,-,-, 
354,17,2012-12-20,50.0,21.0,36.0,17.0,30.0,29.0,0.0,0.0,0.0,29.52,30.15,9.9,31.0,10.2,2012,12,20,-,-, 
355,17,2012-12-21,61.0,17.0,39.0,15.0,29.0,26.0,0.0,0.0,0.0,29.61,30.3,1.0,14.0,1.5,2012,12,21,-,-, 
356,17,2012-12-22,65.0,22.0,44.0,16.0,33.0,21.0,0.0,0.0,0.0,29.39,30.12,4.5,19.0,4.6,2012,12,22,-,-, 
357,17,2012-12-23,61.0,32.0,47.0,32.0,39.0,18.0,0.0,0.0,0.0,29.23,29.92,2.1,36.0,3.0,2012,12,23,-,-,HZ
358,17,2012-12-24,39.0,24.0,32.0,20.0,28.0,33.0,0.0,0.0,0.0,29.34,30.03,6.8,2.0,8.1,2012,12,24,-,-,HZ
359,17,2012-12-25,31.0,23.0,27.0,17.0,24.0,38.0,0.0,0.0,0.09190831556503205,29.38,30.06,16.1,2.0,16.6,2012,12,25,-,-,UP HZ
360,17,2012-12-26,33.0,15.0,24.0,11.0,20.0,41.0,0.0,0.0,0.0,29.52,30.23,2.6,34.0,3.4,2012,12,26,-,-, 
361,17,2012-12-27,37.0,20.0,29.0,21.0,27.0,36.0,0.0,0.0,0.0,29.33,30.05,5.8,18.0,6.1,2012,12,27,-,-, 
362,17,2012-12-28,37.0,24.0,31.0,22.0,28.0,34.0,0.0,0.0,0.02,29.39,30.07,2.1,32.0,3.2,2012,12,28,-,-,SN BR HZ
363,17,2012-12-29,42.0,16.0,29.0,13.0,22.0,36.0,0.0,0.0,0.0,29.68,30.37,1.8,30.0,3.1,2012,12,29,-,-, 
364,17,2012-12-30,44.0,15.0,30.0,17.0,27.0,35.0,0.0,0.0,0.09190831556503205,29.65,30.35,6.1,18.0,6.2,2012,12,30,-,-,RA
365,17,2012-12-31,38.0,35.0,37.0,47.75822050290135,54.51754385964912,28.0,0.0,0.0,0.82,29.4,30.031376953125008,5.258292919495635,16.253152279340448,4.4,2012,12,31,-,-,RA FG BR
366,17,2013-01-01,38.0,24.0,31.0,27.0,30.0,34.0,0.0,0.0,0.09190831556503205,29.57,30.25,5.7,36.0,5.9,2013,1,1,-,-,BR HZ
367,17,2013-01-02,39.0,16.0,28.0,22.0,26.0,37.0,0.0,0.0,0.0,29.6,30.3,0.8,24.0,2.3,2013,1,2,-,-, 
368,17,2013-01-03,46.0,19.0,33.0,22.0,28.0,32.0,0.0,0.0,0.0,29.75,30.45,0.9,30.0,2.0,2013,1,3,-,-,BR
369,17,2013-01-04,50.0,16.0,33.0,21.0,28.0,32.0,0.0,0.0,0.0,29.72,30.44,2.2,21.0,2.3,2013,1,4,-,-, 
370,17,2013-01-05,49.0,25.0,37.0,28.0,34.0,28.0,0.0,0.0,0.09190831556503205,29.57,30.28,3.5,21.0,4.0,2013,1,5,-,-,RA
371,17,2013-01-06,50.0,20.0,35.0,20.0,29.0,30.0,0.0,0.0,0.0,29.69,30.39,1.5,2.0,2.0,2013,1,6,-,-, 
372,17,2013-01-07,53.0,17.0,35.0,23.0,31.0,30.0,0.0,0.0,0.0,29.54,30.26,3.5,19.0,3.5,2013,1,7,-,-,BR
373,17,2013-01-08,57.0,27.0,42.0,33.0,38.0,23.0,0.0,0.0,0.44,29.44,30.14,3.3,18.0,3.4,2013,1,8,-,-,RA BR
374,17,2013-01-09,55.0,46.0,51.0,42.0,46.0,14.0,0.0,0.0,0.1,29.55,30.25,7.2,3.0,7.3,2013,1,9,-,-,RA BR
375,17,2013-01-10,57.0,49.0,53.0,48.0,50.0,12.0,0.0,0.0,0.2,29.22,29.94,3.3,15.0,6.6,2013,1,10,-,-,RA BR
376,17,2013-01-11,70.0,43.0,57.0,44.0,50.0,8.0,0.0,0.0,0.0,29.09,29.79,10.1,18.0,10.5,2013,1,11,-,-, 
377,17,2013-01-12,62.0,26.0,44.0,26.0,34.0,21.0,0.0,0.0,0.33,29.31,29.97,9.7,36.0,10.3,2013,1,12,-,-,RA FZRA
378,17,2013-01-13,33.0,18.0,26.0,15.0,23.0,39.0,0.0,0.0,0.0,29.62,30.28,5.7,35.0,6.7,2013,1,13,-,-, 
379,17,2013-01-14,36.0,17.0,27.0,13.0,23.0,38.0,0.0,0.0,0.0,29.7,30.41,6.6,4.0,6.9,2013,1,14,-,-, 
380,17,2013-01-15,35.0,20.0,28.0,14.0,24.0,37.0,0.0,0.0,0.0,29.59,30.31,5.2,1.0,5.4,2013,1,15,-,-, 
381,17,2013-01-16,49.0,14.0,32.0,16.0,54.51754385964912,33.0,0.0,0.0,0.0,29.5,30.031376953125008,1.5,24.0,1.8,2013,1,16,-,-, 
382,17,2013-01-17,56.0,22.0,39.0,25.0,34.0,26.0,0.0,0.0,0.0,29.75,30.44,5.1,1.0,5.1,2013,1,17,-,-, 
383,17,2013-01-18,59.0,23.0,41.0,26.0,34.0,24.0,0.0,0.0,0.0,29.64,30.37,6.2,19.0,6.2,2013,1,18,-,-, 
384,17,2013-01-19,66.0,33.0,50.0,32.0,41.0,15.0,0.0,0.0,0.0,29.47,30.18,4.6,20.0,5.2,2013,1,19,-,-, 
385,17,2013-01-20,64.0,29.0,47.0,29.0,39.0,18.0,0.0,0.0,0.0,29.55,30.23,5.4,3.0,7.1,2013,1,20,-,-, 
386,17,2013-01-21,42.0,24.0,33.0,14.0,26.0,32.0,0.0,0.0,0.0,29.67,30.38,6.9,3.0,7.1,2013,1,21,-,-, 
387,17,2013-01-22,54.0,21.0,38.0,21.0,30.0,27.0,0.0,0.0,0.0,29.57,30.29,1.4,15.0,3.6,2013,1,22,-,-, 
388,17,2013-01-23,63.0,25.0,44.0,32.0,38.0,21.0,0.0,0.0,0.0,29.52,30.23,1.0,10.0,3.3,2013,1,23,-,-, 
389,17,2013-01-24,47.0,36.0,42.0,21.0,33.0,23.0,0.0,0.0,0.0,29.52,30.23,7.7,2.0,8.1,2013,1,24,-,-, 
390,17,2013-01-25,52.0,30.0,41.0,25.0,34.0,24.0,0.0,0.0,0.0,29.54,30.23,2.1,2.0,2.9,2013,1,25,-,-, 
391,17,2013-01-26,54.0,28.0,41.0,29.0,37.0,24.0,0.0,0.0,0.09190831556503205,29.49,30.2,5.1,15.0,6.0,2013,1,26,-,-, 
392,17,2013-01-27,62.0,47.0,55.0,49.0,51.0,10.0,0.0,0.0,0.09190831556503205,29.26,29.98,10.3,17.0,10.4,2013,1,27,-,-,RA BR
393,17,2013-01-28,76.0,55.0,66.0,59.0,63.0,0.0,1.0,0.0,0.0,29.16,29.87,12.8,19.0,13.4,2013,1,28,-,-, 
394,17,2013-01-29,73.0,42.0,58.0,52.0,55.0,7.0,0.0,0.0,0.85,28.92,29.62,5.9,19.0,10.4,2013,1,29,-,-,TSRA RA BR
395,17,2013-01-30,43.0,24.0,34.0,27.0,33.0,31.0,0.0,0.0,0.0,29.26,29.92,6.6,31.0,7.8,2013,1,30,-,-, 
396,17,2013-01-31,54.0,22.0,38.0,20.0,28.0,27.0,0.0,0.0,0.0,29.56,30.21,6.3,2.0,7.0,2013,1,31,-,-, 
397,17,2013-02-01,45.0,18.0,32.0,11.0,24.0,33.0,0.0,0.0,0.0,29.64,30.37,2.9,10.0,5.4,2013,2,1,-,-, 
398,17,2013-02-02,60.0,23.0,42.0,25.0,33.0,23.0,0.0,0.0,0.0,29.57,30.27,1.0,31.0,2.3,2013,2,2,-,-, 
399,17,2013-02-03,58.0,31.0,45.0,24.0,38.0,20.0,0.0,0.0,0.0,29.47,30.19,1.7,14.0,5.1,2013,2,3,-,-, 
400,17,2013-02-04,69.0,41.0,55.0,32.0,45.0,10.0,0.0,0.0,0.01,29.21,29.91,0.7,2.0,5.9,2013,2,4,-,-,RA
401,17,2013-02-05,69.0,28.0,49.0,31.0,40.0,16.0,0.0,0.0,0.0,29.34,30.01,0.8,33.0,1.2,2013,2,5,-,-, 
402,17,2013-02-06,66.0,31.0,49.0,38.0,44.0,16.0,0.0,0.0,0.0,29.29,29.99,6.3,16.0,6.6,2013,2,6,-,-, 
403,17,2013-02-07,61.0,45.0,53.0,45.0,49.0,12.0,0.0,0.0,0.03,29.3,29.97,1.9,2.0,8.0,2013,2,7,-,-,RA BR
404,17,2013-02-08,51.0,33.0,42.0,31.0,37.0,23.0,0.0,0.0,0.0,29.57,30.25,4.4,3.0,5.1,2013,2,8,-,-,HZ
405,17,2013-02-09,45.0,32.0,39.0,35.0,39.0,26.0,0.0,0.0,0.08,29.28,30.03,7.6,15.0,8.2,2013,2,9,-,-,RA BR
406,17,2013-02-10,62.0,35.0,49.0,32.0,43.0,16.0,0.0,0.0,0.14,29.15,29.82,5.3,25.0,8.1,2013,2,10,-,-,RA BR
407,17,2013-02-11,54.0,28.0,41.0,24.0,35.0,24.0,0.0,0.0,0.0,29.49,30.16,2.9,2.0,3.3,2013,2,11,-,-, 
408,17,2013-02-12,42.0,30.0,36.0,30.0,35.0,29.0,0.0,0.0,0.28,29.37,30.06,5.5,2.0,5.9,2013,2,12,-,-,RA SN BR
409,17,2013-02-13,56.0,33.0,45.0,31.0,37.0,20.0,0.0,0.0,0.09190831556503205,29.33,30.03,3.6,25.0,4.1,2013,2,13,-,-,RA BR
410,17,2013-02-14,60.0,27.0,44.0,28.0,38.0,21.0,0.0,0.0,0.09190831556503205,29.41,30.09,4.3,1.0,5.1,2013,2,14,-,-, 
411,17,2013-02-15,45.0,27.0,36.0,17.0,30.0,29.0,0.0,0.0,0.0,29.68,30.36,5.5,35.0,6.3,2013,2,15,-,-, 
412,17,2013-02-16,47.0,25.0,36.0,15.0,29.0,29.0,0.0,0.0,0.09190831556503205,29.56,30.29,1.7,20.0,4.8,2013,2,16,-,-, 
413,17,2013-02-17,70.0,28.0,49.0,26.0,41.0,16.0,0.0,0.0,0.0,29.21,29.95,9.7,18.0,9.8,2013,2,17,-,-, 
414,17,2013-02-18,65.0,39.0,52.0,35.0,45.0,13.0,0.0,0.0,0.0,29.18,29.84,7.0,23.0,14.3,2013,2,18,-,-, 
415,17,2013-02-19,52.0,24.0,38.0,21.0,33.0,27.0,0.0,0.0,0.0,29.6,30.27,1.8,7.0,3.4,2013,2,19,-,-, 
416,17,2013-02-20,41.0,32.0,37.0,28.0,32.0,28.0,0.0,0.0,0.64,29.47,30.19,6.0,9.0,6.4,2013,2,20,-,-,RA SN FG+ FG BR UP
417,17,2013-02-21,36.0,27.0,32.0,29.0,32.0,33.0,0.0,0.0,0.76,29.14,29.85,3.5,11.0,7.7,2013,2,21,-,-,TSRA RA FZRA BR UP VCTS
418,17,2013-02-22,39.0,20.0,30.0,18.0,25.0,35.0,0.0,0.0,0.0,29.44,30.13,1.9,33.0,4.0,2013,2,22,-,-, 
419,17,2013-02-23,46.0,19.0,33.0,19.0,27.0,32.0,0.0,0.0,0.0,29.36,30.06,0.7,10.0,1.1,2013,2,23,-,-, 
420,17,2013-02-24,62.0,24.0,43.0,29.0,37.0,22.0,0.0,0.0,0.0,29.18,29.9,5.4,14.0,6.7,2013,2,24,-,-, 
421,17,2013-02-25,47.0,33.0,40.0,33.0,37.0,25.0,0.0,0.0,1.43,28.91,29.64,11.5,3.0,12.7,2013,2,25,-,-,RA SN BR VCTS
422,17,2013-02-26,43.0,29.0,36.0,30.0,35.0,29.0,0.0,0.0,0.1,29.1,29.76,7.2,33.0,8.1,2013,2,26,-,-,RA SN BR HZ
423,17,2013-02-27,48.0,28.0,38.0,26.0,33.0,27.0,0.0,0.0,0.0,29.41,30.07,4.7,30.0,6.1,2013,2,27,-,-,BR HZ
424,17,2013-02-28,48.0,27.0,38.0,26.0,33.0,27.0,0.0,0.0,0.0,29.54,30.22,3.8,34.0,5.3,2013,2,28,-,-, 
425,17,2013-03-01,41.0,32.0,37.0,21.0,31.0,28.0,0.0,0.0,0.0,29.6,30.29,6.9,35.0,7.6,2013,3,1,-,-, 
426,17,2013-03-02,49.0,25.0,37.0,18.0,30.0,28.0,0.0,0.0,0.0,29.62,30.34,4.0,35.0,4.6,2013,3,2,-,-, 
427,17,2013-03-03,65.0,26.0,46.0,24.0,38.0,19.0,0.0,0.0,0.0,29.21,29.97,9.0,18.0,9.2,2013,3,3,-,-, 
428,17,2013-03-04,74.0,46.0,60.0,36.0,47.0,5.0,0.0,0.0,0.0,29.03,29.69,0.4,16.0,7.2,2013,3,4,-,-, 
429,17,2013-03-05,51.0,36.0,44.0,21.0,35.0,21.0,0.0,0.0,0.1,29.59,30.25,7.9,33.0,8.9,2013,3,5,-,-,RA
430,17,2013-03-06,50.0,28.0,39.0,19.0,54.51754385964912,26.0,0.0,0.0,0.0,29.63,30.031376953125008,2.0,6.0,3.8,2013,3,6,-,-, 
431,17,2013-03-07,67.0,31.0,49.0,25.0,40.0,16.0,0.0,0.0,0.0,29.47,30.17,8.0,16.0,8.3,2013,3,7,-,-, 
432,17,2013-03-08,59.0,47.0,53.0,34.0,45.0,12.0,0.0,0.0,0.0,29.41,30.12,9.1,16.0,9.2,2013,3,8,-,-, 
433,17,2013-03-09,64.0,54.0,59.0,47.0,53.0,6.0,0.0,0.0,0.36,29.08,29.82,8.7,17.0,8.9,2013,3,9,-,-,TSRA RA BR
434,17,2013-03-10,58.0,33.0,46.0,33.0,38.0,19.0,0.0,0.0,0.02,29.21,29.87,4.4,30.0,7.4,2013,3,10,-,-,RA
435,17,2013-03-11,53.0,27.0,40.0,21.0,33.0,25.0,0.0,0.0,0.0,29.35,30.03,2.2,31.0,3.9,2013,3,11,-,-, 
436,17,2013-03-12,61.0,30.0,46.0,26.0,38.0,19.0,0.0,0.0,0.09190831556503205,29.57,30.24,2.8,36.0,4.8,2013,3,12,-,-,RA
437,17,2013-03-13,57.0,26.0,42.0,22.0,34.0,23.0,0.0,0.0,0.0,29.72,30.41,1.7,10.0,2.9,2013,3,13,-,-, 
438,17,2013-03-14,80.0,33.0,57.0,33.0,45.0,8.0,0.0,0.0,0.0,29.49,30.21,5.258292919495635,16.253152279340448,4.8,2013,3,14,-,-, 
439,17,2013-03-15,85.0,42.0,64.0,41.0,52.0,1.0,0.0,0.0,0.0,29.2,29.93,5.258292919495635,16.253152279340448,7.3,2013,3,15,-,-, 
440,17,2013-03-16,76.0,48.0,62.0,42.0,51.0,3.0,0.0,0.0,0.0,29.13,29.82,5.7,3.0,9.8,2013,3,16,-,-, 
441,17,2013-03-17,48.0,41.0,45.0,39.0,42.0,20.0,0.0,0.0,0.0,29.1,30.031376953125008,7.3,2.0,7.8,2013,3,17,-,-,BR
442,17,2013-03-18,63.0,35.0,49.0,32.0,41.0,16.0,0.0,0.0,0.09190831556503205,29.28,29.94,4.0,36.0,4.8,2013,3,18,-,-,RA
443,17,2013-03-19,61.0,32.0,47.0,26.0,39.0,18.0,0.0,0.0,0.0,29.49,30.15,4.8,6.0,7.0,2013,3,19,-,-, 
444,17,2013-03-20,53.0,30.0,42.0,23.0,36.0,23.0,0.0,0.0,0.0,29.55,30.26,5.3,4.0,6.4,2013,3,20,-,-, 
445,17,2013-03-21,44.0,37.0,41.0,27.0,35.0,24.0,0.0,0.0,0.05,29.16,29.89,10.5,10.0,11.0,2013,3,21,-,-,RA
446,17,2013-03-22,48.0,37.0,43.0,35.0,39.0,22.0,0.0,0.0,0.27,29.21,29.91,7.2,3.0,7.8,2013,3,22,-,-,RA BR VCTS
447,17,2013-03-23,43.0,38.0,41.0,37.0,40.0,24.0,0.0,0.0,0.05,29.16,29.84,6.5,3.0,7.3,2013,3,23,-,-,RA BR
448,17,2013-03-24,42.0,28.0,35.0,23.0,31.0,30.0,0.0,0.0,0.02,29.39,30.06,8.6,32.0,9.3,2013,3,24,-,-,RA SN UP
449,17,2013-03-25,40.0,26.0,33.0,18.0,29.0,32.0,0.0,0.0,0.0,29.65,30.32,7.1,32.0,7.4,2013,3,25,-,-, 
450,17,2013-03-26,52.0,19.0,36.0,19.0,31.0,29.0,0.0,0.0,0.0,29.68,30.39,0.8,16.0,3.6,2013,3,26,-,-, 
451,17,2013-03-27,68.0,30.0,49.0,25.0,40.0,16.0,0.0,0.0,0.0,29.49,30.2,8.8,18.0,9.1,2013,3,27,-,-, 
452,17,2013-03-28,74.0,42.0,58.0,40.0,50.0,7.0,0.0,0.0,0.0,29.44,30.15,7.8,17.0,8.0,2013,3,28,-,-, 
453,17,2013-03-29,73.0,47.0,60.0,51.0,56.0,5.0,0.0,0.0,0.32,29.41,30.12,4.0,11.0,5.2,2013,3,29,-,-,TSRA RA VCTS
454,17,2013-03-30,77.0,54.0,66.0,54.0,58.0,0.0,1.0,0.0,0.3,29.24,29.96,5.1,17.0,6.2,2013,3,30,-,-,RA
455,17,2013-03-31,71.0,47.0,59.0,45.0,52.0,6.0,0.0,0.0,0.09190831556503205,29.31,29.99,6.2,1.0,6.5,2013,3,31,-,-,BR
456,17,2013-04-01,62.0,41.0,52.0,37.0,44.0,13.0,0.0,0.0,0.09190831556503205,29.44,30.12,10.6,3.0,10.4,2013,4,1,-,-,RA
457,17,2013-04-02,45.0,39.0,42.0,35.0,39.0,23.0,0.0,0.0,0.59,29.52,30.2,12.7,4.0,12.8,2013,4,2,-,-,RA BR
458,17,2013-04-03,44.0,39.0,42.0,33.0,38.0,23.0,0.0,0.0,0.77,29.54,30.23,6.3,4.0,6.7,2013,4,3,-,-,RA BR
459,17,2013-04-04,61.0,40.0,51.0,35.0,42.0,14.0,0.0,0.0,0.17,29.47,30.17,3.5,35.0,4.2,2013,4,4,-,-,RA BR
460,17,2013-04-05,71.0,34.0,53.0,38.0,47.0,12.0,0.0,0.0,0.0,29.39,30.11,5.8,18.0,5.8,2013,4,5,-,-,BR
461,17,2013-04-06,78.0,55.0,67.0,46.0,55.0,0.0,2.0,0.0,0.0,29.18,29.88,8.8,20.0,9.2,2013,4,6,-,-, 
462,17,2013-04-07,68.0,49.0,59.0,54.0,57.0,6.0,0.0,0.0,0.0,29.12,29.83,8.1,17.0,8.1,2013,4,7,-,-,BR
463,17,2013-04-08,76.0,63.0,70.0,58.0,62.0,0.0,5.0,0.0,0.0,29.01,29.7,10.8,16.0,10.9,2013,4,8,-,-,BR
464,17,2013-04-09,79.0,43.0,61.0,57.0,62.0,4.0,0.0,0.0,0.09190831556503205,29.05,29.7,9.2,18.0,11.3,2013,4,9,-,-, 
465,17,2013-04-10,44.0,37.0,41.0,34.0,38.0,24.0,0.0,0.0,0.42,29.25,29.93,4.8,32.0,7.1,2013,4,10,-,-,TSRA RA BR VCTS
466,17,2013-04-11,56.0,35.0,46.0,28.0,37.0,19.0,0.0,0.0,0.0,29.18,29.88,3.0,30.0,4.5,2013,4,11,-,-, 
467,17,2013-04-12,64.0,35.0,50.0,31.0,42.0,15.0,0.0,0.0,0.07,29.33,29.99,2.7,36.0,4.3,2013,4,12,-,-, 
468,17,2013-04-13,76.0,48.0,62.0,42.0,51.0,3.0,0.0,0.0,0.19,29.2,29.91,7.3,16.0,8.1,2013,4,13,-,-,RA
469,17,2013-04-14,82.0,57.0,70.0,48.0,57.0,0.0,5.0,0.0,0.09190831556503205,28.94,29.63,8.8,17.0,11.3,2013,4,14,-,-,RA
470,17,2013-04-15,75.0,53.0,64.0,44.0,53.0,1.0,0.0,0.0,0.01,29.1,29.77,12.0,3.0,12.2,2013,4,15,-,-,RA
471,17,2013-04-16,59.0,51.0,55.0,46.0,50.0,10.0,0.0,0.0,0.0,29.26,29.93,9.0,2.0,9.2,2013,4,16,-,-, 
472,17,2013-04-17,82.0,52.0,67.0,60.0,64.0,0.0,2.0,0.0,0.88,29.03,29.75,8.0,17.0,10.7,2013,4,17,-,-,TSRA RA BR VCTS
473,17,2013-04-18,66.0,39.0,53.0,34.0,40.0,12.0,0.0,0.0,0.94,29.28,29.93,7.0,31.0,8.8,2013,4,18,-,-,TSRA RA BR VCTS
474,17,2013-04-19,63.0,34.0,49.0,30.0,41.0,16.0,0.0,0.0,0.0,29.44,30.1,3.3,28.0,5.6,2013,4,19,-,-, 
475,17,2013-04-20,73.0,38.0,56.0,35.0,46.0,9.0,0.0,0.0,0.0,29.42,30.12,5.9,16.0,6.1,2013,4,20,-,-, 
476,17,2013-04-21,72.0,48.0,60.0,41.0,50.0,5.0,0.0,0.0,0.09190831556503205,29.47,30.17,8.4,16.0,8.4,2013,4,21,-,-,RA
477,17,2013-04-22,77.0,43.0,60.0,46.0,54.0,5.0,0.0,0.0,0.03,29.28,30.031376953125008,8.5,17.0,8.6,2013,4,22,-,-,RA
478,17,2013-04-23,64.0,37.0,51.0,39.0,41.0,14.0,0.0,0.0,0.15,29.41,30.07,7.3,35.0,8.5,2013,4,23,-,-,TSRA RA BR
479,17,2013-04-24,59.0,34.0,47.0,30.0,40.0,18.0,0.0,0.0,0.0,29.62,30.29,2.7,36.0,4.3,2013,4,24,-,-, 
480,17,2013-04-25,72.0,33.0,53.0,32.0,45.0,12.0,0.0,0.0,0.0,29.58,30.28,4.3,15.0,4.6,2013,4,25,-,-, 
481,17,2013-04-26,64.0,54.0,59.0,47.0,51.0,6.0,0.0,0.0,0.28,29.41,30.14,7.1,13.0,9.2,2013,4,26,-,-,TS RA BR VCTS
482,17,2013-04-27,58.0,53.0,56.0,50.0,53.0,9.0,0.0,0.0,0.03,29.39,30.08,1.8,35.0,3.0,2013,4,27,-,-,BR
483,17,2013-04-28,81.0,47.0,64.0,53.0,58.0,1.0,0.0,0.0,0.0,29.25,29.96,3.5,17.0,4.0,2013,4,28,-,-, 
484,17,2013-04-29,89.0,54.0,72.0,55.0,62.0,0.0,7.0,0.0,0.0,29.1,29.81,10.3,19.0,10.4,2013,4,29,-,-, 
485,17,2013-04-30,86.0,56.0,71.0,54.0,62.0,0.0,6.0,0.0,0.0,29.11,29.79,9.6,17.0,9.8,2013,4,30,-,-, 
486,17,2013-05-01,84.0,57.0,71.0,59.0,64.0,0.0,6.0,0.0,0.0,29.28,29.94,7.7,14.0,8.9,2013,5,1,-,-, 
487,17,2013-05-02,57.0,38.0,48.0,38.0,41.0,17.0,0.0,0.0,0.25,29.65,30.32,11.1,36.0,11.7,2013,5,2,-,-,RA BR
488,17,2013-05-03,61.0,38.0,50.0,30.0,41.0,15.0,0.0,0.0,0.0,29.41,30.13,6.3,34.0,7.7,2013,5,3,-,-, 
489,17,2013-05-04,50.0,41.0,46.0,40.0,43.0,19.0,0.0,0.0,0.13,29.31,30.0,2.2,32.0,4.6,2013,5,4,-,-,RA
490,17,2013-05-05,60.0,45.0,53.0,46.0,49.0,12.0,0.0,0.0,0.01,29.42,30.11,2.2,35.0,3.6,2013,5,5,-,-,RA
491,17,2013-05-06,70.0,43.0,57.0,49.0,52.0,8.0,0.0,0.0,0.0,29.4,30.09,2.1,1.0,2.5,2013,5,6,-,-,BR
492,17,2013-05-07,79.0,45.0,62.0,50.0,56.0,3.0,0.0,0.0,0.0,29.34,30.05,2.0,16.0,2.5,2013,5,7,-,-,FG+ BR
493,17,2013-05-08,86.0,55.0,71.0,54.0,61.0,0.0,6.0,0.0,0.32,29.24,29.95,7.5,17.0,8.7,2013,5,8,-,-,TSRA RA BR VCTS
494,17,2013-05-09,74.0,59.0,67.0,61.0,63.0,0.0,2.0,0.0,0.45,29.25,29.95,5.258292919495635,16.253152279340448,4.2,2013,5,9,-,-,TSRA RA BR
495,17,2013-05-10,73.0,54.0,64.0,56.0,60.0,1.0,0.0,0.0,0.12,29.34,30.02,3.1,36.0,4.2,2013,5,10,-,-,RA BR VCTS
496,17,2013-05-11,79.0,48.0,64.0,48.0,55.0,1.0,0.0,0.0,0.0,29.49,30.17,4.4,2.0,5.4,2013,5,11,-,-,RA BR
497,17,2013-05-12,72.0,40.0,56.0,40.0,50.0,9.0,0.0,0.0,0.0,29.52,30.23,2.2,15.0,3.3,2013,5,12,-,-, 
498,17,2013-05-13,88.0,50.0,69.0,51.0,59.0,0.0,4.0,0.0,0.0,29.37,30.08,5.1,21.0,5.3,2013,5,13,-,-, 
499,17,2013-05-14,91.0,56.0,74.0,52.0,61.0,0.0,9.0,0.0,0.0,29.31,30.0,7.1,20.0,7.1,2013,5,14,-,-, 
500,17,2013-05-15,76.0,63.0,70.0,63.0,66.0,0.0,5.0,0.0,0.52,29.22,29.91,7.2,16.0,8.4,2013,5,15,-,-,TSRA RA BR
501,17,2013-05-16,77.0,62.0,70.0,62.0,65.0,0.0,5.0,0.0,0.0,29.16,29.85,2.6,14.0,3.1,2013,5,16,-,-,RA
502,17,2013-05-17,82.0,59.0,71.0,65.0,67.0,0.0,6.0,0.0,0.0,29.2,29.89,2.8,14.0,3.5,2013,5,17,-,-,FG+ FG BR
503,17,2013-05-18,89.0,67.0,78.0,70.0,73.0,0.0,13.0,0.0,0.2,29.15,29.82,7.7,17.0,8.3,2013,5,18,-,-,TSRA BR HZ
504,17,2013-05-19,84.0,66.0,75.0,67.0,70.0,0.0,10.0,0.0,0.02,29.01,29.7,8.7,18.0,9.5,2013,5,19,-,-,RA
