,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,codesum,sunrise
320,7,2012-11-16,62.0,34.0,48.0,4.0,30.0,41.0,17.0,0.0,0.0,0.0,28.97,30.37,2.8,14.0,3.6,2012,11,16,-, ,-
321,7,2012-11-17,62.0,37.0,50.0,10.0,28.0,41.0,15.0,0.0,0.0,0.0,28.9,30.31,12.2,17.0,12.4,2012,11,17,-, ,-
322,7,2012-11-18,65.0,49.0,57.0,8.0,33.0,45.0,8.0,0.0,0.0,0.10714596949891067,28.77,30.17,18.6,17.0,18.7,2012,11,18,-,RA,-
323,7,2012-11-19,71.0,52.0,62.0,14.0,45.0,52.0,3.0,0.0,0.0,0.0,28.73,30.11,10.5,19.0,10.8,2012,11,19,-,BR,-
324,7,2012-11-20,73.0,41.0,57.0,3.0,44.0,49.0,8.0,0.0,0.0,0.0,28.82,30.19,1.1,2.0,1.4,2012,11,20,-,FG+ FG BR HZ,-
325,7,2012-11-21,75.0,45.0,60.0,16.0,44.0,52.0,5.0,0.0,0.0,0.0,28.74,30.13,12.2,17.0,12.5,2012,11,21,-,BR HZ,-
326,7,2012-11-22,75.0,58.0,67.0,16.0,47.0,55.0,0.0,2.0,0.0,0.0,28.66,29.99,10.9,20.0,17.2,2012,11,22,-, ,-
327,7,2012-11-23,58.0,29.0,44.0,7.0,25.0,37.0,21.0,0.0,0.0,0.0,29.07,30.44,12.2,1.0,12.3,2012,11,23,-, ,-
328,7,2012-11-24,59.0,26.0,43.0,7.0,20.0,35.0,22.0,0.0,0.0,0.0,28.77,30.22,12.0,19.0,12.1,2012,11,24,-, ,-
329,7,2012-11-25,66.0,40.0,53.0,10.0,29.0,41.0,12.0,0.0,0.0,0.0,28.48,29.89,6.6,18.0,9.9,2012,11,25,-, ,-
330,7,2012-11-26,52.0,34.0,43.0,7.0,27.0,36.0,22.0,0.0,0.0,0.0,28.77,30.11,15.3,1.0,15.6,2012,11,26,-, ,-
331,7,2012-11-27,50.0,25.0,38.0,13.0,24.0,32.0,27.0,0.0,0.0,0.0,28.97,30.37,1.1,1.0,6.9,2012,11,27,-,BR HZ,-
332,7,2012-11-28,62.0,32.0,47.0,7.0,31.0,40.0,18.0,0.0,0.0,0.0,28.85,30.28,14.0,17.0,14.1,2012,11,28,-,HZ,-
333,7,2012-11-29,69.0,45.0,57.0,8.0,36.0,46.0,8.0,0.0,0.0,0.0,28.67,30.07,18.8,18.0,18.9,2012,11,29,-, ,-
334,7,2012-11-30,70.0,49.0,60.0,16.0,48.0,53.0,5.0,0.0,0.0,0.0,28.61,29.99,14.2,17.0,14.3,2012,11,30,-,BR HZ,-
335,7,2012-12-01,76.0,48.0,62.0,16.0,50.0,56.0,3.0,0.0,0.0,0.0,28.5,29.85,15.3,19.0,17.0,2012,12,1,-,BR,-
336,7,2012-12-02,73.0,36.0,55.0,14.0,46.0,51.0,10.0,0.0,0.0,0.0,28.57,29.95,6.8,18.0,7.6,2012,12,2,-,BR HZ,-
337,7,2012-12-03,78.0,54.0,66.0,16.0,49.0,56.0,0.0,1.0,0.0,0.0,28.51,29.84,12.9,20.0,19.8,2012,12,3,-,HZ,-
338,7,2012-12-04,65.0,40.0,53.0,1.0,28.0,43.0,12.0,0.0,0.0,0.0,28.87,30.22,10.6,36.0,11.0,2012,12,4,-, ,-
339,7,2012-12-05,63.0,31.0,47.0,5.0,27.0,40.0,18.0,0.0,0.0,0.0,28.76,30.18,6.0,16.0,6.5,2012,12,5,-, ,-
340,7,2012-12-06,69.0,44.0,57.0,10.0,41.0,48.0,8.0,0.0,0.0,0.0,28.45,29.85,9.6,17.0,14.4,2012,12,6,-,BR HZ,-
341,7,2012-12-07,49.0,40.0,45.0,1.0,41.0,43.0,20.0,0.0,0.0,0.0,28.49,29.87,5.6,34.0,5.8,2012,12,7,-,BR HZ,-
342,7,2012-12-08,50.0,40.0,45.0,1.0,40.0,43.0,20.0,0.0,0.0,0.0,28.48,29.87,3.9,36.0,5.3,2012,12,8,-,BR HZ,-
343,7,2012-12-09,47.0,28.0,38.0,7.0,26.0,35.0,27.0,0.0,0.0,0.10714596949891067,28.61,29.97,17.4,35.0,17.6,2012,12,9,-,RA FG BR HZ,-
344,7,2012-12-10,36.0,18.0,27.0,6.0,5.0,20.0,38.0,0.0,0.0,0.10714596949891067,28.73,30.14,7.8,33.0,10.8,2012,12,10,-,SN,-
345,7,2012-12-11,48.0,19.0,34.0,13.0,12.0,26.0,31.0,0.0,0.0,0.0,28.74,30.16,7.7,20.0,7.9,2012,12,11,-, ,-
346,7,2012-12-12,54.0,26.0,40.0,7.0,13.0,31.0,25.0,0.0,0.0,0.0,28.76,30.17,16.8,18.0,17.2,2012,12,12,-, ,-
347,7,2012-12-13,62.0,37.0,50.0,8.0,21.0,38.0,15.0,0.0,0.0,0.0,28.72,30.13,19.0,18.0,19.2,2012,12,13,-, ,-
348,7,2012-12-14,56.0,46.0,51.0,8.0,35.0,44.0,14.0,0.0,0.0,0.18,28.48,29.9,18.6,17.0,19.1,2012,12,14,-,RA BR HZ,-
349,7,2012-12-15,59.0,44.0,52.0,8.0,34.0,44.0,13.0,0.0,0.0,0.0,28.37,29.74,13.7,21.0,13.9,2012,12,15,-, ,-
350,7,2012-12-16,63.0,40.0,52.0,1.0,33.0,42.0,13.0,0.0,0.0,0.0,28.36,29.72,6.5,26.0,11.1,2012,12,16,-,HZ,-
351,7,2012-12-17,57.0,29.0,43.0,1.0,32.0,38.0,22.0,0.0,0.0,0.0,28.43,29.81,6.2,23.0,8.7,2012,12,17,-,BR HZ,-
352,7,2012-12-18,63.0,35.0,49.0,5.0,26.0,40.0,16.0,0.0,0.0,0.0,28.39,29.76,1.7,17.0,8.2,2012,12,18,-, ,-
353,7,2012-12-19,65.0,37.0,51.0,8.0,39.0,46.0,14.0,0.0,0.0,0.0,28.25,29.6,10.4,20.0,17.2,2012,12,19,-,HZ,-
354,7,2012-12-20,46.0,24.0,35.0,7.0,11.0,28.0,30.0,0.0,0.0,0.0,28.87,30.23,16.1,32.0,17.0,2012,12,20,-, ,-
355,7,2012-12-21,63.0,23.0,43.0,7.0,11.0,33.0,22.0,0.0,0.0,0.0,28.87,30.27,10.4,20.0,10.4,2012,12,21,-, ,-
356,7,2012-12-22,74.099,52.05794205794206,63.396378269617706,16.0,46.809619238476955,54.215508559919435,8.440643863179075,6.837022132796781,0.0,0.0,28.66,29.98983935742973,13.7,20.0,14.2,2012,12,22,-, ,-
357,7,2012-12-23,48.0,26.0,63.396378269617706,1.0,46.809619238476955,54.215508559919435,8.440643863179075,6.837022132796781,0.0,0.0,28.53,29.98983935742973,6.9,33.0,9.1,2012,12,23,-,HZ,-
358,7,2012-12-24,39.0,22.0,31.0,13.0,18.0,27.0,34.0,0.0,0.0,0.0,28.59,30.0,9.7,2.0,11.3,2012,12,24,-,HZ,-
359,7,2012-12-25,32.0,19.0,26.0,6.0,16.0,22.0,39.0,0.0,0.0,0.04,28.67,30.05,20.3,1.0,21.2,2012,12,25,-,FZRA SN UP HZ,-
360,7,2012-12-26,28.0,11.0,20.0,1.0,10.0,18.0,45.0,0.0,0.0,0.0,28.78,30.22,5.9,35.0,9.4,2012,12,26,-, ,-
361,7,2012-12-27,35.0,21.0,28.0,6.0,21.0,26.0,37.0,0.0,0.0,0.0,28.56,29.98,10.3,17.0,10.5,2012,12,27,-,BR HZ,-
362,7,2012-12-28,34.0,19.0,27.0,6.0,16.0,24.0,38.0,0.0,0.0,0.10714596949891067,28.69,30.08,9.4,33.0,10.0,2012,12,28,-,SN BR HZ,-
363,7,2012-12-29,46.0,15.0,31.0,13.0,16.0,25.0,34.0,0.0,0.0,0.0,28.95,30.35,4.1,28.0,5.8,2012,12,29,-,HZ,-
364,7,2012-12-30,42.0,24.0,33.0,13.0,20.0,29.0,32.0,0.0,0.0,0.0,28.88,30.29,12.8,17.0,13.0,2012,12,30,-, ,-
365,7,2012-12-31,40.0,34.0,37.0,7.0,33.0,54.215508559919435,28.0,0.0,0.0,0.17,28.64,30.06,7.1,20.0,11.7,2012,12,31,-,RA BR,-
366,7,2013-01-01,34.0,27.0,31.0,7.0,24.0,27.0,34.0,0.0,0.0,0.10714596949891067,28.85,30.26,11.6,34.0,11.3,2013,1,1,-,SN BR HZ,-
367,7,2013-01-02,44.0,24.0,34.0,13.0,23.0,29.0,31.0,0.0,0.0,0.0,28.87,30.29,5.4,29.0,7.6,2013,1,2,-,HZ,-
368,7,2013-01-03,42.0,20.0,31.0,13.0,20.0,27.0,34.0,0.0,0.0,0.0,29.03,30.45,5.7,32.0,6.4,2013,1,3,-, ,-
369,7,2013-01-04,46.0,20.0,33.0,13.0,22.0,30.0,32.0,0.0,0.0,0.0,28.97,30.41,8.0,20.0,8.2,2013,1,4,-, ,-
370,7,2013-01-05,50.0,32.0,41.0,7.0,27.0,35.0,24.0,0.0,0.0,0.0,28.84,30.25,7.6,22.0,10.5,2013,1,5,-, ,-
371,7,2013-01-06,51.0,26.0,39.0,13.0,20.0,31.0,26.0,0.0,0.0,0.0,28.96,30.38,3.7,33.0,6.0,2013,1,6,-, ,-
372,7,2013-01-07,51.0,24.0,38.0,7.0,21.0,33.0,27.0,0.0,0.0,0.0,28.77,30.21,11.0,18.0,11.3,2013,1,7,-, ,-
373,7,2013-01-08,55.0,32.0,44.0,1.0,34.0,40.0,21.0,0.0,0.0,0.10714596949891067,28.69,30.08,7.6,18.0,9.0,2013,1,8,-,RA BR HZ,-
374,7,2013-01-09,48.0,41.0,45.0,1.0,41.0,43.0,20.0,0.0,0.0,0.13,28.81,30.21,10.6,3.0,11.3,2013,1,9,-,RA FG BR HZ,-
375,7,2013-01-10,59.0,47.0,53.0,3.0,48.0,49.0,12.0,0.0,0.0,0.18,28.48,29.89,5.0,16.0,10.3,2013,1,10,-,RA FG BR,-
376,7,2013-01-11,68.0,46.0,57.0,8.0,43.0,49.0,8.0,0.0,0.0,0.0,28.35,29.73,15.8,19.0,17.1,2013,1,11,-, ,-
377,7,2013-01-12,55.0,25.0,40.0,7.0,22.0,30.0,25.0,0.0,0.0,0.10714596949891067,28.59,29.96,18.5,36.0,18.8,2013,1,12,-,UP,-
378,7,2013-01-13,31.0,19.0,25.0,6.0,10.0,20.0,40.0,0.0,0.0,0.0,28.88,30.27,13.1,36.0,13.4,2013,1,13,-, ,-
379,7,2013-01-14,37.0,15.0,26.0,12.0,10.0,21.0,39.0,0.0,0.0,0.0,28.93,30.37,9.1,4.0,9.4,2013,1,14,-, ,-
380,7,2013-01-15,35.0,19.0,27.0,6.0,13.0,22.0,38.0,0.0,0.0,0.0,28.84,30.29,7.0,36.0,7.7,2013,1,15,-, ,-
381,7,2013-01-16,49.0,16.0,33.0,13.0,16.0,26.0,32.0,0.0,0.0,0.0,28.79,30.22,4.6,24.0,5.4,2013,1,16,-, ,-
382,7,2013-01-17,55.0,28.0,42.0,6.0,25.0,34.0,23.0,0.0,0.0,0.0,29.05,30.44,7.4,35.0,8.0,2013,1,17,-, ,-
383,7,2013-01-18,58.0,28.0,43.0,7.0,27.0,37.0,22.0,0.0,0.0,0.0,28.89,30.32,13.3,19.0,13.6,2013,1,18,-, ,-
384,7,2013-01-19,63.0,39.0,51.0,1.0,30.0,40.0,14.0,0.0,0.0,0.0,28.76,30.16,8.4,20.0,10.5,2013,1,19,-, ,-
385,7,2013-01-20,63.0,29.0,46.0,5.0,27.0,38.0,19.0,0.0,0.0,0.0,28.8,30.19,4.2,2.0,7.9,2013,1,20,-, ,-
386,7,2013-01-21,44.0,21.0,33.0,13.0,12.0,26.0,32.0,0.0,0.0,0.0,28.92,30.34,8.2,2.0,9.0,2013,1,21,-, ,-
387,7,2013-01-22,58.0,24.0,41.0,13.0,21.0,33.0,24.0,0.0,0.0,0.0,28.82,30.23,6.9,19.0,7.8,2013,1,22,-, ,-
388,7,2013-01-23,68.0,28.0,48.0,6.0,37.0,42.0,17.0,0.0,0.0,0.0,28.77,30.18,2.3,21.0,4.2,2013,1,23,-,BR HZ,-
389,7,2013-01-24,46.0,29.0,38.0,7.0,25.0,32.0,27.0,0.0,0.0,0.0,28.79,30.19,10.2,2.0,10.9,2013,1,24,-,HZ,-
390,7,2013-01-25,49.0,26.0,38.0,13.0,26.0,33.0,27.0,0.0,0.0,0.0,28.82,30.22,7.1,1.0,7.6,2013,1,25,-,BR HZ,-
391,7,2013-01-26,49.0,27.0,38.0,13.0,34.0,37.0,27.0,0.0,0.0,0.10714596949891067,28.74,30.16,7.9,15.0,8.5,2013,1,26,-,RA BR HZ,-
392,7,2013-01-27,69.0,43.0,56.0,8.0,49.0,52.0,9.0,0.0,0.0,0.10714596949891067,28.51,29.9,18.0,17.0,18.4,2013,1,27,-,FG+ FG BR,-
393,7,2013-01-28,75.0,60.0,68.0,16.0,57.0,61.0,0.0,3.0,0.0,0.10714596949891067,28.43,29.79,19.7,18.0,20.1,2013,1,28,-,HZ,-
394,7,2013-01-29,69.0,39.0,54.0,8.0,48.0,51.0,11.0,0.0,0.0,0.69,28.22,29.58,1.7,24.0,11.6,2013,1,29,-,TSRA RA BR HZ VCTS,-
395,7,2013-01-30,46.0,28.0,37.0,7.0,24.0,33.0,28.0,0.0,0.0,0.10714596949891067,28.58,29.94,11.8,32.0,13.2,2013,1,30,-, ,-
396,7,2013-01-31,57.0,25.0,41.0,7.0,20.0,31.0,24.0,0.0,0.0,0.0,28.81,30.17,3.4,36.0,11.9,2013,1,31,-, ,-
397,7,2013-02-01,50.0,20.0,35.0,13.0,13.0,27.0,30.0,0.0,0.0,0.0,28.86,30.31,5.8,13.0,8.4,2013,2,1,-, ,-
398,7,2013-02-02,59.0,27.0,43.0,6.0,26.0,35.0,22.0,0.0,0.0,0.0,28.88,30.28,4.0,32.0,6.2,2013,2,2,-, ,-
399,7,2013-02-03,61.0,30.0,46.0,1.0,26.0,39.0,19.0,0.0,0.0,0.0,28.73,30.16,8.2,16.0,10.6,2013,2,3,-, ,-
400,7,2013-02-04,66.0,36.0,51.0,1.0,29.0,43.0,14.0,0.0,0.0,0.0,28.51,29.88,1.0,33.0,9.8,2013,2,4,-, ,-
401,7,2013-02-05,67.0,29.0,48.0,2.0,32.0,41.0,17.0,0.0,0.0,0.0,28.61,29.99,1.0,14.0,3.4,2013,2,5,-,FG+ BR,-
402,7,2013-02-06,59.0,43.0,51.0,3.0,50.0,51.0,14.0,0.0,0.0,0.10714596949891067,28.54,29.93,10.8,16.0,11.1,2013,2,6,-,RA FG+ FG BR HZ,-
403,7,2013-02-07,65.0,40.0,53.0,10.0,45.0,49.0,12.0,0.0,0.0,0.01,28.59,29.94,2.7,4.0,15.3,2013,2,7,-,RA BR HZ,-
404,7,2013-02-08,53.0,29.0,41.0,6.0,28.0,36.0,24.0,0.0,0.0,0.0,28.82,30.21,2.4,6.0,6.1,2013,2,8,-,HZ,-
405,7,2013-02-09,48.0,40.0,44.0,8.0,36.0,40.0,21.0,0.0,0.0,0.10714596949891067,28.49,29.92,18.2,15.0,18.4,2013,2,9,-,RA BR HZ,-
406,7,2013-02-10,61.0,36.0,49.0,1.0,28.0,40.0,16.0,0.0,0.0,0.10714596949891067,28.48,29.83,7.9,26.0,12.5,2013,2,10,-,RA BR,-
407,7,2013-02-11,53.0,27.0,40.0,13.0,22.0,34.0,25.0,0.0,0.0,0.0,28.75,30.13,6.0,3.0,7.6,2013,2,11,-, ,-
408,7,2013-02-12,40.0,33.0,37.0,13.0,29.0,33.0,28.0,0.0,0.0,0.34,28.64,30.05,8.9,2.0,9.9,2013,2,12,-,RA SN FG+ FG BR,-
409,7,2013-02-13,53.0,30.0,42.0,7.0,28.0,33.0,23.0,0.0,0.0,0.0,28.64,30.05,7.1,24.0,7.8,2013,2,13,-,FG+ FZFG BR HZ,-
410,7,2013-02-14,60.0,28.0,44.0,1.0,29.0,38.0,21.0,0.0,0.0,0.10714596949891067,28.71,30.09,6.3,35.0,9.7,2013,2,14,-,RA,-
411,7,2013-02-15,43.0,27.0,35.0,7.0,20.0,30.0,30.0,0.0,0.0,0.10714596949891067,28.97,30.37,10.4,35.0,11.1,2013,2,15,-,SN BR,-
412,7,2013-02-16,53.0,23.0,38.0,13.0,24.0,33.0,27.0,0.0,0.0,0.10714596949891067,28.82,30.26,6.8,22.0,8.7,2013,2,16,-,BR,-
413,7,2013-02-17,71.0,35.0,53.0,8.0,26.0,42.0,12.0,0.0,0.0,0.0,28.46,29.88,17.9,19.0,18.4,2013,2,17,-, ,-
414,7,2013-02-18,57.0,33.0,45.0,1.0,31.0,42.0,20.0,0.0,0.0,0.0,28.51,29.84,5.5,26.0,19.5,2013,2,18,-, ,-
415,7,2013-02-19,54.0,25.0,40.0,13.0,21.0,35.0,25.0,0.0,0.0,0.0,28.84,30.22,4.6,10.0,6.2,2013,2,19,-, ,-
416,7,2013-02-20,45.0,33.0,39.0,7.0,30.0,34.0,26.0,0.0,0.0,0.27,28.64,30.08,14.1,12.0,13.8,2013,2,20,-,RA FZRA SN BR,-
417,7,2013-02-21,36.0,23.0,30.0,13.0,27.0,30.0,35.0,0.0,0.0,0.56,28.42,29.82,3.6,35.0,9.8,2013,2,21,-,TS TSRA RA FZRA BR,-
418,7,2013-02-22,35.0,20.0,28.0,6.0,16.0,23.0,37.0,0.0,0.0,0.0,28.71,30.11,7.7,34.0,8.1,2013,2,22,-, ,-
419,7,2013-02-23,46.0,20.0,33.0,13.0,21.0,28.0,32.0,0.0,0.0,0.0,28.59,30.02,3.8,18.0,5.5,2013,2,23,-,HZ,-
420,7,2013-02-24,64.0,34.0,49.0,10.0,30.0,40.0,16.0,0.0,0.0,0.0,28.4,29.8,14.4,15.0,16.1,2013,2,24,-, ,-
421,7,2013-02-25,44.0,33.0,39.0,8.0,33.0,35.0,26.0,0.0,0.0,1.01,28.25,29.63,16.4,36.0,17.9,2013,2,25,-,RA FZRA SN FG BR UP HZ VCTS,-
422,7,2013-02-26,45.0,31.0,38.0,7.0,28.0,33.0,27.0,0.0,0.0,0.10714596949891067,28.45,29.82,14.2,33.0,14.5,2013,2,26,-,SN BR HZ,-
423,7,2013-02-27,45.0,26.0,36.0,7.0,24.0,31.0,29.0,0.0,0.0,0.0,28.74,30.12,12.9,32.0,13.3,2013,2,27,-,HZ,-
424,7,2013-02-28,47.0,28.0,38.0,7.0,24.0,31.0,27.0,0.0,0.0,0.0,28.84,30.24,10.8,33.0,11.4,2013,2,28,-, ,-
425,7,2013-03-01,43.0,24.0,34.0,13.0,24.0,30.0,31.0,0.0,0.0,0.0,28.89,30.3,9.5,35.0,9.5,2013,3,1,-,BR HZ,-
426,7,2013-03-02,50.0,23.0,37.0,13.0,22.0,31.0,28.0,0.0,0.0,0.0,28.89,30.32,1.6,32.0,5.8,2013,3,2,-,BR HZ,-
427,7,2013-03-03,72.0,35.0,54.0,8.0,28.0,42.0,11.0,0.0,0.0,0.0,28.43,29.88,18.8,17.0,19.4,2013,3,3,-, ,-
428,7,2013-03-04,67.0,43.0,55.0,3.0,33.0,44.0,10.0,0.0,0.0,0.0,28.35,29.68,8.2,33.0,18.9,2013,3,4,-, ,-
429,7,2013-03-05,49.0,31.0,40.0,7.0,20.0,33.0,25.0,0.0,0.0,0.10714596949891067,28.95,30.29,15.4,34.0,15.8,2013,3,5,-,RA,-
430,7,2013-03-06,52.0,26.0,39.0,13.0,18.0,33.0,26.0,0.0,0.0,0.0,28.9,30.33,4.3,13.0,7.3,2013,3,6,-, ,-
431,7,2013-03-07,72.0,41.0,57.0,8.0,22.0,41.0,8.0,0.0,0.0,0.0,28.67,30.08,18.1,17.0,19.0,2013,3,7,-, ,-
432,7,2013-03-08,63.0,53.0,58.0,8.0,42.0,49.0,7.0,0.0,0.0,0.0,28.61,30.0,20.6,16.0,20.8,2013,3,8,-,BR HZ,-
433,7,2013-03-09,62.0,52.0,57.0,16.0,52.0,54.0,8.0,0.0,0.0,0.19,28.35,29.72,14.9,17.0,15.2,2013,3,9,-,RA BR HZ VCTS,-
434,7,2013-03-10,57.0,35.0,46.0,1.0,30.0,36.0,19.0,0.0,0.0,0.10714596949891067,28.55,29.91,12.5,32.0,13.9,2013,3,10,-,RA BR HZ,-
435,7,2013-03-11,55.0,27.0,41.0,7.0,21.0,34.0,24.0,0.0,0.0,0.0,28.64,30.02,4.9,32.0,8.1,2013,3,11,-, ,-
436,7,2013-03-12,60.0,32.0,46.0,6.0,26.0,38.0,19.0,0.0,0.0,0.0,28.87,30.23,4.4,36.0,5.9,2013,3,12,-, ,-
437,7,2013-03-13,63.0,30.0,47.0,5.0,26.0,39.0,18.0,0.0,0.0,0.0,28.96,30.36,6.0,16.0,7.9,2013,3,13,-, ,-
438,7,2013-03-14,77.0,45.0,61.0,3.0,36.0,48.0,4.0,0.0,0.0,0.0,28.79,30.19,12.9,20.0,13.2,2013,3,14,-, ,-
439,7,2013-03-15,82.0,55.0,69.0,16.0,41.0,53.0,0.0,4.0,0.0,0.0,28.51,29.89,15.9,20.0,16.3,2013,3,15,-, ,-
440,7,2013-03-16,78.0,47.0,63.0,3.0,41.0,52.0,2.0,0.0,0.0,0.0,28.4,29.74,2.1,6.0,14.6,2013,3,16,-, ,-
441,7,2013-03-17,47.0,40.0,44.0,1.0,35.0,39.0,21.0,0.0,0.0,0.0,28.39,29.78,8.6,1.0,10.2,2013,3,17,-,BR HZ,-
442,7,2013-03-18,61.0,39.0,50.0,10.0,30.0,41.0,15.0,0.0,0.0,0.0,28.58,29.94,10.6,1.0,11.9,2013,3,18,-,BR HZ,-
443,7,2013-03-19,61.0,40.0,51.0,10.0,29.0,41.0,14.0,0.0,0.0,0.0,28.74,30.09,4.0,10.0,7.6,2013,3,19,-, ,-
444,7,2013-03-20,57.0,31.0,44.0,5.0,26.0,38.0,21.0,0.0,0.0,0.0,28.79,30.22,5.1,6.0,8.0,2013,3,20,-, ,-
445,7,2013-03-21,58.0,41.0,50.0,8.0,30.0,41.0,15.0,0.0,0.0,0.0,28.33,29.74,15.4,13.0,18.4,2013,3,21,-,HZ,-
446,7,2013-03-22,46.0,38.0,42.0,7.0,33.0,38.0,23.0,0.0,0.0,0.10714596949891067,28.48,29.87,11.5,3.0,12.8,2013,3,22,-,BR HZ,-
447,7,2013-03-23,44.0,34.0,39.0,1.0,36.0,38.0,26.0,0.0,0.0,0.10714596949891067,28.45,29.83,7.8,2.0,10.6,2013,3,23,-,RA SN BR HZ,-
448,7,2013-03-24,43.0,29.0,36.0,7.0,20.0,30.0,29.0,0.0,0.0,0.10714596949891067,28.74,30.12,18.9,33.0,19.1,2013,3,24,-,BR UP HZ,-
449,7,2013-03-25,44.0,27.0,36.0,7.0,14.0,28.0,29.0,0.0,0.0,0.0,28.95,30.34,13.6,33.0,14.0,2013,3,25,-, ,-
450,7,2013-03-26,54.0,19.0,37.0,13.0,17.0,31.0,28.0,0.0,0.0,0.0,28.92,30.36,5.3,18.0,6.8,2013,3,26,-, ,-
451,7,2013-03-27,70.0,42.0,56.0,8.0,28.0,43.0,9.0,0.0,0.0,0.0,28.71,30.11,19.1,18.0,19.7,2013,3,27,-, ,-
452,7,2013-03-28,73.0,49.0,61.0,8.0,44.0,52.0,4.0,0.0,0.0,0.0,28.69,30.07,16.1,16.0,16.3,2013,3,28,-, ,-
453,7,2013-03-29,74.0,56.0,65.0,16.0,54.0,58.0,0.0,0.0,0.0,0.15,28.66,30.03,13.1,16.0,13.8,2013,3,29,-,TSRA RA BR HZ VCTS,-
454,7,2013-03-30,80.0,55.0,68.0,4.0,52.0,59.0,0.0,3.0,0.0,0.0,28.54,29.91,4.3,18.0,6.8,2013,3,30,-,BR VCTS,-
455,7,2013-03-31,70.0,49.0,60.0,3.0,43.0,51.0,5.0,0.0,0.0,0.5,28.62,29.98,8.1,1.0,8.7,2013,3,31,-,RA HZ VCTS,-
456,7,2013-04-01,68.0,42.0,55.0,10.0,39.0,46.0,10.0,0.0,0.0,0.10714596949891067,28.69,30.06,8.9,3.0,11.0,2013,4,1,-,RA,-
457,7,2013-04-02,43.0,37.0,40.0,7.0,35.0,38.0,25.0,0.0,0.0,0.64,28.74,30.14,15.9,4.0,16.1,2013,4,2,-,TSRA RA BR VCTS,-
458,7,2013-04-03,40.0,37.0,39.0,7.0,34.0,36.0,26.0,0.0,0.0,1.09,28.8,30.2,10.7,5.0,11.9,2013,4,3,-,RA BR,-
459,7,2013-04-04,53.0,34.0,44.0,1.0,35.0,40.0,21.0,0.0,0.0,0.10714596949891067,28.79,30.19,6.9,35.0,7.7,2013,4,4,-,RA FZRA BR UP HZ,-
460,7,2013-04-05,66.0,32.0,49.0,10.0,39.0,45.0,16.0,0.0,0.0,0.0,28.66,30.09,12.0,19.0,12.9,2013,4,5,-,BR HZ,-
461,7,2013-04-06,74.0,55.0,65.0,16.0,46.0,53.0,0.0,0.0,0.0,0.0,28.46,29.84,13.5,20.0,14.1,2013,4,6,-, ,-
462,7,2013-04-07,72.0,55.0,64.0,16.0,55.0,59.0,1.0,0.0,0.0,0.0,28.36,29.74,16.8,16.0,16.9,2013,4,7,-,BR HZ,-
463,7,2013-04-08,81.0,62.0,72.0,14.0,59.0,63.0,0.0,7.0,0.0,0.0,28.23,29.58,22.5,17.0,23.0,2013,4,8,-,HZ,-
464,7,2013-04-09,79.0,35.0,57.0,3.0,51.0,55.0,8.0,0.0,0.0,0.13,28.34,29.66,7.6,18.0,21.6,2013,4,9,-,RA BR HZ,-
465,7,2013-04-10,38.0,31.0,35.0,7.0,30.0,33.0,30.0,0.0,0.0,1.28,28.59,29.97,15.0,33.0,14.8,2013,4,10,-,RA FZRA BR VCTS,-
466,7,2013-04-11,55.0,28.0,42.0,7.0,29.0,36.0,23.0,0.0,0.0,0.0,28.47,29.88,4.6,26.0,8.0,2013,4,11,-, ,-
467,7,2013-04-12,61.0,36.0,49.0,10.0,33.0,42.0,16.0,0.0,0.0,0.0,28.61,29.97,5.4,2.0,8.2,2013,4,12,-, ,-
468,7,2013-04-13,76.0,47.0,62.0,8.0,41.0,51.0,3.0,0.0,0.0,0.02,28.45,29.84,14.2,16.0,18.1,2013,4,13,-,VCTS,-
469,7,2013-04-14,80.0,58.0,69.0,16.0,49.0,58.0,0.0,4.0,0.0,0.0,28.2,29.55,14.0,18.0,18.8,2013,4,14,-, ,-
470,7,2013-04-15,74.0,53.0,64.0,16.0,39.0,51.0,1.0,0.0,0.0,0.0,28.36,29.7,13.2,4.0,14.5,2013,4,15,-, ,-
471,7,2013-04-16,54.0,49.0,52.0,10.0,43.0,47.0,13.0,0.0,0.0,0.0,28.54,29.89,10.9,3.0,11.3,2013,4,16,-,BR HZ,-
472,7,2013-04-17,78.0,45.0,62.0,2.0,52.0,54.0,3.0,0.0,0.0,1.5,28.34,29.72,0.3,6.0,11.7,2013,4,17,-,TS TSRA RA FG+ BR HZ VCTS,-
473,7,2013-04-18,46.0,34.0,40.0,7.0,30.0,36.0,25.0,0.0,0.0,0.03,28.63,29.99,17.6,34.0,17.9,2013,4,18,-,RA BR VCTS,-
474,7,2013-04-19,63.0,33.0,48.0,1.0,27.0,39.0,17.0,0.0,0.0,0.0,28.74,30.12,8.0,28.0,11.2,2013,4,19,-, ,-
475,7,2013-04-20,70.0,46.0,58.0,8.0,29.0,45.0,7.0,0.0,0.0,0.0,28.66,30.04,16.0,17.0,16.9,2013,4,20,-, ,-
476,7,2013-04-21,69.0,53.0,61.0,8.0,38.0,49.0,4.0,0.0,0.0,0.10714596949891067,28.71,30.08,16.2,16.0,15.8,2013,4,21,-, ,-
