,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
337,12,2012-12-03,71.0,57.0,64.0,61.0,63.0,1.0,0.0,0.0,0.01,30.23,30.28,2.3,11.0,2.9,2012,12,3,RA FG BR,-,-
338,12,2012-12-04,78.0,53.0,66.0,55.0,59.0,0.0,1.0,0.0,0.0,30.22,30.27,2.3,11.0,2.5,2012,12,4,BR,-,-
339,12,2012-12-05,73.0,52.0,63.0,56.0,59.0,2.0,0.0,0.0,0.0,30.12,30.16,3.7,5.0,4.4,2012,12,5,RA BR,-,-
340,12,2012-12-06,71.0,63.0,67.0,61.0,63.0,0.0,2.0,0.0,0.03,30.02,30.06,7.1,4.0,8.2,2012,12,6,RA BR,-,-
341,12,2012-12-07,64.0,56.0,60.0,58.0,60.0,5.0,0.0,0.0,0.0,29.96,30.01,4.7,2.0,5.2,2012,12,7,FG+ BR HZ,-,-
342,12,2012-12-08,68.0,54.0,61.0,58.0,60.0,4.0,0.0,0.0,0.0,30.0,30.05,1.1,10.0,1.7,2012,12,8,FG+ FG BR,-,-
343,12,2012-12-09,76.0,57.0,67.0,61.0,63.0,0.0,2.0,0.0,0.01,30.01,30.05,1.6,1.0,2.2,2012,12,9,FG+ FG BR HZ,-,-
344,12,2012-12-10,83.0,58.0,71.0,63.0,65.0,0.0,6.0,0.0,0.38,29.88,29.91,5.1,22.0,5.2,2012,12,10,TS TSRA RA FG+ FG BR,-,-
345,12,2012-12-11,80.0,63.0,72.0,65.0,67.0,0.0,7.0,0.0,0.0,29.88,29.95,2.3,24.0,4.2,2012,12,11,FG+ BR,-,-
346,12,2012-12-12,66.0,59.0,63.0,58.0,59.0,2.0,0.0,0.0,1.09,30.03,30.08,5.4,1.0,6.5,2012,12,12,TSRA RA BR,-,-
347,12,2012-12-13,63.0,50.0,57.0,50.0,51.0,8.0,0.0,0.0,0.08,30.15,30.21,8.9,36.0,9.2,2012,12,13,RA BR,-,-
348,12,2012-12-14,60.0,50.0,55.0,49.0,52.0,10.0,0.0,0.0,0.0,30.2,30.23,7.8,36.0,8.2,2012,12,14,BR,-,-
349,12,2012-12-15,68.0,54.0,61.0,56.0,59.0,4.0,0.0,0.0,0.0,30.09,30.14,4.2,4.0,4.6,2012,12,15,FG+ BR,-,-
350,12,2012-12-16,77.0,54.0,66.0,60.0,62.0,0.0,1.0,0.0,0.0,29.98,30.02,1.7,15.0,2.7,2012,12,16,FG+ FG BR,-,-
351,12,2012-12-17,79.0,59.0,69.0,60.0,63.0,0.0,4.0,0.0,0.34,29.87,29.89,5.4,23.0,6.3,2012,12,17,RA BR,-,-
352,12,2012-12-18,73.0,47.0,60.0,52.0,58.0,5.0,0.0,0.0,0.0,29.86,29.93,5.9,28.0,6.9,2012,12,18, ,-,-
353,12,2012-12-19,70.0,40.0,55.0,43.0,49.0,10.0,0.0,0.0,0.0,30.04,30.1,1.3,10.0,1.6,2012,12,19,BR,-,-
354,12,2012-12-20,79.0,48.0,64.0,56.0,60.0,1.0,0.0,0.0,0.6,29.95,29.97,6.8,20.0,8.1,2012,12,20,RA,-,-
355,12,2012-12-21,62.0,45.0,54.0,24.0,40.0,11.0,0.0,0.0,0.0,29.98,30.06,14.7,29.0,14.8,2012,12,21, ,-,-
356,12,2012-12-22,60.0,35.0,48.0,22.0,37.0,17.0,0.0,0.0,0.0,30.16,30.22,6.5,30.0,6.9,2012,12,22, ,-,-
357,12,2012-12-23,62.0,31.0,47.0,31.0,41.0,18.0,0.0,0.0,0.0,30.16,30.21,0.0,14.0,1.5,2012,12,23, ,-,-
358,12,2012-12-24,70.0,44.0,57.0,47.0,52.0,8.0,0.0,0.0,0.02,30.01,30.05,4.8,21.0,5.0,2012,12,24,RA,-,-
359,12,2012-12-25,75.0,56.0,66.0,56.0,60.0,0.0,1.0,0.0,0.0,29.93,29.96,6.0,17.0,6.7,2012,12,25, ,-,-
360,12,2012-12-26,73.0,43.0,58.0,50.0,56.0,7.0,0.0,0.0,0.21,29.75,29.8,10.5,24.0,14.7,2012,12,26,RA,-,-
361,12,2012-12-27,59.0,38.0,49.0,34.0,41.0,16.0,0.0,0.0,0.0,29.98,30.05,6.1,28.0,6.4,2012,12,27,BR,-,-
362,12,2012-12-28,64.0,36.0,50.0,43.0,47.0,15.0,0.0,0.0,0.0,30.02,30.05,1.4,14.0,2.4,2012,12,28, ,-,-
363,12,2012-12-29,74.0,45.0,60.0,52.0,57.0,5.0,0.0,0.0,0.2,29.85,29.93,9.2,27.0,13.5,2012,12,29,RA BR VCTS,-,-
364,12,2012-12-30,52.0,38.0,45.0,31.0,38.0,20.0,0.0,0.0,0.0,30.3,30.34,7.5,35.0,8.1,2012,12,30, ,-,-
365,12,2012-12-31,72.0,48.0,60.0,54.0,57.0,5.0,0.0,0.0,0.0,30.15,30.19,4.4,25.0,4.8,2012,12,31, ,-,-
366,12,2013-01-01,76.0,47.0,62.0,51.0,56.0,3.0,0.0,0.0,0.0,30.08,30.11,4.5,24.0,4.8,2013,1,1,BR,-,-
367,12,2013-01-02,77.0,56.0,67.0,58.0,61.0,0.0,2.0,0.0,0.0,29.96,30.02,2.7,25.0,5.6,2013,1,2, ,-,-
368,12,2013-01-03,63.0,50.0,57.0,53.0,55.0,8.0,0.0,0.0,0.08,30.09,30.15,5.9,36.0,6.1,2013,1,3,RA BR,-,-
369,12,2013-01-04,59.0,48.0,54.0,46.0,49.0,11.0,0.0,0.0,0.0,30.22,30.28,6.2,35.0,6.6,2013,1,4,HZ,-,-
370,12,2013-01-05,63.0,44.0,54.0,45.0,50.0,11.0,0.0,0.0,0.0,30.27,30.31,4.1,1.0,4.6,2013,1,5, ,-,-
371,12,2013-01-06,64.0,52.0,58.0,52.0,54.0,7.0,0.0,0.0,0.55,30.14,30.18,3.7,35.0,4.2,2013,1,6,RA BR,-,-
372,12,2013-01-07,63.0,48.0,56.0,48.0,52.0,9.0,0.0,0.0,0.0,30.19,30.25,9.3,2.0,10.0,2013,1,7, ,-,-
373,12,2013-01-08,69.0,59.0,64.0,57.0,59.0,1.0,0.0,0.0,0.03,30.19,30.25,5.8,3.0,5.9,2013,1,8,RA BR,-,-
374,12,2013-01-09,74.0,60.0,67.0,61.0,63.0,0.0,2.0,0.0,0.0,30.24,30.31,3.5,4.0,3.8,2013,1,9,RA FG+ FG BR,-,-
375,12,2013-01-10,79.0,59.0,69.0,63.0,65.0,0.0,4.0,0.0,0.31,30.27,30.32,2.7,9.0,3.0,2013,1,10,RA FG+ FG BR,-,-
376,12,2013-01-11,83.0,57.0,70.0,61.0,64.0,0.0,5.0,0.0,0.0,30.18,30.22,4.7,18.0,5.7,2013,1,11,FG BCFG BR,-,-
377,12,2013-01-12,81.0,57.0,69.0,61.0,64.0,0.0,4.0,0.0,0.0,30.12,30.16,3.4,14.0,3.9,2013,1,12,FG+ BR,-,-
378,12,2013-01-13,81.0,57.0,69.0,60.0,63.0,0.0,4.0,0.0,0.0,30.07,30.13,4.0,17.0,4.6,2013,1,13,BR,-,-
379,12,2013-01-14,82.0,58.0,70.0,60.0,63.0,0.0,5.0,0.0,0.0,30.11,30.16,4.8,17.0,5.1,2013,1,14,BR,-,-
380,12,2013-01-15,82.0,59.0,71.0,61.0,65.0,0.0,6.0,0.0,0.0,30.08,30.11,5.2,17.0,5.9,2013,1,15,BR,-,-
381,12,2013-01-16,82.0,63.0,73.0,60.0,65.0,0.0,8.0,0.0,0.0,29.99,30.04,7.0,20.0,7.5,2013,1,16, ,-,-
382,12,2013-01-17,79.0,44.0,62.0,51.0,55.0,3.0,0.0,0.0,0.01,29.93,29.99,9.1,25.0,11.3,2013,1,17,RA,-,-
383,12,2013-01-18,59.0,43.0,51.0,40.0,46.0,14.0,0.0,0.0,0.0,30.26,30.33,12.8,2.0,14.6,2013,1,18, ,-,-
384,12,2013-01-19,62.0,49.0,56.0,49.0,52.0,9.0,0.0,0.0,0.0,30.27,30.3,8.5,1.0,9.2,2013,1,19,BR HZ,-,-
385,12,2013-01-20,73.0,50.0,62.0,49.0,54.0,3.0,0.0,0.0,0.0,30.11,30.15,2.5,36.0,3.5,2013,1,20, ,-,-
386,12,2013-01-21,71.0,48.0,60.0,45.0,51.0,5.0,0.0,0.0,0.0,30.04,30.09,3.6,33.0,3.7,2013,1,21, ,-,-
387,12,2013-01-22,64.0,43.0,54.0,31.0,44.0,11.0,0.0,0.0,0.0,30.16,30.22,6.9,33.0,7.2,2013,1,22, ,-,-
388,12,2013-01-23,64.0,38.0,51.0,31.0,42.0,14.0,0.0,0.0,0.0,30.29,30.33,2.9,33.0,3.6,2013,1,23, ,-,-
389,12,2013-01-24,74.0,41.0,58.0,44.0,51.0,7.0,0.0,0.0,0.0,30.21,30.26,5.3,29.0,6.4,2013,1,24, ,-,-
390,12,2013-01-25,74.0,54.0,64.0,50.0,55.0,1.0,0.0,0.0,0.0,30.22,30.25,0.9,3.0,6.0,2013,1,25, ,-,-
391,12,2013-01-26,77.0,53.0,65.0,54.0,59.0,0.0,0.0,0.0,0.0,30.15,30.2,4.5,25.0,5.2,2013,1,26, ,-,-
392,12,2013-01-27,69.0,60.0,65.0,54.0,58.0,0.0,0.0,0.0,0.01,30.27,30.33,8.7,4.0,8.9,2013,1,27,RA,-,-
393,12,2013-01-28,76.0,54.0,65.0,58.0,61.0,0.0,0.0,0.0,0.0,30.29,30.32,3.7,11.0,4.5,2013,1,28,FG BR,-,-
394,12,2013-01-29,79.0,56.0,68.0,61.0,64.0,0.0,3.0,0.0,0.0,30.16,30.19,5.7,15.0,6.2,2013,1,29,BCFG BR,-,-
395,12,2013-01-30,85.0,59.0,72.0,61.0,66.0,0.0,7.0,0.0,0.14,29.92,29.94,12.0,20.0,13.0,2013,1,30,RA BR,-,-
396,12,2013-01-31,61.0,41.0,51.0,33.0,44.0,14.0,0.0,0.0,0.05,30.03,30.11,9.2,30.0,9.7,2013,1,31,RA,-,-
397,12,2013-02-01,66.0,38.0,52.0,29.0,42.0,13.0,0.0,0.0,0.0,30.24,30.29,7.3,31.0,7.7,2013,2,1, ,-,-
398,12,2013-02-02,66.0,36.0,51.0,33.0,42.0,14.0,0.0,0.0,0.0,30.24,30.27,2.0,34.0,3.5,2013,2,2, ,-,-
399,12,2013-02-03,67.0,39.0,53.0,31.0,44.0,12.0,0.0,0.0,0.0,30.08,30.12,5.8,29.0,6.6,2013,2,3, ,-,-
400,12,2013-02-04,65.0,38.0,52.0,39.0,46.0,13.0,0.0,0.0,0.0,30.06,30.1,1.2,7.0,1.7,2013,2,4, ,-,-
401,12,2013-02-05,70.0,42.0,56.0,43.0,50.0,9.0,0.0,0.0,0.0,30.01,30.06,1.7,24.0,2.1,2013,2,5,RA,-,-
402,12,2013-02-06,72.0,57.0,65.0,53.0,58.0,0.0,0.0,0.0,0.0,30.06,30.11,1.9,10.0,2.7,2013,2,6,RA,-,-
403,12,2013-02-07,80.0,61.0,71.0,60.0,63.0,0.0,6.0,0.0,0.02,29.95,29.97,5.7,18.0,6.9,2013,2,7,RA,-,-
404,12,2013-02-08,70.0,55.0,63.0,52.0,57.0,2.0,0.0,0.0,0.0,29.91,29.98,9.0,30.0,9.4,2013,2,8, ,-,-
405,12,2013-02-09,65.0,49.0,57.0,45.0,51.0,8.0,0.0,0.0,0.0,30.15,30.21,6.7,4.0,8.3,2013,2,9, ,-,-
406,12,2013-02-10,75.0,50.0,63.0,52.0,58.0,2.0,0.0,0.0,0.0,30.21,30.24,8.7,14.0,9.7,2013,2,10, ,-,-
407,12,2013-02-11,82.0,62.0,72.0,58.0,63.0,0.0,7.0,0.0,0.0,30.1,30.13,6.2,20.0,6.9,2013,2,11, ,-,-
408,12,2013-02-12,82.0,60.0,71.0,62.0,65.0,0.0,6.0,0.0,0.02,29.97,30.0,5.8,21.0,7.0,2013,2,12,RA BR,-,-
409,12,2013-02-13,78.0,63.0,71.0,62.0,66.0,0.0,6.0,0.0,0.2,29.8,29.85,9.8,24.0,10.9,2013,2,13,TS RA,-,-
410,12,2013-02-14,63.0,48.0,56.0,47.0,50.0,9.0,0.0,0.0,0.11,29.95,30.02,5.1,33.0,5.7,2013,2,14,RA BR,-,-
411,12,2013-02-15,63.0,43.0,53.0,43.0,47.0,12.0,0.0,0.0,0.0,30.01,30.05,3.1,2.0,4.4,2013,2,15, ,-,-
412,12,2013-02-16,61.0,42.0,52.0,38.0,44.0,13.0,0.0,0.0,0.01,29.92,29.98,7.9,31.0,8.2,2013,2,16,RA,-,-
413,12,2013-02-17,53.0,32.0,43.0,15.0,33.0,22.0,0.0,0.0,0.0,30.21,30.28,8.2,32.0,8.6,2013,2,17, ,-,-
414,12,2013-02-18,61.0,28.0,45.0,31.0,39.0,20.0,0.0,0.0,0.0,30.32,30.35,2.8,11.0,3.4,2013,2,18, ,-,-
415,12,2013-02-19,79.0,42.0,61.0,49.0,55.0,4.0,0.0,0.0,0.01,30.09,30.12,9.0,22.0,10.8,2013,2,19,RA,-,-
416,12,2013-02-20,69.0,47.0,58.0,37.0,47.0,7.0,0.0,0.0,0.0,30.09,30.13,3.2,35.0,4.6,2013,2,20,HZ,-,-
417,12,2013-02-21,69.0,41.0,55.0,46.0,51.0,10.0,0.0,0.0,0.0,30.06,30.1,2.7,8.0,3.3,2013,2,21, ,-,-
418,12,2013-02-22,84.0,61.0,73.0,63.0,66.0,0.0,8.0,0.0,0.0,30.0,30.04,5.1,16.0,6.5,2013,2,22,BR,-,-
419,12,2013-02-23,84.0,63.0,74.0,63.0,67.0,0.0,9.0,0.0,0.41,29.89,29.93,8.4,23.0,9.8,2013,2,23,RA BR,-,-
420,12,2013-02-24,75.0,60.0,68.0,54.0,59.0,0.0,3.0,0.0,0.12,29.9,29.95,1.6,6.0,5.0,2013,2,24,TSRA RA BR,-,-
421,12,2013-02-25,69.0,60.0,65.0,60.0,62.0,0.0,0.0,0.0,1.7,29.87,29.89,9.1,7.0,10.4,2013,2,25,TSRA RA BR,-,-
422,12,2013-02-26,81.0,62.0,72.0,60.0,64.0,0.0,7.0,0.0,0.45,29.68,29.74,10.5,22.0,12.8,2013,2,26,RA BR,-,-
423,12,2013-02-27,71.0,55.0,63.0,43.0,52.0,2.0,0.0,0.0,0.0,29.85,29.91,7.9,28.0,8.5,2013,2,27, ,-,-
424,12,2013-02-28,71.0,50.0,61.0,38.0,49.0,4.0,0.0,0.0,0.0,29.88,29.92,8.3,28.0,9.0,2013,2,28, ,-,-
425,12,2013-03-01,61.0,48.0,55.0,33.0,44.0,10.0,0.0,0.0,0.0,29.91,29.97,9.7,32.0,10.2,2013,3,1, ,-,-
426,12,2013-03-02,56.0,36.0,46.0,29.0,39.0,19.0,0.0,0.0,0.0,29.95,29.99,9.9,29.0,10.6,2013,3,2, ,-,-
427,12,2013-03-03,48.0,33.0,41.0,26.0,36.0,24.0,0.0,0.0,0.0,29.99,30.05,9.9,30.0,10.1,2013,3,3, ,-,-
428,12,2013-03-04,64.0,31.0,48.0,28.0,40.0,17.0,0.0,0.0,0.0,30.12,30.17,2.3,33.0,5.1,2013,3,4, ,-,-
429,12,2013-03-05,77.0,40.0,59.0,42.0,51.0,6.0,0.0,0.0,0.0,30.04,30.06,10.6,22.0,10.8,2013,3,5, ,-,-
430,12,2013-03-06,66.0,45.0,56.0,32.0,44.0,9.0,0.0,0.0,0.04,29.94,30.01,15.0,30.0,15.8,2013,3,6,RA,-,-
431,12,2013-03-07,63.0,39.0,51.0,35.0,43.0,14.0,0.0,0.0,0.0,30.14,30.19,4.1,36.0,5.6,2013,3,7, ,-,-
432,12,2013-03-08,65.0,38.0,52.0,41.0,46.0,13.0,0.0,0.0,0.0,30.17,30.22,2.9,4.0,3.8,2013,3,8,BR,-,-
433,12,2013-03-09,66.0,41.0,54.0,44.0,49.0,11.0,0.0,0.0,0.0,30.2,30.25,5.3,6.0,5.6,2013,3,9,BR,-,-
434,12,2013-03-10,74.0,47.0,61.0,51.0,56.0,4.0,0.0,0.0,0.0,30.14,30.18,5.1,11.0,5.7,2013,3,10, ,-,-
435,12,2013-03-11,76.0,51.0,64.0,54.0,59.0,1.0,0.0,0.0,0.6,29.99,30.01,7.0,16.0,7.5,2013,3,11,HZ,-,-
436,12,2013-03-12,71.0,54.0,63.0,56.0,60.0,2.0,0.0,0.0,0.07,29.86,29.92,4.8,24.0,9.0,2013,3,12,RA BR,-,-
437,12,2013-03-13,72.0,50.0,61.0,31.0,47.0,4.0,0.0,0.0,0.0,30.06,30.12,10.9,32.0,11.2,2013,3,13, ,-,-
438,12,2013-03-14,57.0,40.0,49.0,30.0,41.0,16.0,0.0,0.0,0.0,30.19,30.25,5.6,35.0,7.2,2013,3,14, ,-,-
439,12,2013-03-15,74.0,37.0,56.0,35.0,46.0,9.0,0.0,0.0,0.0,30.18,30.21,0.8,21.0,3.5,2013,3,15, ,-,-
440,12,2013-03-16,81.0,52.0,67.0,43.0,54.0,0.0,2.0,0.0,0.0,30.05,30.09,8.4,26.0,8.7,2013,3,16, ,-,-
441,12,2013-03-17,79.0,45.0,62.0,46.0,55.0,3.0,0.0,0.0,0.0,30.02,30.06,4.4,20.0,5.9,2013,3,17, ,-,-
442,12,2013-03-18,82.0,61.0,72.0,58.0,63.0,0.0,7.0,0.0,0.02,29.95,29.98,4.4,23.0,5.2,2013,3,18,RA,-,-
443,12,2013-03-19,81.0,57.0,69.0,56.0,61.0,0.0,4.0,0.0,0.0,29.92,29.96,3.1,29.0,6.9,2013,3,19,RA,-,-
444,12,2013-03-20,66.0,50.0,58.0,50.0,54.0,7.0,0.0,0.0,0.11,29.91,29.95,6.2,3.0,6.8,2013,3,20,TSRA RA,-,-
445,12,2013-03-21,69.0,45.0,57.0,31.0,45.0,8.0,0.0,0.0,0.0,29.86,29.92,6.8,31.0,7.4,2013,3,21, ,-,-
446,12,2013-03-22,65.0,45.0,55.0,39.0,48.0,10.0,0.0,0.0,0.0,29.98,30.02,4.8,6.0,5.8,2013,3,22, ,-,-
447,12,2013-03-23,71.0,56.0,64.0,58.0,60.0,1.0,0.0,0.0,2.03,29.87,29.89,1.5,11.0,4.5,2013,3,23,TSRA RA BR VCTS,-,-
448,12,2013-03-24,86.0,63.0,75.0,64.0,67.0,0.0,10.0,0.0,0.21,29.59,29.62,11.0,23.0,13.0,2013,3,24,TSRA RA,-,-
449,12,2013-03-25,69.0,51.0,60.0,31.0,47.0,5.0,0.0,0.0,0.0,29.77,29.86,14.1,30.0,14.6,2013,3,25, ,-,-
450,12,2013-03-26,57.0,41.0,49.0,24.0,39.0,16.0,0.0,0.0,0.0,30.08,30.14,12.5,31.0,13.4,2013,3,26, ,-,-
451,12,2013-03-27,61.0,39.0,50.0,30.0,40.0,15.0,0.0,0.0,0.0,30.22,30.27,6.9,33.0,7.6,2013,3,27, ,-,-
452,12,2013-03-28,67.0,39.0,53.0,35.0,44.0,12.0,0.0,0.0,0.0,30.22,30.27,2.3,35.0,4.1,2013,3,28, ,-,-
453,12,2013-03-29,73.0,41.0,57.0,39.0,48.0,8.0,0.0,0.0,0.0,30.24,30.28,1.5,4.0,3.4,2013,3,29, ,-,-
454,12,2013-03-30,78.0,44.0,61.0,43.0,52.0,4.0,0.0,0.0,0.0,30.16,30.19,5.0,21.0,5.9,2013,3,30, ,-,-
455,12,2013-03-31,82.0,52.0,67.0,49.0,57.0,0.0,2.0,0.0,0.0,30.03,30.06,8.8,22.0,9.4,2013,3,31, ,-,-
456,12,2013-04-01,81.0,60.0,71.0,59.0,63.0,0.0,6.0,0.0,0.02,29.91,29.96,6.2,23.0,6.6,2013,4,1,TS RA BR,-,-
457,12,2013-04-02,75.0,52.0,64.0,48.0,56.0,1.0,0.0,0.0,0.0,30.02,30.08,3.9,9.0,4.7,2013,4,2, ,-,-
458,12,2013-04-03,78.0,53.0,66.0,58.0,61.0,0.0,1.0,0.0,0.29,30.03,30.08,5.6,8.0,6.7,2013,4,3,RA BR,-,-
459,12,2013-04-04,79.0,66.0,73.0,63.0,66.0,0.0,8.0,0.0,0.17,29.9,29.93,4.9,20.0,8.9,2013,4,4,RA BR,-,-
460,12,2013-04-05,68.0,54.0,61.0,54.0,56.0,4.0,0.0,0.0,0.22,29.86,29.92,5.9,2.0,6.4,2013,4,5,RA BR,-,-
461,12,2013-04-06,68.0,51.0,60.0,52.0,56.0,5.0,0.0,0.0,0.0,30.07,30.13,7.6,4.0,8.5,2013,4,6, ,-,-
462,12,2013-04-07,76.0,58.0,67.0,56.0,61.0,0.0,2.0,0.0,0.0,30.11,30.15,4.6,13.0,5.0,2013,4,7, ,-,-
463,12,2013-04-08,80.0,54.0,67.0,57.0,62.0,0.0,2.0,0.0,0.0,30.09,30.14,4.1,12.0,4.6,2013,4,8,BR,-,-
464,12,2013-04-09,81.0,58.0,70.0,61.0,64.0,0.0,5.0,0.0,0.0,30.11,30.16,6.6,14.0,7.0,2013,4,9,BR,-,-
465,12,2013-04-10,82.0,56.0,69.0,62.0,65.0,0.0,4.0,0.0,0.0,30.06,30.09,6.8,13.0,7.0,2013,4,10,BR,-,-
466,12,2013-04-11,86.0,71.0,79.0,68.0,70.0,0.0,14.0,0.0,0.04,29.9,29.92,10.0,16.0,10.5,2013,4,11,TS RA,-,-
467,12,2013-04-12,90.0,72.0,81.0,67.0,71.0,0.0,16.0,0.0,0.09,29.78,29.83,11.9,22.0,12.8,2013,4,12,RA,-,-
468,12,2013-04-13,78.0,59.0,69.0,51.0,59.0,0.0,4.0,0.0,0.0,29.91,29.96,2.5,1.0,5.4,2013,4,13, ,-,-
469,12,2013-04-14,77.0,58.0,68.0,60.0,62.0,0.0,3.0,0.0,1.39,29.93,29.97,4.0,8.0,5.3,2013,4,14,TSRA RA BR,-,-
470,12,2013-04-15,83.0,60.0,72.0,62.0,65.0,0.0,7.0,0.0,0.0,29.93,30.02,3.2,3.0,5.4,2013,4,15,FG+ BR,-,-
471,12,2013-04-16,80.0,65.0,73.0,65.0,67.0,0.0,8.0,0.0,0.0,30.12,30.17,7.1,6.0,7.2,2013,4,16,BR SQ,-,-
472,12,2013-04-17,77.0,64.0,71.0,65.0,67.0,0.0,6.0,0.0,0.0,30.11,30.15,5.3,6.0,5.5,2013,4,17,BR,-,-
473,12,2013-04-18,83.0,63.0,73.0,65.0,68.0,0.0,8.0,0.0,0.0,30.01,30.04,6.0,13.0,6.3,2013,4,18,BR,-,-
474,12,2013-04-19,91.0,63.0,77.0,68.0,71.0,0.0,12.0,0.0,0.39,29.92,29.96,7.7,20.0,11.0,2013,4,19,RA BR,-,-
475,12,2013-04-20,63.0,51.0,57.0,50.0,54.0,8.0,0.0,0.0,0.38,30.06,30.12,7.0,36.0,8.2,2013,4,20,RA BR,-,-
476,12,2013-04-21,69.0,60.0,65.0,57.0,61.0,0.0,0.0,0.0,0.01,30.14,30.17,13.0,4.0,13.2,2013,4,21,RA BR HZ,-,-
477,12,2013-04-22,67.0,60.0,64.0,57.0,60.0,1.0,0.0,0.0,0.4,30.07,30.12,13.5,3.0,13.7,2013,4,22,RA BR HZ,-,-
478,12,2013-04-23,69.0,57.0,63.0,54.0,58.0,2.0,0.0,0.0,0.0,30.09,30.14,6.7,5.0,7.1,2013,4,23, ,-,-
479,12,2013-04-24,81.0,54.0,68.0,58.0,62.0,0.0,3.0,0.0,0.0,30.09,30.14,3.2,13.0,4.2,2013,4,24, ,-,-
480,12,2013-04-25,86.0,59.0,73.0,62.0,66.0,0.0,8.0,0.0,0.0,30.12,30.17,0.7,34.0,3.1,2013,4,25,BR,-,-
481,12,2013-04-26,78.0,64.0,71.0,60.0,64.0,0.0,6.0,0.0,0.0,30.21,30.26,8.1,4.0,8.6,2013,4,26,HZ,-,-
482,12,2013-04-27,80.0,61.0,71.0,60.0,64.0,0.0,6.0,0.0,0.0,30.18,30.22,7.4,7.0,7.9,2013,4,27, ,-,-
483,12,2013-04-28,81.0,64.0,73.0,62.0,66.0,0.0,8.0,0.0,0.0,30.06,30.09,7.9,14.0,8.3,2013,4,28, ,-,-
484,12,2013-04-29,84.0,64.0,74.0,63.0,66.0,0.0,9.0,0.0,0.71,29.96,29.99,3.0,21.0,5.7,2013,4,29,TS TSRA RA BR,-,-
485,12,2013-04-30,82.0,63.0,73.0,64.0,66.0,0.0,8.0,0.0,0.0,29.95,30.0,3.5,7.0,4.6,2013,4,30,RA FG BR,-,-
486,12,2013-05-01,76.0,64.0,70.0,64.0,66.0,0.0,5.0,0.0,3.02,30.0,30.05,11.8,5.0,12.0,2013,5,1,RA,-,-
487,12,2013-05-02,71.0,67.0,69.0,66.0,67.0,0.0,4.0,0.0,3.02,29.93,29.97,11.7,8.0,13.0,2013,5,2,RA BR,-,-
488,12,2013-05-03,71.0,66.0,69.0,62.0,65.0,0.0,4.0,0.0,1.03,29.83,29.87,16.4,9.0,16.6,2013,5,3,RA BR,-,-
489,12,2013-05-04,71.0,66.0,69.0,65.0,66.0,0.0,4.0,0.0,0.92,29.75,29.78,13.6,9.0,14.2,2013,5,4,TSRA RA BR,-,-
490,12,2013-05-05,78.0,60.0,69.0,54.0,61.0,0.0,4.0,0.0,0.0,29.77,29.83,7.9,27.0,9.2,2013,5,5, ,-,-
491,12,2013-05-06,73.0,57.0,65.0,47.0,56.0,0.0,0.0,0.0,0.0,29.88,29.94,7.4,27.0,8.1,2013,5,6, ,-,-
492,12,2013-05-07,79.0,57.0,68.0,53.0,60.0,0.0,3.0,0.0,0.0,29.92,29.97,9.1,24.0,9.7,2013,5,7, ,-,-
493,12,2013-05-08,82.0,57.0,70.0,56.0,62.0,0.0,5.0,0.0,0.0,30.01,30.06,3.8,26.0,4.5,2013,5,8, ,-,-
494,12,2013-05-09,85.0,62.0,74.0,59.0,65.0,0.0,9.0,0.0,0.0,30.06,30.11,1.3,16.0,4.9,2013,5,9,BR,-,-
495,12,2013-05-10,87.0,61.0,74.0,62.0,67.0,0.0,9.0,0.0,0.0,30.04,30.07,5.3,16.0,5.8,2013,5,10,BR,-,-
496,12,2013-05-11,90.0,69.0,80.0,65.0,69.0,0.0,15.0,0.0,0.21,29.96,30.0,5.7,25.0,6.1,2013,5,11,TS,-,-
497,12,2013-05-12,86.0,68.0,77.0,62.0,67.0,0.0,12.0,0.0,0.0,29.93,29.98,6.4,27.0,7.3,2013,5,12, ,-,-
498,12,2013-05-13,79.0,58.0,69.0,47.0,57.0,0.0,4.0,0.0,0.0,30.03,30.1,6.1,34.0,6.8,2013,5,13, ,-,-
499,12,2013-05-14,78.0,53.0,66.0,45.0,55.0,0.0,1.0,0.0,0.0,30.15,30.21,2.3,4.0,4.2,2013,5,14, ,-,-
500,12,2013-05-15,84.0,55.0,70.0,53.0,61.0,0.0,5.0,0.0,0.0,30.13,30.17,3.5,15.0,5.2,2013,5,15, ,-,-
501,12,2013-05-16,85.0,63.0,74.0,61.0,66.0,0.0,9.0,0.0,0.0,30.04,30.09,4.0,17.0,6.2,2013,5,16, ,-,-
502,12,2013-05-17,85.0,63.0,74.0,63.0,67.0,0.0,9.0,0.0,0.0,30.04,30.09,4.0,13.0,5.4,2013,5,17,BR,-,-
503,12,2013-05-18,86.0,66.0,76.0,67.0,70.0,0.0,11.0,0.0,0.13,30.06,30.1,5.4,14.0,6.6,2013,5,18,RA BR,-,-
504,12,2013-05-19,86.0,69.0,78.0,68.0,71.0,0.0,13.0,0.0,0.41,30.02,30.07,5.8,16.0,7.0,2013,5,19,TS TSRA RA,-,-
505,12,2013-05-20,83.0,70.0,77.0,69.0,71.0,0.0,12.0,0.0,0.06,30.02,30.06,4.2,16.0,4.9,2013,5,20, ,-,-
