,store_nbr,item_nbr,cool,heat,preciptotal,snowfall,is_holiday
39090,34,45,22.0,0.0,0.0,0.0,0
39091,34,52,22.0,0.0,0.0,0.0,0
39092,9,5,23.0,0.0,0.0,0.0,0
39093,9,10,23.0,0.0,0.0,0.0,0
39094,9,42,23.0,0.0,0.0,0.0,0
39095,9,45,23.0,0.0,0.0,0.0,0
39096,18,5,23.0,0.0,0.0,0.0,0
39097,23,45,23.0,0.0,0.0,0.0,0
39098,26,45,23.0,0.0,0.0,0.0,0
39099,31,67,23.0,0.0,0.0,0.0,0
39100,34,31,23.0,0.0,0.0,0.0,0
39101,34,52,23.0,0.0,0.0,0.0,0
39102,9,5,23.0,0.0,0.0,0.0,0
39103,9,42,23.0,0.0,0.0,0.0,0
39104,9,45,23.0,0.0,0.0,0.0,0
39105,9,105,23.0,0.0,0.0,0.0,0
39106,18,5,23.0,0.0,0.0,0.0,0
39107,18,37,23.0,0.0,0.0,0.0,0
39108,18,57,23.0,0.0,0.0,0.0,0
39109,23,5,23.0,0.0,0.0,0.0,0
39110,23,29,23.0,0.0,0.0,0.0,0
39111,23,45,23.0,0.0,0.0,0.0,0
39112,23,56,23.0,0.0,0.0,0.0,0
39113,26,2,23.0,0.0,0.0,0.0,0
39114,26,45,23.0,0.0,0.0,0.0,0
39115,31,45,23.0,0.0,0.0,0.0,0
39116,31,67,23.0,0.0,0.0,0.0,0
39117,31,98,23.0,0.0,0.0,0.0,0
39118,34,9,23.0,0.0,0.0,0.0,0
39119,34,45,23.0,0.0,0.0,0.0,0
39120,34,52,23.0,0.0,0.0,0.0,0
39121,9,5,21.0,0.0,0.0,0.0,0
39122,9,10,21.0,0.0,0.0,0.0,0
39123,9,42,21.0,0.0,0.0,0.0,0
39124,9,45,21.0,0.0,0.0,0.0,0
39125,9,105,21.0,0.0,0.0,0.0,0
39126,18,5,21.0,0.0,0.0,0.0,0
39127,18,37,21.0,0.0,0.0,0.0,0
39128,18,72,21.0,0.0,0.0,0.0,0
39129,23,5,21.0,0.0,0.0,0.0,0
39130,23,45,21.0,0.0,0.0,0.0,0
39131,26,5,21.0,0.0,0.0,0.0,0
39132,26,45,21.0,0.0,0.0,0.0,0
39133,31,9,21.0,0.0,0.0,0.0,0
39134,31,67,21.0,0.0,0.0,0.0,0
39135,34,31,21.0,0.0,0.0,0.0,0
39136,34,52,21.0,0.0,0.0,0.0,0
39137,9,5,21.0,0.0,0.03,0.0,1
39138,9,45,21.0,0.0,0.03,0.0,1
39139,18,5,21.0,0.0,0.03,0.0,1
39140,18,37,21.0,0.0,0.03,0.0,1
39141,23,5,21.0,0.0,0.03,0.0,1
39142,23,29,21.0,0.0,0.03,0.0,1
39143,26,5,21.0,0.0,0.03,0.0,1
39144,26,45,21.0,0.0,0.03,0.0,1
39145,31,67,21.0,0.0,0.03,0.0,1
39146,31,98,21.0,0.0,0.03,0.0,1
39147,34,9,21.0,0.0,0.03,0.0,1
39148,34,45,21.0,0.0,0.03,0.0,1
39149,34,52,21.0,0.0,0.03,0.0,1
39150,9,5,14.0,0.0,0.01,0.0,1
39151,9,10,14.0,0.0,0.01,0.0,1
39152,9,105,14.0,0.0,0.01,0.0,1
39153,18,72,14.0,0.0,0.01,0.0,1
39154,23,5,14.0,0.0,0.01,0.0,1
39155,23,29,14.0,0.0,0.01,0.0,1
39156,23,45,14.0,0.0,0.01,0.0,1
39157,26,5,14.0,0.0,0.01,0.0,1
39158,26,45,14.0,0.0,0.01,0.0,1
39159,31,67,14.0,0.0,0.01,0.0,1
39160,31,98,14.0,0.0,0.01,0.0,1
39161,34,52,14.0,0.0,0.01,0.0,1
39162,9,5,7.0,0.0,0.46,0.0,0
39163,9,10,7.0,0.0,0.46,0.0,0
39164,18,5,7.0,0.0,0.46,0.0,0
39165,18,37,7.0,0.0,0.46,0.0,0
39166,23,5,7.0,0.0,0.46,0.0,0
39167,23,29,7.0,0.0,0.46,0.0,0
39168,23,56,7.0,0.0,0.46,0.0,0
39169,26,5,7.0,0.0,0.46,0.0,0
39170,31,9,7.0,0.0,0.46,0.0,0
39171,31,45,7.0,0.0,0.46,0.0,0
39172,31,67,7.0,0.0,0.46,0.0,0
39173,31,98,7.0,0.0,0.46,0.0,0
39174,34,9,7.0,0.0,0.46,0.0,0
39175,34,52,7.0,0.0,0.46,0.0,0
39176,9,5,15.0,0.0,0.03,0.0,0
39177,9,45,15.0,0.0,0.03,0.0,0
39178,18,37,15.0,0.0,0.03,0.0,0
39179,18,57,15.0,0.0,0.03,0.0,0
39180,18,72,15.0,0.0,0.03,0.0,0
39181,23,29,15.0,0.0,0.03,0.0,0
39182,23,45,15.0,0.0,0.03,0.0,0
39183,26,2,15.0,0.0,0.03,0.0,0
39184,26,5,15.0,0.0,0.03,0.0,0
39185,26,45,15.0,0.0,0.03,0.0,0
39186,31,9,15.0,0.0,0.03,0.0,0
39187,31,67,15.0,0.0,0.03,0.0,0
39188,34,52,15.0,0.0,0.03,0.0,0
39189,9,5,18.0,0.0,0.0,0.0,0
39190,9,45,18.0,0.0,0.0,0.0,0
39191,18,5,18.0,0.0,0.0,0.0,0
39192,18,37,18.0,0.0,0.0,0.0,0
39193,18,57,18.0,0.0,0.0,0.0,0
39194,23,29,18.0,0.0,0.0,0.0,0
39195,23,45,18.0,0.0,0.0,0.0,0
39196,26,2,18.0,0.0,0.0,0.0,0
39197,26,5,18.0,0.0,0.0,0.0,0
39198,26,45,18.0,0.0,0.0,0.0,0
39199,31,9,18.0,0.0,0.0,0.0,0
39200,31,45,18.0,0.0,0.0,0.0,0
39201,31,67,18.0,0.0,0.0,0.0,0
39202,31,98,18.0,0.0,0.0,0.0,0
39203,34,9,18.0,0.0,0.0,0.0,0
39204,34,52,18.0,0.0,0.0,0.0,0
39205,9,5,19.0,0.0,0.0,0.0,0
39206,9,45,19.0,0.0,0.0,0.0,0
39207,18,5,19.0,0.0,0.0,0.0,0
39208,18,37,19.0,0.0,0.0,0.0,0
39209,18,72,19.0,0.0,0.0,0.0,0
39210,23,5,19.0,0.0,0.0,0.0,0
39211,23,29,19.0,0.0,0.0,0.0,0
39212,23,45,19.0,0.0,0.0,0.0,0
39213,26,2,19.0,0.0,0.0,0.0,0
39214,26,5,19.0,0.0,0.0,0.0,0
39215,31,9,19.0,0.0,0.0,0.0,0
39216,31,67,19.0,0.0,0.0,0.0,0
39217,34,31,19.0,0.0,0.0,0.0,0
39218,34,45,19.0,0.0,0.0,0.0,0
39219,34,52,19.0,0.0,0.0,0.0,0
39220,9,45,20.0,0.0,0.0,0.0,0
39221,18,5,20.0,0.0,0.0,0.0,0
39222,18,37,20.0,0.0,0.0,0.0,0
39223,18,72,20.0,0.0,0.0,0.0,0
39224,23,5,20.0,0.0,0.0,0.0,0
39225,23,29,20.0,0.0,0.0,0.0,0
39226,23,45,20.0,0.0,0.0,0.0,0
39227,26,2,20.0,0.0,0.0,0.0,0
39228,26,5,20.0,0.0,0.0,0.0,0
39229,26,45,20.0,0.0,0.0,0.0,0
39230,31,67,20.0,0.0,0.0,0.0,0
39231,31,98,20.0,0.0,0.0,0.0,0
39232,34,9,20.0,0.0,0.0,0.0,0
39233,34,31,20.0,0.0,0.0,0.0,0
39234,34,52,20.0,0.0,0.0,0.0,0
39235,9,10,20.0,0.0,0.0,0.0,1
39236,9,45,20.0,0.0,0.0,0.0,1
39237,18,37,20.0,0.0,0.0,0.0,1
39238,18,72,20.0,0.0,0.0,0.0,1
39239,23,29,20.0,0.0,0.0,0.0,1
39240,23,45,20.0,0.0,0.0,0.0,1
39241,23,56,20.0,0.0,0.0,0.0,1
39242,26,2,20.0,0.0,0.0,0.0,1
39243,26,5,20.0,0.0,0.0,0.0,1
39244,31,9,20.0,0.0,0.0,0.0,1
39245,31,67,20.0,0.0,0.0,0.0,1
39246,31,98,20.0,0.0,0.0,0.0,1
39247,34,9,20.0,0.0,0.0,0.0,1
39248,9,5,18.0,0.0,0.74,0.0,1
39249,9,10,18.0,0.0,0.74,0.0,1
39250,18,5,18.0,0.0,0.74,0.0,1
39251,18,37,18.0,0.0,0.74,0.0,1
39252,18,57,18.0,0.0,0.74,0.0,1
39253,23,29,18.0,0.0,0.74,0.0,1
39254,23,45,18.0,0.0,0.74,0.0,1
39255,26,2,18.0,0.0,0.74,0.0,1
39256,26,5,18.0,0.0,0.74,0.0,1
39257,31,9,18.0,0.0,0.74,0.0,1
39258,31,67,18.0,0.0,0.74,0.0,1
39259,31,98,18.0,0.0,0.74,0.0,1
39260,34,52,18.0,0.0,0.74,0.0,1
39261,9,10,21.0,0.0,0.13,0.0,0
39262,9,45,21.0,0.0,0.13,0.0,0
39263,18,5,21.0,0.0,0.13,0.0,0
39264,18,37,21.0,0.0,0.13,0.0,0
39265,18,72,21.0,0.0,0.13,0.0,0
39266,23,29,21.0,0.0,0.13,0.0,0
39267,23,45,21.0,0.0,0.13,0.0,0
39268,23,56,21.0,0.0,0.13,0.0,0
39269,26,2,21.0,0.0,0.13,0.0,0
39270,26,45,21.0,0.0,0.13,0.0,0
39271,31,67,21.0,0.0,0.13,0.0,0
39272,31,98,21.0,0.0,0.13,0.0,0
39273,34,9,21.0,0.0,0.13,0.0,0
39274,34,52,21.0,0.0,0.13,0.0,0
39275,9,5,20.0,0.0,0.85,0.0,0
39276,18,5,20.0,0.0,0.85,0.0,0
39277,18,72,20.0,0.0,0.85,0.0,0
39278,23,5,20.0,0.0,0.85,0.0,0
39279,23,29,20.0,0.0,0.85,0.0,0
39280,23,45,20.0,0.0,0.85,0.0,0
39281,23,56,20.0,0.0,0.85,0.0,0
39282,26,5,20.0,0.0,0.85,0.0,0
39283,31,45,20.0,0.0,0.85,0.0,0
39284,31,67,20.0,0.0,0.85,0.0,0
39285,34,45,20.0,0.0,0.85,0.0,0
39286,34,52,20.0,0.0,0.85,0.0,0
39287,9,10,15.0,0.0,0.24,0.0,0
39288,18,5,15.0,0.0,0.24,0.0,0
39289,18,57,15.0,0.0,0.24,0.0,0
39290,23,5,15.0,0.0,0.24,0.0,0
39291,26,45,15.0,0.0,0.24,0.0,0
39292,31,9,15.0,0.0,0.24,0.0,0
39293,31,45,15.0,0.0,0.24,0.0,0
39294,31,67,15.0,0.0,0.24,0.0,0
39295,9,5,14.0,0.0,0.0,0.0,0
39296,9,45,14.0,0.0,0.0,0.0,0
39297,9,105,14.0,0.0,0.0,0.0,0
39298,18,37,14.0,0.0,0.0,0.0,0
39299,18,57,14.0,0.0,0.0,0.0,0
39300,23,5,14.0,0.0,0.0,0.0,0
39301,23,29,14.0,0.0,0.0,0.0,0
39302,23,45,14.0,0.0,0.0,0.0,0
39303,26,5,14.0,0.0,0.0,0.0,0
39304,26,45,14.0,0.0,0.0,0.0,0
39305,31,9,14.0,0.0,0.0,0.0,0
39306,31,45,14.0,0.0,0.0,0.0,0
39307,31,67,14.0,0.0,0.0,0.0,0
39308,34,45,14.0,0.0,0.0,0.0,0
39309,9,10,11.0,0.0,0.52,0.0,0
39310,9,45,11.0,0.0,0.52,0.0,0
39311,18,5,11.0,0.0,0.52,0.0,0
39312,23,5,11.0,0.0,0.52,0.0,0
39313,23,29,11.0,0.0,0.52,0.0,0
39314,23,45,11.0,0.0,0.52,0.0,0
39315,26,5,11.0,0.0,0.52,0.0,0
39316,31,67,11.0,0.0,0.52,0.0,0
39317,31,98,11.0,0.0,0.52,0.0,0
39318,34,52,11.0,0.0,0.52,0.0,0
39319,34,84,11.0,0.0,0.52,0.0,0
39320,9,5,11.0,0.0,0.0,0.0,1
39321,9,10,11.0,0.0,0.0,0.0,1
39322,9,105,11.0,0.0,0.0,0.0,1
39323,18,5,11.0,0.0,0.0,0.0,1
39324,18,37,11.0,0.0,0.0,0.0,1
39325,23,5,11.0,0.0,0.0,0.0,1
39326,23,29,11.0,0.0,0.0,0.0,1
39327,23,45,11.0,0.0,0.0,0.0,1
39328,23,56,11.0,0.0,0.0,0.0,1
39329,26,45,11.0,0.0,0.0,0.0,1
39330,31,67,11.0,0.0,0.0,0.0,1
39331,34,9,11.0,0.0,0.0,0.0,1
39332,34,52,11.0,0.0,0.0,0.0,1
39333,9,5,12.0,0.0,0.0,0.0,1
39334,9,45,12.0,0.0,0.0,0.0,1
39335,18,5,12.0,0.0,0.0,0.0,1
39336,18,37,12.0,0.0,0.0,0.0,1
39337,23,5,12.0,0.0,0.0,0.0,1
39338,23,29,12.0,0.0,0.0,0.0,1
39339,26,2,12.0,0.0,0.0,0.0,1
39340,26,5,12.0,0.0,0.0,0.0,1
39341,26,45,12.0,0.0,0.0,0.0,1
39342,31,9,12.0,0.0,0.0,0.0,1
39343,31,67,12.0,0.0,0.0,0.0,1
39344,34,9,12.0,0.0,0.0,0.0,1
39345,34,52,12.0,0.0,0.0,0.0,1
39346,9,5,17.0,0.0,0.23,0.0,0
39347,9,45,17.0,0.0,0.23,0.0,0
39348,18,5,17.0,0.0,0.23,0.0,0
39349,18,37,17.0,0.0,0.23,0.0,0
39350,18,57,17.0,0.0,0.23,0.0,0
39351,18,72,17.0,0.0,0.23,0.0,0
39352,23,5,17.0,0.0,0.23,0.0,0
39353,23,29,17.0,0.0,0.23,0.0,0
39354,23,45,17.0,0.0,0.23,0.0,0
39355,26,2,17.0,0.0,0.23,0.0,0
39356,26,5,17.0,0.0,0.23,0.0,0
39357,26,45,17.0,0.0,0.23,0.0,0
39358,31,9,17.0,0.0,0.23,0.0,0
39359,31,45,17.0,0.0,0.23,0.0,0
39360,31,67,17.0,0.0,0.23,0.0,0
39361,31,98,17.0,0.0,0.23,0.0,0
39362,34,9,17.0,0.0,0.23,0.0,0
39363,34,52,17.0,0.0,0.23,0.0,0
39364,9,5,17.0,0.0,0.59,0.0,0
39365,9,10,17.0,0.0,0.59,0.0,0
39366,9,45,17.0,0.0,0.59,0.0,0
39367,18,5,17.0,0.0,0.59,0.0,0
39368,18,37,17.0,0.0,0.59,0.0,0
39369,18,72,17.0,0.0,0.59,0.0,0
39370,23,5,17.0,0.0,0.59,0.0,0
39371,23,29,17.0,0.0,0.59,0.0,0
39372,23,45,17.0,0.0,0.59,0.0,0
39373,23,56,17.0,0.0,0.59,0.0,0
39374,26,2,17.0,0.0,0.59,0.0,0
39375,26,5,17.0,0.0,0.59,0.0,0
39376,31,45,17.0,0.0,0.59,0.0,0
39377,31,67,17.0,0.0,0.59,0.0,0
39378,34,45,17.0,0.0,0.59,0.0,0
39379,34,52,17.0,0.0,0.59,0.0,0
39380,9,5,19.0,0.0,0.0,0.0,0
39381,9,45,19.0,0.0,0.0,0.0,0
39382,18,5,19.0,0.0,0.0,0.0,0
39383,18,37,19.0,0.0,0.0,0.0,0
39384,23,5,19.0,0.0,0.0,0.0,0
39385,23,29,19.0,0.0,0.0,0.0,0
39386,23,45,19.0,0.0,0.0,0.0,0
39387,26,2,19.0,0.0,0.0,0.0,0
39388,26,5,19.0,0.0,0.0,0.0,0
39389,26,45,19.0,0.0,0.0,0.0,0
39390,31,45,19.0,0.0,0.0,0.0,0
39391,31,67,19.0,0.0,0.0,0.0,0
39392,31,98,19.0,0.0,0.0,0.0,0
39393,34,45,19.0,0.0,0.0,0.0,0
39394,34,52,19.0,0.0,0.0,0.0,0
39395,9,5,17.0,0.0,0.0,0.0,0
39396,9,10,17.0,0.0,0.0,0.0,0
39397,18,5,17.0,0.0,0.0,0.0,0
39398,18,57,17.0,0.0,0.0,0.0,0
39399,23,45,17.0,0.0,0.0,0.0,0
39400,26,2,17.0,0.0,0.0,0.0,0
39401,31,67,17.0,0.0,0.0,0.0,0
39402,31,98,17.0,0.0,0.0,0.0,0
39403,34,52,17.0,0.0,0.0,0.0,0
39404,9,45,20.0,0.0,0.0,0.0,0
39405,18,5,20.0,0.0,0.0,0.0,0
39406,18,37,20.0,0.0,0.0,0.0,0
39407,18,72,20.0,0.0,0.0,0.0,0
39408,23,5,20.0,0.0,0.0,0.0,0
39409,23,29,20.0,0.0,0.0,0.0,0
39410,23,45,20.0,0.0,0.0,0.0,0
39411,26,2,20.0,0.0,0.0,0.0,0
39412,26,5,20.0,0.0,0.0,0.0,0
39413,26,45,20.0,0.0,0.0,0.0,0
39414,31,9,20.0,0.0,0.0,0.0,0
39415,31,67,20.0,0.0,0.0,0.0,0
39416,31,98,20.0,0.0,0.0,0.0,0
39417,34,9,20.0,0.0,0.0,0.0,0
39418,34,52,20.0,0.0,0.0,0.0,0
39419,9,5,17.0,0.0,0.16,0.0,1
39420,9,45,17.0,0.0,0.16,0.0,1
39421,18,5,17.0,0.0,0.16,0.0,1
39422,18,37,17.0,0.0,0.16,0.0,1
39423,18,57,17.0,0.0,0.16,0.0,1
39424,23,29,17.0,0.0,0.16,0.0,1
39425,23,45,17.0,0.0,0.16,0.0,1
39426,23,56,17.0,0.0,0.16,0.0,1
39427,26,5,17.0,0.0,0.16,0.0,1
39428,26,45,17.0,0.0,0.16,0.0,1
39429,31,67,17.0,0.0,0.16,0.0,1
39430,31,98,17.0,0.0,0.16,0.0,1
39431,34,52,17.0,0.0,0.16,0.0,1
39432,18,5,18.0,0.0,0.0,0.0,1
39433,18,37,18.0,0.0,0.0,0.0,1
39434,18,72,18.0,0.0,0.0,0.0,1
39435,23,5,18.0,0.0,0.0,0.0,1
39436,23,29,18.0,0.0,0.0,0.0,1
39437,23,45,18.0,0.0,0.0,0.0,1
39438,23,56,18.0,0.0,0.0,0.0,1
39439,26,5,18.0,0.0,0.0,0.0,1
39440,26,45,18.0,0.0,0.0,0.0,1
39441,31,67,18.0,0.0,0.0,0.0,1
39442,34,9,18.0,0.0,0.0,0.0,1
39443,34,52,18.0,0.0,0.0,0.0,1
39444,9,5,23.0,0.0,0.0,0.0,0
39445,18,5,23.0,0.0,0.0,0.0,0
39446,18,37,23.0,0.0,0.0,0.0,0
39447,23,5,23.0,0.0,0.0,0.0,0
39448,23,29,23.0,0.0,0.0,0.0,0
39449,23,45,23.0,0.0,0.0,0.0,0
39450,26,45,23.0,0.0,0.0,0.0,0
39451,31,9,23.0,0.0,0.0,0.0,0
39452,31,67,23.0,0.0,0.0,0.0,0
39453,31,98,23.0,0.0,0.0,0.0,0
39454,34,31,23.0,0.0,0.0,0.0,0
39455,34,52,23.0,0.0,0.0,0.0,0
39456,9,5,23.0,0.0,0.0,0.0,0
39457,9,45,23.0,0.0,0.0,0.0,0
39458,18,37,23.0,0.0,0.0,0.0,0
39459,18,72,23.0,0.0,0.0,0.0,0
39460,23,29,23.0,0.0,0.0,0.0,0
39461,23,45,23.0,0.0,0.0,0.0,0
39462,26,2,23.0,0.0,0.0,0.0,0
39463,26,45,23.0,0.0,0.0,0.0,0
39464,31,45,23.0,0.0,0.0,0.0,0
39465,31,67,23.0,0.0,0.0,0.0,0
39466,34,52,23.0,0.0,0.0,0.0,0
39467,9,5,20.0,0.0,0.0,0.0,0
39468,9,45,20.0,0.0,0.0,0.0,0
39469,18,5,20.0,0.0,0.0,0.0,0
39470,18,37,20.0,0.0,0.0,0.0,0
39471,18,72,20.0,0.0,0.0,0.0,0
39472,23,5,20.0,0.0,0.0,0.0,0
39473,23,29,20.0,0.0,0.0,0.0,0
39474,23,45,20.0,0.0,0.0,0.0,0
39475,23,56,20.0,0.0,0.0,0.0,0
39476,26,2,20.0,0.0,0.0,0.0,0
39477,26,5,20.0,0.0,0.0,0.0,0
39478,26,45,20.0,0.0,0.0,0.0,0
39479,31,67,20.0,0.0,0.0,0.0,0
39480,31,98,20.0,0.0,0.0,0.0,0
39481,34,9,20.0,0.0,0.0,0.0,0
39482,34,45,20.0,0.0,0.0,0.0,0
39483,9,5,14.0,0.0,0.09,0.0,0
39484,9,10,14.0,0.0,0.09,0.0,0
39485,9,45,14.0,0.0,0.09,0.0,0
39486,18,5,14.0,0.0,0.09,0.0,0
39487,18,37,14.0,0.0,0.09,0.0,0
39488,23,5,14.0,0.0,0.09,0.0,0
39489,23,45,14.0,0.0,0.09,0.0,0
39490,26,2,14.0,0.0,0.09,0.0,0
39491,26,45,14.0,0.0,0.09,0.0,0
39492,31,9,14.0,0.0,0.09,0.0,0
39493,31,45,14.0,0.0,0.09,0.0,0
39494,31,67,14.0,0.0,0.09,0.0,0
39495,31,98,14.0,0.0,0.09,0.0,0
39496,34,45,14.0,0.0,0.09,0.0,0
39497,34,52,14.0,0.0,0.09,0.0,0
39498,9,5,14.0,0.0,0.92,0.0,0
39499,9,45,14.0,0.0,0.92,0.0,0
39500,18,5,14.0,0.0,0.92,0.0,0
39501,18,37,14.0,0.0,0.92,0.0,0
39502,23,5,14.0,0.0,0.92,0.0,0
39503,23,29,14.0,0.0,0.92,0.0,0
39504,23,45,14.0,0.0,0.92,0.0,0
39505,26,5,14.0,0.0,0.92,0.0,0
39506,26,45,14.0,0.0,0.92,0.0,0
39507,31,45,14.0,0.0,0.92,0.0,0
39508,31,67,14.0,0.0,0.92,0.0,0
39509,31,98,14.0,0.0,0.92,0.0,0
39510,34,9,14.0,0.0,0.92,0.0,0
39511,34,45,14.0,0.0,0.92,0.0,0
39512,9,5,13.0,0.0,0.0,0.0,1
39513,9,10,13.0,0.0,0.0,0.0,1
39514,9,45,13.0,0.0,0.0,0.0,1
39515,18,5,13.0,0.0,0.0,0.0,1
39516,18,37,13.0,0.0,0.0,0.0,1
39517,18,57,13.0,0.0,0.0,0.0,1
39518,23,5,13.0,0.0,0.0,0.0,1
39519,23,29,13.0,0.0,0.0,0.0,1
39520,23,45,13.0,0.0,0.0,0.0,1
39521,26,2,13.0,0.0,0.0,0.0,1
39522,26,5,13.0,0.0,0.0,0.0,1
39523,26,45,13.0,0.0,0.0,0.0,1
39524,31,67,13.0,0.0,0.0,0.0,1
39525,34,52,13.0,0.0,0.0,0.0,1
39526,9,5,17.0,0.0,0.0,0.0,1
39527,9,105,17.0,0.0,0.0,0.0,1
39528,18,5,17.0,0.0,0.0,0.0,1
39529,18,37,17.0,0.0,0.0,0.0,1
39530,18,72,17.0,0.0,0.0,0.0,1
39531,23,5,17.0,0.0,0.0,0.0,1
39532,23,29,17.0,0.0,0.0,0.0,1
39533,23,45,17.0,0.0,0.0,0.0,1
39534,23,56,17.0,0.0,0.0,0.0,1
39535,26,2,17.0,0.0,0.0,0.0,1
39536,26,5,17.0,0.0,0.0,0.0,1
39537,31,67,17.0,0.0,0.0,0.0,1
39538,31,98,17.0,0.0,0.0,0.0,1
39539,34,52,17.0,0.0,0.0,0.0,1
39540,9,5,14.0,0.0,0.19,0.0,0
39541,9,10,14.0,0.0,0.19,0.0,0
39542,18,5,14.0,0.0,0.19,0.0,0
39543,23,29,14.0,0.0,0.19,0.0,0
39544,23,45,14.0,0.0,0.19,0.0,0
39545,26,5,14.0,0.0,0.19,0.0,0
39546,26,45,14.0,0.0,0.19,0.0,0
39547,31,67,14.0,0.0,0.19,0.0,0
39548,31,98,14.0,0.0,0.19,0.0,0
39549,34,52,14.0,0.0,0.19,0.0,0
39550,9,5,12.0,0.0,0.73,0.0,0
39551,9,45,12.0,0.0,0.73,0.0,0
39552,18,5,12.0,0.0,0.73,0.0,0
39553,18,37,12.0,0.0,0.73,0.0,0
39554,23,5,12.0,0.0,0.73,0.0,0
39555,23,29,12.0,0.0,0.73,0.0,0
39556,23,45,12.0,0.0,0.73,0.0,0
39557,26,5,12.0,0.0,0.73,0.0,0
39558,31,45,12.0,0.0,0.73,0.0,0
39559,31,67,12.0,0.0,0.73,0.0,0
39560,31,98,12.0,0.0,0.73,0.0,0
39561,34,45,12.0,0.0,0.73,0.0,0
39562,34,52,12.0,0.0,0.73,0.0,0
39563,9,45,11.0,0.0,0.0,0.0,0
39564,18,5,11.0,0.0,0.0,0.0,0
39565,18,37,11.0,0.0,0.0,0.0,0
39566,23,5,11.0,0.0,0.0,0.0,0
39567,23,29,11.0,0.0,0.0,0.0,0
39568,23,45,11.0,0.0,0.0,0.0,0
39569,26,45,11.0,0.0,0.0,0.0,0
39570,31,9,11.0,0.0,0.0,0.0,0
39571,31,67,11.0,0.0,0.0,0.0,0
39572,34,9,11.0,0.0,0.0,0.0,0
39573,34,31,11.0,0.0,0.0,0.0,0
39574,34,45,11.0,0.0,0.0,0.0,0
39575,9,5,8.0,0.0,0.5,0.0,0
39576,9,10,8.0,0.0,0.5,0.0,0
39577,18,5,8.0,0.0,0.5,0.0,0
39578,18,37,8.0,0.0,0.5,0.0,0
39579,23,5,8.0,0.0,0.5,0.0,0
39580,23,29,8.0,0.0,0.5,0.0,0
39581,23,45,8.0,0.0,0.5,0.0,0
39582,26,5,8.0,0.0,0.5,0.0,0
39583,26,45,8.0,0.0,0.5,0.0,0
39584,31,45,8.0,0.0,0.5,0.0,0
39585,31,67,8.0,0.0,0.5,0.0,0
39586,31,98,8.0,0.0,0.5,0.0,0
39587,34,9,8.0,0.0,0.5,0.0,0
39588,34,31,8.0,0.0,0.5,0.0,0
39589,34,45,8.0,0.0,0.5,0.0,0
39590,34,52,8.0,0.0,0.5,0.0,0
39591,9,5,8.0,0.0,0.08,0.0,0
39592,9,45,8.0,0.0,0.08,0.0,0
39593,18,5,8.0,0.0,0.08,0.0,0
39594,18,37,8.0,0.0,0.08,0.0,0
39595,18,57,8.0,0.0,0.08,0.0,0
39596,23,5,8.0,0.0,0.08,0.0,0
39597,23,29,8.0,0.0,0.08,0.0,0
39598,23,45,8.0,0.0,0.08,0.0,0
39599,26,5,8.0,0.0,0.08,0.0,0
39600,31,9,8.0,0.0,0.08,0.0,0
39601,31,67,8.0,0.0,0.08,0.0,0
39602,31,98,8.0,0.0,0.08,0.0,0
39603,34,9,8.0,0.0,0.08,0.0,0
39604,34,31,8.0,0.0,0.08,0.0,0
39605,9,45,8.0,0.0,0.0,0.0,1
39606,18,5,8.0,0.0,0.0,0.0,1
39607,18,37,8.0,0.0,0.0,0.0,1
39608,18,57,8.0,0.0,0.0,0.0,1
39609,23,5,8.0,0.0,0.0,0.0,1
39610,23,29,8.0,0.0,0.0,0.0,1
39611,23,45,8.0,0.0,0.0,0.0,1
39612,26,5,8.0,0.0,0.0,0.0,1
39613,26,45,8.0,0.0,0.0,0.0,1
39614,31,9,8.0,0.0,0.0,0.0,1
39615,31,67,8.0,0.0,0.0,0.0,1
39616,31,98,8.0,0.0,0.0,0.0,1
39617,34,9,8.0,0.0,0.0,0.0,1
39618,34,31,8.0,0.0,0.0,0.0,1
39619,34,52,8.0,0.0,0.0,0.0,1
39620,9,5,9.0,0.0,0.0,0.0,1
39621,9,10,9.0,0.0,0.0,0.0,1
39622,23,5,9.0,0.0,0.0,0.0,1
39623,23,29,9.0,0.0,0.0,0.0,1
39624,23,45,9.0,0.0,0.0,0.0,1
39625,26,5,9.0,0.0,0.0,0.0,1
39626,31,9,9.0,0.0,0.0,0.0,1
39627,31,67,9.0,0.0,0.0,0.0,1
39628,31,98,9.0,0.0,0.0,0.0,1
39629,34,52,9.0,0.0,0.0,0.0,1
39630,18,5,11.0,0.0,0.0,0.0,0
39631,18,37,11.0,0.0,0.0,0.0,0
39632,23,29,11.0,0.0,0.0,0.0,0
39633,23,45,11.0,0.0,0.0,0.0,0
39634,26,5,11.0,0.0,0.0,0.0,0
39635,31,67,11.0,0.0,0.0,0.0,0
39636,31,98,11.0,0.0,0.0,0.0,0
39637,9,5,13.0,0.0,0.0,0.0,0
39638,9,45,13.0,0.0,0.0,0.0,0
39639,18,5,13.0,0.0,0.0,0.0,0
39640,18,37,13.0,0.0,0.0,0.0,0
39641,18,57,13.0,0.0,0.0,0.0,0
39642,23,5,13.0,0.0,0.0,0.0,0
39643,23,29,13.0,0.0,0.0,0.0,0
39644,23,45,13.0,0.0,0.0,0.0,0
39645,23,56,13.0,0.0,0.0,0.0,0
39646,26,5,13.0,0.0,0.0,0.0,0
39647,26,45,13.0,0.0,0.0,0.0,0
